taxon_id,rank,parent_taxon_id,simple_name,alien_type,is_in_taiwan,protected,redlist,iucn,sensitive,groupID,reason,check_column,TC_URL
t0099756,Species,t0009301,Accipiter gentilis,native,TRUE,II,"",LC,"",t0099756,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099756
t0057535,Subspecies,t0099757,Accipiter gularis gularis,native,TRUE,II,LC,"","",t0099757,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057535
t0099757,Species,t0009301,Accipiter gularis,native,TRUE,II,LC,LC,輕度,t0099757,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099757
t0057536,Subspecies,t0099758,Accipiter nisus nisosimilis,native,TRUE,II,"","","",t0099758,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057536
t0099758,Species,t0009301,Accipiter nisus,native,TRUE,II,"",LC,"",t0099758,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099758
t0057537,Subspecies,t0099759,Accipiter trivirgatus formosae,native,TRUE,II,LC,"","",t0099759,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057537
t0085162,Subspecies,t0099759,Accipiter trivirgatus indicus,native,TRUE,II,LC,"","",t0099759,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085162
t0099759,Species,t0009301,Accipiter trivirgatus,native,TRUE,II,LC,LC,"",t0099759,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099759
t0057538,Subspecies,t0099760,Accipiter virgatus fuscipectus,native,TRUE,II,LC,"","",t0099760,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057538
t0085163,Subspecies,t0099760,Accipiter virgatus affinis,native,TRUE,II,LC,"","",t0099760,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085163
t0099760,Species,t0009301,Accipiter virgatus,native,TRUE,II,LC,LC,"",t0099760,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099760
t0085166,Subspecies,t0099766,Acisoma panorpoides panorpoides,native,TRUE,"","","","",t0099766,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085166
t0099766,Species,t0009339,Acisoma panorpoides,native,TRUE,"","",LC,"",t0099766,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099766
t0085170,Subspecies,t0099779,Acridotheres cristatellus cristatellus,native,TRUE,II,LC,"","",t0099779,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085170
t0085171,Subspecies,t0099779,Acridotheres cristatellus formosanus,native,TRUE,II,NT,"","",t0099779,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085171
t0099779,Species,t0009371,Acridotheres cristatellus,native,TRUE,II,LC,LC,輕度,t0099779,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0099779
t0085170,Subspecies,t0099779,Acridotheres cristatellus cristatellus,native,TRUE,II,LC,"","",t0099779,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085170
t0085171,Subspecies,t0099779,Acridotheres cristatellus formosanus,native,TRUE,II,NT,"","",t0099779,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085171
t0099779,Species,t0009371,Acridotheres cristatellus,native,TRUE,II,LC,LC,輕度,t0099779,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099779
t0085172,Subspecies,t0099780,Acridotheres tristis tristis,invasive,TRUE,"","","","",t0099780,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085172
t0099780,Species,t0009371,Acridotheres tristis,invasive,TRUE,"","",LC,"",t0099780,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099780
t0085173,Subspecies,t0099781,Acrocephalus concinens concinens,native,TRUE,"","","","",t0099781,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085173
t0099781,Species,t0009376,Acrocephalus concinens,native,TRUE,"","",LC,"",t0099781,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099781
t0057569,Subspecies,t0099798,Acytolepis puspa myla,native,TRUE,"",LC,"","",t0099798,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0057569
t0084527,Subspecies,t0099798,Acytolepis puspa gisca,native,TRUE,"","","","",t0099798,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084527
t0099798,Species,t0009435,Acytolepis puspa,native,TRUE,"",LC,"","",t0099798,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0099798
t0085184,Subspecies,t0099806,Aegithalos concinnus concinnus,native,TRUE,"",LC,"","",t0099806,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085184
t0099806,Species,t0009470,Aegithalos concinnus,native,TRUE,"",LC,LC,"",t0099806,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099806
t0085186,Subspecies,t0099809,Aerodramus brevirostris innominatus,native,TRUE,"","","","",t0099809,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085186
t0099809,Species,t0009487,Aerodramus brevirostris,native,TRUE,"","",LC,"",t0099809,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099809
t0085188,Subspecies,t0099812,Aeshna petalura taiyal,native,TRUE,"","","","",t0099812,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085188
t0099812,Species,t0009492,Aeshna petalura,native,TRUE,"","",LC,"",t0099812,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099812
t0085192,Subspecies,t0099816,Aethopyga gouldiae dabryii,native,TRUE,"","","","",t0099816,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085192
t0099816,Species,t0009505,Aethopyga gouldiae,invasive,TRUE,"","",LC,"",t0099816,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099816
t0085202,Subspecies,t0099898,Agriocnemis femina oryzae,native,TRUE,"","","","",t0099898,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085202
t0099898,Species,t0009577,Agriocnemis femina,native,TRUE,"","",LC,"",t0099898,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099898
t0085203,Subspecies,t0099899,Agrionoptera insignis similis,native,TRUE,"","","","",t0099899,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085203
t0099899,Species,t0009579,Agrionoptera insignis,native,TRUE,"","",LC,"",t0099899,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099899
t0057605,Subspecies,t0099908,Alauda arvensis intermedia,native,TRUE,"","","","",t0099908,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057605
t0099908,Species,t0009615,Alauda arvensis,native,TRUE,"","",LC,"",t0099908,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099908
t0057606,Subspecies,t0099909,Alauda gulgula coelivox,native,TRUE,"",VU,"","",t0099909,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057606
t0057607,Subspecies,t0099909,Alauda gulgula wattersi,native,TRUE,"",VU,"","",t0099909,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057607
t0099909,Species,t0009615,Alauda gulgula,native,TRUE,"",VU,LC,"",t0099909,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099909
t0085207,Subspecies,t0099912,Alcedo atthis bengalensis,native,TRUE,"",LC,"","",t0099912,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085207
t0099912,Species,t0009624,Alcedo atthis,native,TRUE,"",LC,LC,"",t0099912,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099912
t0085213,Subspecies,t0099934,Amaurornis phoenicurus chinensis,native,TRUE,"",LC,"","",t0099934,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085213
t0099934,Species,t0009764,Amaurornis phoenicurus,native,TRUE,"",LC,LC,"",t0099934,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099934
t0101113,Subspecies,t0099934,Amaurornis phoenicurus phoenicurus,native,TRUE,"",LC,"","",t0099934,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0101113
t0102335,Subspecies,t0099934,Amaurornis phoenicurus leucomelana,native,TRUE,"",LC,"","",t0099934,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0102335
t0085235,Subspecies,t0099969,Anas crecca carolinensis,native,TRUE,"",NT,"","",t0099969,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085235
t0085236,Subspecies,t0099969,Anas crecca crecca,native,TRUE,"",NT,"","",t0099969,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085236
t0099969,Species,t0009911,Anas crecca,native,TRUE,"",NT,LC,"",t0099969,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099969
t0085237,Subspecies,t0099970,Anas platyrhynchos platyrhynchos,native,TRUE,"","","","",t0099970,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085237
t0099970,Species,t0009911,Anas platyrhynchos,native,TRUE,"","",LC,"",t0099970,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099970
t0085240,Subspecies,t0099973,Anax nigrofasciatus nigrofasciatus,native,TRUE,"","","","",t0099973,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085240
t0099973,Species,t0009927,Anax nigrofasciatus,native,TRUE,"","",LC,"",t0099973,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099973
t0085241,Subspecies,t0099974,Anax parthenope julius,native,TRUE,"","","","",t0099974,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085241
t0099974,Species,t0009927,Anax parthenope,native,TRUE,"","",LC,"",t0099974,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099974
t0084532,Subspecies,t0099975,Ancema ctesia cakravasti,native,TRUE,"",NT,"","",t0099975,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084532
t0099975,Species,t0009930,Ancema ctesia,native,TRUE,"",NT,LC,"",t0099975,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099975
t0084657,Subspecies,t0099979,Anguilla bicolor pacifica,native,TRUE,"",VU,"","",t0099979,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084657
t0099979,Species,t0009979,Anguilla bicolor,native,TRUE,"",VU,NT,"",t0099979,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0099979
t0057685,Subspecies,t0100009,Anous stolidus pileatus,native,TRUE,II,LC,"","",t0100009,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057685
t0100009,Species,t0010046,Anous stolidus,native,TRUE,II,LC,LC,"",t0100009,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100009
t0085253,Subspecies,t0100010,Anser albifrons frontalis,native,TRUE,"","","","",t0100010,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085253
t0100010,Species,t0010049,Anser albifrons,native,TRUE,"","",LC,"",t0100010,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100010
t0057686,Subspecies,t0100011,Anser anser domesticus,cultured,TRUE,"","","","",t0100011,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057686
t0085254,Subspecies,t0100011,Anser anser rubrirostris,native,TRUE,"","","","",t0100011,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085254
t0100011,Species,t0010049,Anser anser,native,TRUE,"","",LC,"",t0100011,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100011
t0085260,Subspecies,t0100033,Anthus gustavi gustavi,native,TRUE,"",LC,"","",t0100033,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085260
t0100033,Species,t0010090,Anthus gustavi,native,TRUE,"",LC,LC,"",t0100033,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100033
t0085261,Subspecies,t0100034,Anthus hodgsoni hodgsoni,native,TRUE,"",LC,"","",t0100034,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085261
t0085262,Subspecies,t0100034,Anthus hodgsoni yunnanensis,native,TRUE,"",LC,"","",t0100034,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085262
t0100034,Species,t0010090,Anthus hodgsoni,native,TRUE,"",LC,LC,"",t0100034,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100034
t0085263,Subspecies,t0100035,Anthus pratensis pratensis,native,TRUE,"","","","",t0100035,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085263
t0100035,Species,t0010090,Anthus pratensis,native,TRUE,"","",LC,"",t0100035,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100035
t0085264,Subspecies,t0100036,Anthus richardi dauricus,native,TRUE,"",LC,LC,"",t0100036,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085264
t0085265,Subspecies,t0100036,Anthus richardi ussuriensis,native,TRUE,"",LC,"","",t0100036,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085265
t0100036,Species,t0010090,Anthus richardi,native,TRUE,"",LC,LC,"",t0100036,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100036
t0101117,Subspecies,t0100036,Anthus richardi sinensis,native,TRUE,"",LC,"","",t0100036,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0101117
t0085266,Subspecies,t0100037,Anthus rubescens japonicus,native,TRUE,"",LC,"","",t0100037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085266
t0100037,Species,t0010090,Anthus rubescens,native,TRUE,"",LC,LC,"",t0100037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100037
t0085267,Subspecies,t0100038,Anthus spinoletta blakistoni,native,TRUE,"","","","",t0100038,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085267
t0100038,Species,t0010090,Anthus spinoletta,native,TRUE,"","",LC,"",t0100038,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100038
t0085268,Subspecies,t0100039,Anthus trivialis trivialis,native,TRUE,"","","","",t0100039,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085268
t0100039,Species,t0010090,Anthus trivialis,native,TRUE,"","",LC,"",t0100039,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100039
t0057721,Subspecies,t0100076,Appias albina darada,native,TRUE,"","","","",t0100076,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0057721
t0057722,Subspecies,t0100076,Appias albina semperi,native,TRUE,"",LC,"","",t0100076,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0057722
t0100076,Species,t0010229,Appias albina,native,TRUE,"",LC,"","",t0100076,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0100076
t0085274,Subspecies,t0100083,Apus nipalensis kuntzi,native,TRUE,"",LC,"","",t0100083,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085274
t0100083,Species,t0010245,Apus nipalensis,native,TRUE,"",LC,LC,"",t0100083,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100083
t0085275,Subspecies,t0100084,Apus pacificus kurodae,native,TRUE,"",LC,"","",t0100084,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085275
t0085276,Subspecies,t0100084,Apus pacificus pacificus,native,TRUE,"",LC,"","",t0100084,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085276
t0100084,Species,t0010245,Apus pacificus,native,TRUE,"",LC,LC,"",t0100084,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100084
t0085277,Subspecies,t0100086,Aquila fasciata fasciata,native,TRUE,II,"","","",t0100086,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085277
t0100086,Species,t0010249,Aquila fasciata,native,TRUE,II,"",LC,"",t0100086,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100086
t0085281,Subspecies,t0100094,Ardea cinerea jouyi,native,TRUE,"",LC,"","",t0100094,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085281
t0100094,Species,t0010297,Ardea cinerea,native,TRUE,"",LC,LC,"",t0100094,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100094
t0085282,Subspecies,t0100095,Ardea purpurea manilensis,native,TRUE,"",LC,"","",t0100095,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085282
t0100095,Species,t0010297,Ardea purpurea,native,TRUE,"",LC,LC,"",t0100095,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100095
t0085283,Subspecies,t0100097,Ardeola speciosa continentalis,native,TRUE,"","","","",t0100097,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085283
t0100097,Species,t0010300,Ardeola speciosa,native,TRUE,"","",LC,"",t0100097,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100097
t0085284,Subspecies,t0100111,Artamus leucorynchus leucorynchus,native,TRUE,"","","","",t0100111,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085284
t0100111,Species,t0010375,Artamus leucorynchus,native,TRUE,"","",LC,"",t0100111,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100111
t0084536,Subspecies,t0100116,Artipe eryx horiella,native,TRUE,"",NT,"","",t0100116,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084536
t0100116,Species,t0010386,Artipe eryx,native,TRUE,"",NT,LC,"",t0100116,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0100116
t0105418,Subspecies,t0100116,Artipe eryx eryx,native,TRUE,"","","","",t0100116,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0105418
t0084536,Subspecies,t0100116,Artipe eryx horiella,native,TRUE,"",NT,"","",t0100116,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084536
t0100116,Species,t0010386,Artipe eryx,native,TRUE,"",NT,LC,"",t0100116,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100116
t0105418,Subspecies,t0100116,Artipe eryx eryx,native,TRUE,"","","","",t0100116,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0105418
t0085285,Subspecies,t0100117,Arundinax aedon rufescens,native,TRUE,"","","","",t0100117,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085285
t0100117,Species,t0010388,Arundinax aedon,native,TRUE,"","",LC,"",t0100117,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100117
t0085288,Subspecies,t0100122,Asio flammeus flammeus,native,TRUE,II,"","","",t0100122,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085288
t0100122,Species,t0010426,Asio flammeus,native,TRUE,II,"",LC,"",t0100122,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100122
t0057779,Subspecies,t0100123,Asio otus otus,native,TRUE,II,"","","",t0100123,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057779
t0100123,Species,t0010426,Asio otus,native,TRUE,II,"",LC,"",t0100123,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100123
t0057812,Subspecies,t0100155,Athene noctua plumipes,native,TRUE,II,"","","",t0100155,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057812
t0100155,Species,t0010512,Athene noctua,native,TRUE,II,"",LC,"",t0100155,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100155
t0057862,Subspecies,t0100185,Auxis rochei rochei,native,TRUE,"","","","",t0100185,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057862
t0100185,Species,t0010615,Auxis rochei,native,TRUE,"","",LC,"",t0100185,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100185
t0085315,Subspecies,t0100187,Aviceda leuphotes syama,native,TRUE,II,"","","",t0100187,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085315
t0100187,Species,t0010621,Aviceda leuphotes,native,TRUE,II,"",LC,"",t0100187,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100187
t0057867,Subspecies,t0100190,Aythya marila marila,native,TRUE,"","","","",t0100190,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0057867
t0100190,Species,t0010636,Aythya marila,native,TRUE,"","",LC,"",t0100190,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100190
t0085328,Subspecies,t0100221,Belomys pearsonii kaleensis,native,TRUE,"",LC,"","",t0100221,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085328
t0100221,Species,t0010810,Belomys pearsonii,native,TRUE,"",LC,DD,"",t0100221,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100221
t0054069,Subspecies,t0100319,Ipomoea pes-caprae subsp. brasiliensis,native,TRUE,"",LC,"","",t0100319,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0054069
t0100319,Species,t0024068,Ipomoea pes-caprae,native,TRUE,"",LC,LC,"",t0100319,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100319
t0055189,Subspecies,t0100390,Sagittaria guayanensis subsp. lappula,native,TRUE,"",EN,"",輕度,t0100390,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0055189
t0100390,Species,t0024741,Sagittaria guayanensis,native,TRUE,"",EN,LC,"",t0100390,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100390
t0055100,Subspecies,t0100408,Rhynchospora rugosa subsp. brownii,native,TRUE,"",VU,"",輕度,t0100408,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0055100
t0100408,Species,t0024710,Rhynchospora rugosa,native,TRUE,"",VU,LC,"",t0100408,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100408
t0054302,Subspecies,t0100544,Lobelia alsinoides subsp. hancei,native,TRUE,"",LC,"","",t0100544,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0054302
t0100544,Species,t0024183,Lobelia alsinoides,native,TRUE,"",LC,LC,"",t0100544,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100544
t0054422,Subspecies,t0100584,Melaleuca cajuputi subsp. cumingiana,naturalized,TRUE,"","","","",t0100584,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0054422
t0100584,Species,t0024252,Melaleuca cajuputi,naturalized,TRUE,"","",LC,"",t0100584,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0100584
t0085095,Subspecies,t0100771,Cornus kousa subsp. chinensis,native,TRUE,"",DD,"","",t0100771,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085095
t0100771,Species,t0002688,Cornus kousa,native,TRUE,"","",LC,"",t0100771,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0100771
