taxonUUID,taxonRank,parentUUID,simplifiedScientificName,kingdom,class,number_of_occurrence,TT_URL
bcb40039-d97a-4480-93d0-fdab200f4a8c,subgenus,14f72688-2088-4910-beeb-fb5434a0eba9,Aspidosiphon (Aspidosiphon),Animalia,Phascolosomatidea,0,https://taxatree.tbn.org.tw/taxa/bcb40039-d97a-4480-93d0-fdab200f4a8c
8987b48b-333c-4747-95a9-8db69b863d6d,subgenus,14f72688-2088-4910-beeb-fb5434a0eba9,Aspidosiphon (Paraspidosiphon),Animalia,Phascolosomatidea,0,https://taxatree.tbn.org.tw/taxa/8987b48b-333c-4747-95a9-8db69b863d6d
09d673e7-9995-4aa2-8882-8891dc922333,subgenus,1d96de3e-af06-4173-a04d-ea519562dd81,Sipunculus (Austrosiphon),Animalia,Sipunculidea,0,https://taxatree.tbn.org.tw/taxa/09d673e7-9995-4aa2-8882-8891dc922333
57436cd6-e4b2-4f0f-ad3d-0e81d08f4976,subgenus,1d96de3e-af06-4173-a04d-ea519562dd81,Sipunculus (Sipunculus),Animalia,Sipunculidea,0,https://taxatree.tbn.org.tw/taxa/57436cd6-e4b2-4f0f-ad3d-0e81d08f4976
e249543f-86ab-4af7-a2b6-1d9416543aa1,genus,9b614029-f3df-449d-9f8d-3e676d68c1a2,Notholca,Animalia,Monogononta,0,https://taxatree.tbn.org.tw/taxa/e249543f-86ab-4af7-a2b6-1d9416543aa1
2c67adba-2378-4957-8646-202998f2b1ce,genus,50b57b00-feb1-4d76-96a5-e815e28d643b,Notommata,Animalia,Monogononta,0,https://taxatree.tbn.org.tw/taxa/2c67adba-2378-4957-8646-202998f2b1ce
62511a2e-af09-431f-b052-0562eb8dba39,genus,50b57b00-feb1-4d76-96a5-e815e28d643b,Proales,Animalia,Monogononta,0,https://taxatree.tbn.org.tw/taxa/62511a2e-af09-431f-b052-0562eb8dba39
8d598da9-410b-43db-8272-fcb4cadc63a9,genus,20d688cc-2401-47bc-84f0-72c3b93b4bc6,Cillenus,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/8d598da9-410b-43db-8272-fcb4cadc63a9
44ab9628-b984-4c71-a7a2-b144058e465b,subgenus,13ba8058-bfc0-4ecf-8c57-0044d661f4fd,Elaphropus (Tachyura),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/44ab9628-b984-4c71-a7a2-b144058e465b
af26bafd-ad6c-496e-bab5-92b84de37df2,subgenus,cefabe4f-9398-47bc-bd0a-04bcdcce19ba,Harpalus (Pseudoophonus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/af26bafd-ad6c-496e-bab5-92b84de37df2
19fc749f-58b0-4590-8bee-112e0c74d91b,subgenus,d418f46a-6369-46ab-b5d5-5aacc8f43ac1,Mimocolliuris (Paramimocolliuris),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/19fc749f-58b0-4590-8bee-112e0c74d91b
9343768c-94ab-462d-b55e-d47d23ea86d9,subgenus,e7d003f4-a3b7-48a6-b7e5-ad92285f2e2e,Myas (Trigonognatha),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/9343768c-94ab-462d-b55e-d47d23ea86d9
fe972af8-4779-4783-9a27-142863d37da0,genus,20d688cc-2401-47bc-84f0-72c3b93b4bc6,Myriochile,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/fe972af8-4779-4783-9a27-142863d37da0
fc5d7024-6550-45db-bc35-addc3c021c3e,subgenus,1410a418-1161-4467-89de-0a4b41ef178a,Odacantha (Heliocasnonia),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/fc5d7024-6550-45db-bc35-addc3c021c3e
0e05779a-f21d-43d9-9110-93912fa18c72,genus,20d688cc-2401-47bc-84f0-72c3b93b4bc6,Pseudomenarus,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/0e05779a-f21d-43d9-9110-93912fa18c72
2d36e5e6-c69c-4ab1-90e7-108e64745f4e,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Atrachya,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/2d36e5e6-c69c-4ab1-90e7-108e64745f4e
2da4290d-3405-4e32-bf06-5a2d15c784c4,subgenus,f7e9c5aa-c005-449f-a454-67b12e92e6c1,Chaetocnema (Chaetocnema),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/2da4290d-3405-4e32-bf06-5a2d15c784c4
9b9e8e82-a84e-4835-ae01-7e047adca2d7,subgenus,f7e9c5aa-c005-449f-a454-67b12e92e6c1,Chaetocnema (Tlanoma),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/9b9e8e82-a84e-4835-ae01-7e047adca2d7
8cf2de71-fb5f-4654-ac3f-ae9f530489b3,subgenus,fa77426a-f559-418a-9fe1-0b188c35e236,Chlisolina (Hypericia),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/8cf2de71-fb5f-4654-ac3f-ae9f530489b3
84eb8741-de32-4821-8d06-fdc873da56fa,subgenus,fa77426a-f559-418a-9fe1-0b188c35e236,Chlisolina (Lithopteroides),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/84eb8741-de32-4821-8d06-fdc873da56fa
afe0c161-cb12-4db0-a371-babeb16bbdd7,subgenus,306b8960-f89f-42d0-b25a-28cb965d5030,Donacia (Cyphogaster),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/afe0c161-cb12-4db0-a371-babeb16bbdd7
23f1e32b-9b8f-43c0-9e09-dd41c8cdcc21,subgenus,306b8960-f89f-42d0-b25a-28cb965d5030,Donacia (Donacia),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/23f1e32b-9b8f-43c0-9e09-dd41c8cdcc21
57e3d7a6-029f-42ec-86f8-682e16ef9327,subgenus,306b8960-f89f-42d0-b25a-28cb965d5030,Donacia (Donaciomima),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/57e3d7a6-029f-42ec-86f8-682e16ef9327
8cb0a100-2414-441a-b246-9aa404d587ab,subgenus,bc19903d-d9e2-42fb-947b-7774440c02ee,Gastrophysa (Gastrophysa),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/8cb0a100-2414-441a-b246-9aa404d587ab
84cf85e4-b97f-4ed7-9f7a-b5f96f559ecb,subgenus,f6630b91-16b4-42e5-8024-eb6fe5115e67,Gonioctena (Asiphytodecta),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/84cf85e4-b97f-4ed7-9f7a-b5f96f559ecb
d87b378c-63bf-48f3-aacf-e00c52df93a7,subgenus,f6630b91-16b4-42e5-8024-eb6fe5115e67,Gonioctena (Brachyphytodecta),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/d87b378c-63bf-48f3-aacf-e00c52df93a7
0d338444-bdaa-4552-9fd5-6b00734a7c27,subgenus,f6630b91-16b4-42e5-8024-eb6fe5115e67,Gonioctena (Gonioctena),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/0d338444-bdaa-4552-9fd5-6b00734a7c27
e85b0056-8b3d-4e2b-b82a-196bbff20b74,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Horaia,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/e85b0056-8b3d-4e2b-b82a-196bbff20b74
19115759-03dd-45dc-8f1b-d19f14239f6b,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Japonitata,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/19115759-03dd-45dc-8f1b-d19f14239f6b
9f7a266b-9ebc-4fb0-8a11-9236abd22052,subgenus,594601ea-2e07-44ad-810d-f7cac9da19b1,Lema (Lema),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/9f7a266b-9ebc-4fb0-8a11-9236abd22052
1240d90e-d50c-4c36-a28c-1491a5741b5a,subgenus,594601ea-2e07-44ad-810d-f7cac9da19b1,Lema (Petauristes),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/1240d90e-d50c-4c36-a28c-1491a5741b5a
a31d0361-9b93-4853-91fc-b9213e7c021a,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Paraluperodes,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a31d0361-9b93-4853-91fc-b9213e7c021a
56ce3f10-aa07-4e6d-8e5c-06d8a4a7f658,subgenus,8ba9a9f4-c292-4d6e-af6f-37db4c418885,Paridea (Paridea),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/56ce3f10-aa07-4e6d-8e5c-06d8a4a7f658
e7336bcc-f9a3-4a4e-adb8-43229c780631,subgenus,8ba9a9f4-c292-4d6e-af6f-37db4c418885,Paridea (Semacia),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/e7336bcc-f9a3-4a4e-adb8-43229c780631
a7849c59-85e7-4f2c-975a-491df1f4826b,subgenus,16ce8bcd-6d85-4880-8a5f-e06ccfb7f931,Phyllodecta (Phyllodecta),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a7849c59-85e7-4f2c-975a-491df1f4826b
58a83e0d-cc94-493f-909c-271b9c94db13,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Proegmana,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/58a83e0d-cc94-493f-909c-271b9c94db13
5e864dbf-67f8-45e4-822d-b3390cce301d,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Saperoderma,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/5e864dbf-67f8-45e4-822d-b3390cce301d
a80ed9b3-fa9f-448d-9431-26213a1b81ef,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Siemssenius,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a80ed9b3-fa9f-448d-9431-26213a1b81ef
da30d66e-4c22-4028-9b61-86d87dbb32bc,genus,f6eb6f71-6c39-40a2-bdb6-341ec90ea95f,Trachyphthona,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/da30d66e-4c22-4028-9b61-86d87dbb32bc
659e3412-e49e-404d-be69-27c64733c7bb,subgenus,a576fca6-c606-4ce4-8bd9-4b7ddec45674,Anthonomus (Anthonomus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/659e3412-e49e-404d-be69-27c64733c7bb
c38250c8-899d-49ae-8ce9-8c4d65dd2574,subgenus,a576fca6-c606-4ce4-8bd9-4b7ddec45674,Anthonomus (Tachypterellus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/c38250c8-899d-49ae-8ce9-8c4d65dd2574
5561a86b-a350-40f4-b051-8c4a07debca0,subgenus,a378bc7b-10ba-4e49-b984-84cd773e2b5a,Lixus (Ortholixus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/5561a86b-a350-40f4-b051-8c4a07debca0
a3c1e7cc-1b29-4c40-a774-729ef143a53c,subgenus,c5faae2b-1405-42b1-9994-1eeb3227d4b3,Metialma (Metialma),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a3c1e7cc-1b29-4c40-a774-729ef143a53c
a95c8914-a0ff-4238-b026-7a397efe92b2,subgenus,c5faae2b-1405-42b1-9994-1eeb3227d4b3,Metialma (Permetialma),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a95c8914-a0ff-4238-b026-7a397efe92b2
af36c18c-a6a1-4987-81db-bfa08898b50f,subgenus,4fd454b4-454e-4112-a5a8-13849fc437b8,Orchestes (Granulorchestes),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/af36c18c-a6a1-4987-81db-bfa08898b50f
f006dda0-c7dd-4226-a231-843674dcd624,subgenus,7eaf9536-d107-4924-88e2-533d5657e934,Smicronyx (Smicronyx),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/f006dda0-c7dd-4226-a231-843674dcd624
2c3e0b3a-078a-4282-adb8-c35ee8306f8c,subgenus,b799a998-edd9-483b-a8ab-91156c9da76e,Sternuchopsis (Mesalcidodes),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/2c3e0b3a-078a-4282-adb8-c35ee8306f8c
acc1fa11-2bad-44ea-b6fd-1f69379e6924,subgenus,b799a998-edd9-483b-a8ab-91156c9da76e,Sternuchopsis (Sternuchopsis),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/acc1fa11-2bad-44ea-b6fd-1f69379e6924
77df16c3-078c-4f51-8e02-5713002d060d,genus,24b91207-b311-4ad0-b72a-6cedfeabcfce,Sympeizomias,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/77df16c3-078c-4f51-8e02-5713002d060d
275d7e39-0350-4b5d-9666-b027e4a7eb92,subgenus,fab320c8-b32e-4e5e-aa1b-1509b90fd822,Agelasta (Dissosira),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/275d7e39-0350-4b5d-9666-b027e4a7eb92
3de59d18-6c0a-47ee-acd5-28850a7822fa,subgenus,aafc6caa-cfbb-4001-90a8-738a7ee0ea13,Astathes (Tetraophthalmus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/3de59d18-6c0a-47ee-acd5-28850a7822fa
366e99b0-3182-4c34-b432-9fc0d36ed7f3,subgenus,eccd49c5-fa2a-4559-b073-29cd16415783,Glenea (Lobunguiglenea),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/366e99b0-3182-4c34-b432-9fc0d36ed7f3
4bf769a8-66d2-46d7-85ad-f1d7ce150054,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Hayashi,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/4bf769a8-66d2-46d7-85ad-f1d7ce150054
22b06c70-ffac-433d-837a-b32980636cc8,subgenus,17e30fbb-5a34-4826-9f85-345fc1a779d4,Idonia (Cryptopidonia),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/22b06c70-ffac-433d-837a-b32980636cc8
722c1f9d-d56f-44a4-849f-805d59d4d19d,subgenus,bf61f0dd-a656-47e5-99ba-b0b398a77598,Megopis (Aegolipton),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/722c1f9d-d56f-44a4-849f-805d59d4d19d
c8d07d30-7bfa-48de-a5e4-04d1e1bd26f4,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Parandra,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/c8d07d30-7bfa-48de-a5e4-04d1e1bd26f4
d9faddfb-d1ed-446a-b794-d4f99d096d84,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Pedostrangalia,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/d9faddfb-d1ed-446a-b794-d4f99d096d84
499611c3-0268-44b5-bd6e-0377a23d9874,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Pyrocalymma,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/499611c3-0268-44b5-bd6e-0377a23d9874
a51d72e4-1bed-43f9-8705-dc1aeb9c4cb4,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Rhytiphora,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a51d72e4-1bed-43f9-8705-dc1aeb9c4cb4
21e9a521-3876-4ebc-9702-e08806e2d743,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Rondonia,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/21e9a521-3876-4ebc-9702-e08806e2d743
7291bde1-25bb-4eb7-be4e-93c50033ba6e,subgenus,d609fd5b-1dc0-4305-b291-e204e3f53615,Macrotoma (Bandar),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/7291bde1-25bb-4eb7-be4e-93c50033ba6e
17ca8a5d-8366-4cb3-9878-e4efab2f0c06,genus,8869f7eb-5e7e-4aba-87c0-df7af433de80,Megopisbaralipton,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/17ca8a5d-8366-4cb3-9878-e4efab2f0c06
54533366-202b-45a7-b265-c81970e3984a,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Emmelostiba,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/54533366-202b-45a7-b265-c81970e3984a
7ede458b-43a9-49f3-aa9d-4b34d47bc543,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Geostibida,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/7ede458b-43a9-49f3-aa9d-4b34d47bc543
0e844767-261e-4e5c-96d8-808dffcccf7c,subgenus,087dccbb-0c3e-41f3-9e57-5f331636fff3,Leptacinus (Phacophallus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/0e844767-261e-4e5c-96d8-808dffcccf7c
68b088a3-526f-47f7-969f-5263f7a6d7e5,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Ocyusa,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/68b088a3-526f-47f7-969f-5263f7a6d7e5
b200a6ef-3bf7-41f3-b3f7-7f8f91a367c2,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Oligota,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/b200a6ef-3bf7-41f3-b3f7-7f8f91a367c2
db1e056c-ada6-4ce3-85ef-65f08524cb4b,subgenus,b4072265-f4a3-44fd-ab1a-7e5d9bf98f45,Paederus (Eopaederus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/db1e056c-ada6-4ce3-85ef-65f08524cb4b
00783dcd-f18e-48be-9281-f4955a2cc1b5,subgenus,b4072265-f4a3-44fd-ab1a-7e5d9bf98f45,Paederus (Heteropaederus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/00783dcd-f18e-48be-9281-f4955a2cc1b5
47e68c44-79a7-4305-8d53-e7b9920aae3f,subgenus,b4072265-f4a3-44fd-ab1a-7e5d9bf98f45,Paederus (Megalopaederus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/47e68c44-79a7-4305-8d53-e7b9920aae3f
eef08150-01f7-46fe-96fa-f395dbe77665,subgenus,b4072265-f4a3-44fd-ab1a-7e5d9bf98f45,Paederus (Paederus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/eef08150-01f7-46fe-96fa-f395dbe77665
494aa962-e5a5-4f72-8821-c4af8a795fec,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Parapimela,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/494aa962-e5a5-4f72-8821-c4af8a795fec
aed5d5c8-06a9-4377-bc57-8573fd2750a8,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Phytosus,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/aed5d5c8-06a9-4377-bc57-8573fd2750a8
e1c8d0bc-7eb1-4f29-a7da-c1da16c036ff,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Plagiusa,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/e1c8d0bc-7eb1-4f29-a7da-c1da16c036ff
644510aa-6505-43e8-a69a-098147a6507e,genus,997a0e83-3bf6-4cba-b79c-92cd9d3ad761,Platyprosops,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/644510aa-6505-43e8-a69a-098147a6507e
b6836f6b-deab-4adf-a30f-58f91a676987,subgenus,51d937d3-2937-464b-bad8-dc19fd456ac8,Acrotrichis (Flachiana),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/b6836f6b-deab-4adf-a30f-58f91a676987
804c2e49-d5d1-4b14-a6a3-20edccae15d0,subgenus,0e1a6129-b287-416f-9594-d8cbd0136dea,Nephus (Geminosipho),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/804c2e49-d5d1-4b14-a6a3-20edccae15d0
35bbb803-299e-4482-b158-d77784772f42,subgenus,0e1a6129-b287-416f-9594-d8cbd0136dea,Nephus (Nephus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/35bbb803-299e-4482-b158-d77784772f42
5eaf1b7c-f5f9-423b-ad9d-9dea7140da42,subgenus,0e1a6129-b287-416f-9594-d8cbd0136dea,Nephus (Sidis),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/5eaf1b7c-f5f9-423b-ad9d-9dea7140da42
7d2fbd10-441e-4df5-a620-beb0e809bdf1,subgenus,7e4646ea-bcd4-4ded-9c40-25f1e4e41970,Scymnus (Neopullus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/7d2fbd10-441e-4df5-a620-beb0e809bdf1
c01afe15-c8ba-4b3a-b899-a454e5250ce5,subgenus,7e4646ea-bcd4-4ded-9c40-25f1e4e41970,Scymnus (Parapullus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/c01afe15-c8ba-4b3a-b899-a454e5250ce5
c3273186-3a80-4f3e-bb78-710d15fa9b0f,subgenus,7e4646ea-bcd4-4ded-9c40-25f1e4e41970,Scymnus (Pullus),Animalia,Insecta,4,https://taxatree.tbn.org.tw/taxa/c3273186-3a80-4f3e-bb78-710d15fa9b0f
faffe9b8-dc3c-4bdf-a1c5-5d82c8afae2d,subgenus,7e4646ea-bcd4-4ded-9c40-25f1e4e41970,Scymnus (Scymnus),Animalia,Insecta,8,https://taxatree.tbn.org.tw/taxa/faffe9b8-dc3c-4bdf-a1c5-5d82c8afae2d
d50646d0-a76a-433f-b1d3-8c7fa0dfd728,subgenus,d73f7a39-69d7-44d5-9d7b-5eda30c2b87d,Sospita (Myzia),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/d50646d0-a76a-433f-b1d3-8c7fa0dfd728
d2bba599-d2f6-4296-8a0a-942a59dfafa2,genus,f09de0dd-94b4-4a6e-979a-eeea5de3a4aa,Verania,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/d2bba599-d2f6-4296-8a0a-942a59dfafa2
0afeac72-66eb-42e5-ad14-1eb4aba14dee,subgenus,d477aa91-c7ac-4504-a121-0804bed713a7,Amarygmus (Oogeton),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/0afeac72-66eb-42e5-ad14-1eb4aba14dee
f21d15a0-202f-49b5-a316-68dffd5ddda9,subgenus,d477aa91-c7ac-4504-a121-0804bed713a7,Amarygmus (Pyanirygmus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/f21d15a0-202f-49b5-a316-68dffd5ddda9
e15fe39e-ed16-4744-9ac6-28c5d91eca74,subgenus,76cfc512-10ba-4572-b86d-deb7e87e79bb,Plesiophthalmus (Inspinogeton),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/e15fe39e-ed16-4744-9ac6-28c5d91eca74
507dd04c-b1f1-495c-848f-dcba1208216b,subgenus,1b06607c-9aed-4f2b-bea7-87a9ba4872cb,Nalassus (Nalassus),Animalia,Insecta,2,https://taxatree.tbn.org.tw/taxa/507dd04c-b1f1-495c-848f-dcba1208216b
30ba76de-cf4e-4a13-8729-5603465543b4,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Acrossus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/30ba76de-cf4e-4a13-8729-5603465543b4
3592e935-b33e-4a13-b112-88903bf11b89,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Aganocrossus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/3592e935-b33e-4a13-b112-88903bf11b89
7bb7b0d9-2074-480f-a8d6-7cb9c7412fee,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Balthasarianus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/7bb7b0d9-2074-480f-a8d6-7cb9c7412fee
13bad52d-4407-425b-bd1f-16729a762283,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Brachiaphodius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/13bad52d-4407-425b-bd1f-16729a762283
b39f0a3c-9a65-42ad-9b36-e7b7ab8c05b3,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Calamosternus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/b39f0a3c-9a65-42ad-9b36-e7b7ab8c05b3
660ace5a-e555-4be7-9018-2d4512c99249,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Calaphodius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/660ace5a-e555-4be7-9018-2d4512c99249
2912aef6-97bd-43ac-9c80-f4512e19435f,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Loboparius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/2912aef6-97bd-43ac-9c80-f4512e19435f
4293a381-4d6e-4c39-bd73-0cd62e674d08,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Nialus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/4293a381-4d6e-4c39-bd73-0cd62e674d08
9689886e-89bc-43ee-9fc9-bee6c16f574a,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Paulianellus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/9689886e-89bc-43ee-9fc9-bee6c16f574a
a9b79791-ee6b-458b-a146-534840eb24e1,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Phalacronothus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/a9b79791-ee6b-458b-a146-534840eb24e1
86915a99-e00d-489f-b725-da952a9e47f1,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Pharaphodius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/86915a99-e00d-489f-b725-da952a9e47f1
8e5bfaf8-72f7-4580-b380-2887130f3a2d,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Platyderides),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/8e5bfaf8-72f7-4580-b380-2887130f3a2d
03c43733-db1a-4c66-a73f-337d9adf0bc7,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Pleuraphodius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/03c43733-db1a-4c66-a73f-337d9adf0bc7
e3f16142-7ea5-4bf9-a032-316cf7ea7208,subgenus,cfabccaf-164c-4943-94c9-42ec48f99635,Aphodius (Trichaphodius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/e3f16142-7ea5-4bf9-a032-316cf7ea7208
9d7400fe-a850-4d38-9424-c75bf9dad7f3,subgenus,57f16dcd-303d-4c13-93f3-f253c5c40768,Caccobius (Caccobius),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/9d7400fe-a850-4d38-9424-c75bf9dad7f3
de5a8b8a-07e3-43d3-b56a-ce0e59b0a5be,subgenus,57f16dcd-303d-4c13-93f3-f253c5c40768,Caccobius (Caccophilus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/de5a8b8a-07e3-43d3-b56a-ce0e59b0a5be
28273282-fd18-4929-9ee5-727a4e66b02d,subgenus,cfd98ff6-2de6-4caf-8490-8fe17025d615,Copris (Copris),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/28273282-fd18-4929-9ee5-727a4e66b02d
5e61dd1b-d6c7-4ba6-a254-5a7ba3a75c38,genus,5f91a112-50cd-4ab9-aa73-f3fbeb28a909,Drepanocerus,Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/5e61dd1b-d6c7-4ba6-a254-5a7ba3a75c38
00102797-c29a-4a9c-ac5d-1d0431a513a0,subgenus,6e2c2b5e-0c68-4ac3-8ed0-5d019bfa8557,Odochilus (Odochilus),Animalia,Insecta,0,https://taxatree.tbn.org.tw/taxa/00102797-c29a-4a9c-ac5d-1d0431a513a0
