TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_taxon_status,TC_is_in_taiwan
66952e88-c5df-47bb-947d-d613e900543d,order,Animalia,t0002098,Primates,order,Animalia,accepted,TRUE
a27e642a-1caf-43c3-a9c9-658e5564ca7e,order,Animalia,t0001743,Carnivora,order,Animalia,accepted,TRUE
2782e741-c2ef-41b4-8cc5-7b94fe1ba415,order,Animalia,t0001928,Lagomorpha,order,Animalia,accepted,TRUE
04a87524-3ed5-495d-ab3e-a5689ba55487,order,Animalia,t0002064,Pholidota,order,Animalia,accepted,TRUE
94978a7c-5d7c-46ff-a16a-3aff16de24cc,order,Animalia,t0001690,Anura,order,Animalia,accepted,TRUE
6ae5aea0-c252-46da-bc4d-6038ec79a0a9,order,Animalia,t0001749,Caudata,order,Animalia,accepted,TRUE
b6fa5d73-b43f-452a-a65b-99c3f45f6b6a,order,Animalia,t0001679,Amphioxiformes,order,Animalia,accepted,TRUE
9f122f84-0c4f-46bc-aa22-63ccdab404fc,order,Animalia,t0002130,Salpida,order,Animalia,accepted,TRUE
90ee431f-1ecf-436d-8b8b-919f0c28c608,order,Animalia,t0001832,Doliolida,order,Animalia,accepted,TRUE
652933e7-62dd-417f-95fe-735ee3c57d8d,order,Animalia,t0003080,Pyrosomatida,order,Animalia,accepted,TRUE
6382c9ac-db0f-43bc-9b90-976606cd8e7d,order,Animalia,t0003038,Aplousobranchia,order,Animalia,accepted,TRUE
0926829f-23f0-46c6-8bba-26a30ac9e4c3,order,Animalia,t0002003,Myxiniformes,order,Animalia,accepted,TRUE
e97cdf80-e8af-4931-be13-1e3172268e5d,order,Animalia,t0003096,Venerida,order,Animalia,accepted,TRUE
1feb1c8e-727d-4c23-9d95-a0fb798f29f8,order,Animalia,t0001700,Arcida,order,Animalia,accepted,TRUE
f5193fb3-5b82-47cd-bc56-91a880c5c428,order,Animalia,t0003079,Pterioida,order,Animalia,accepted,TRUE
e6ef76fc-1e54-4b06-a8a0-5188a2c7bb4e,order,Animalia,t0002158,Solemyoida,order,Animalia,accepted,FALSE
384905fb-7ade-4ae6-9133-c6625958e344,order,Animalia,t0003074,Nuculoida,order,Animalia,accepted,TRUE
2798153b-6bc9-48d2-b991-d27a5cabbe35,order,Animalia,t0003076,Pholadomyoida,order,Animalia,accepted,TRUE
25341c2d-9242-49b3-b8f4-42b242fd2d2e,order,Animalia,t0003070,Mytiloida,order,Animalia,deleted,TRUE
32157ab0-41b1-4358-964d-21bec7525689,order,Animalia,t0003068,Myoida,order,Animalia,accepted,TRUE
7f8159ad-5140-44eb-8f6b-3274ab23102e,order,Animalia,t0002230,Unionida,order,Animalia,accepted,TRUE
bbd2e7a0-2c9d-419b-9ce0-e85af98b09e9,order,Animalia,t0002206,Teuthida,order,Animalia,accepted,TRUE
747cb664-1aad-4614-b43a-90a9a41fd5df,order,Animalia,t0002022,Octopoda,order,Animalia,accepted,TRUE
626643e6-ead3-4c28-8604-5c9c4f6f2735,order,Animalia,t0002145,Sepiolida,order,Animalia,accepted,TRUE
435698d5-4681-4c79-9dac-2c528f15c8b2,order,Animalia,t0002144,Sepiida,order,Animalia,accepted,TRUE
0ce9ff68-75fa-4f81-aee0-212fabe57a48,order,Animalia,t0003071,Nautiloida,order,Animalia,accepted,TRUE
93de83a0-bda7-4b26-888d-ef307a42b8cb,order,Animalia,t0002012,Neogastropoda,order,Animalia,accepted,TRUE
2466834c-4c2d-464d-a556-e7201a4eb929,order,Animalia,t0002189,Stylommatophora,order,Animalia,accepted,TRUE
3e36b6f7-a3a8-494e-85a4-ff457f5f4c26,order,Animalia,t0003060,Heterogastropoda,order,Animalia,accepted,TRUE
45018a69-4177-4864-82a2-74c9871fbdea,order,Animalia,t0003065,Mesogastropoda,order,Animalia,accepted,TRUE
340aa23a-49ff-45e4-a3a5-f05868c7c7c6,order,Animalia,t0003056,Entomotaeniata,order,Animalia,accepted,TRUE
ebaf0563-56e9-4a4c-85b1-b0ee493f8eb9,order,Animalia,t0001752,Cephalaspidea,order,Animalia,accepted,TRUE
2ba66b3d-f23b-47e6-b666-2883ff726ecc,order,Animalia,t0002021,Nudibranchia,order,Animalia,accepted,TRUE
15c87a0d-8411-4ce9-87bd-9fafcabbaa9f,order,Animalia,t0002209,Thecosomata,order,Animalia,accepted,TRUE
f7f66f52-0637-4e1a-bae6-27400192d4c1,order,Animalia,t0003040,Archaeopulmonata,order,Animalia,accepted,TRUE
c6dc9628-8a88-4de8-9545-0d130e546940,order,Animalia,t0003039,Archaeogastropoda,order,Animalia,accepted,TRUE
ec38dbbc-9211-4318-808b-1f073baf9d5c,order,Animalia,t0001683,Anaspidea,order,Animalia,accepted,FALSE
eebee2ca-ec22-422f-9061-619c68ced316,order,Animalia,t0003044,Basommatophora,order,Animalia,accepted,TRUE
e6451844-fa12-4323-92f8-8826e360aeb1,order,Animalia,t0003073,Notaspidea,order,Animalia,accepted,FALSE
55bb2b52-300d-4eb8-b46f-33caafd41b59,order,Animalia,t0003064,Lepetellida,order,Animalia,accepted,FALSE
51f8755a-bad0-4e45-92fd-6d5ca0d65d24,order,Animalia,t0002127,Sacoglossa,order,Animalia,accepted,TRUE
5b231ff8-6606-4d94-97a9-b839dd42c44b,order,Animalia,t0001954,Littorinimorpha,order,Animalia,accepted,TRUE
c2906e66-1b0d-4c8f-96bb-ff67face5017,order,Animalia,t0003083,Scholifera,order,Animalia,accepted,TRUE
9ec0a175-6444-43a3-a902-ab1cb256cfdb,order,Animalia,t0002195,Systellommatophora,order,Animalia,accepted,TRUE
00ddee71-245a-4f44-b612-e7e3bc929e57,order,Animalia,t0001884,Gymnosomata,order,Animalia,accepted,TRUE
7840f146-d98d-45c0-ae13-200ed61df406,order,Animalia,t0001656,Vetigastropoda,order,Animalia,accepted,TRUE
a7015052-981e-4acb-b9e7-0e0c15870d0b,order,Animalia,t0002229,Umbraculida,order,Animalia,accepted,TRUE
22d3c9a6-fec3-401a-a883-9eb444507eda,order,Animalia,t0001767,Chitonida,order,Animalia,accepted,TRUE
54bd2da9-eca7-45bf-b0c7-e8054c8ed598,order,Animalia,t0003086,Siphonodentalioida,order,Animalia,accepted,TRUE
4c52b62f-1c09-4fa0-a691-d1447f092248,order,Animalia,t0003050,Dentalioida,order,Animalia,accepted,TRUE
03f8b96b-3292-4f65-8d58-7a6d85debe6f,order,Animalia,t0001750,Cavibelonia,order,Animalia,accepted,TRUE
23dd764d-f4ef-48c5-ac7a-fd116de58aaf,order,Animalia,t0001943,Leptothecata,order,Animalia,accepted,TRUE
72ed319f-520c-47f5-aa89-5bdf253cc19c,order,Animalia,t0003094,Stylasterida,order,Animalia,accepted,TRUE
6ddd6410-aa47-4c43-9e97-21170b6c4396,order,Animalia,t0003067,Milleporida,order,Animalia,accepted,TRUE
5b46c7d1-196a-4ef9-88f5-a38d5df3d5b9,order,Animalia,t0002136,Scleractinia,order,Animalia,accepted,TRUE
1647c14b-2a9b-4881-b7ec-f54a80f495e0,order,Animalia,t0001671,Alcyonacea,order,Animalia,accepted,TRUE
abdfc74e-93ac-46c9-a34d-f537c1f488fe,order,Animalia,t0001664,Actiniaria,order,Animalia,accepted,TRUE
2c029e82-d10f-4a4f-9d9d-867c25b9ab83,order,Animalia,t0002050,Pennatulacea,order,Animalia,accepted,TRUE
2489a130-6894-416f-bc0f-72a800b9fba7,order,Animalia,t0003048,Coenothecalia,order,Animalia,accepted,TRUE
19c61f3c-49ac-4af1-8393-6cb404209690,order,Animalia,t0002120,Rhizostomeae,order,Animalia,accepted,TRUE
3d22f4b7-0189-438d-a761-866c7bb4f5e8,order,Animalia,t0002233,Valvatida,order,Animalia,accepted,TRUE
d0563a44-d8fe-4d6c-8e39-bb605a912bf7,order,Animalia,t0001863,Forcipulatida,order,Animalia,accepted,TRUE
2549738d-9825-4377-9b7c-b657b2ea38a0,order,Animalia,t0002045,Paxillosida,order,Animalia,accepted,TRUE
8518e009-22a1-4929-abcd-626279d85498,order,Animalia,t0002169,Spinulosida,order,Animalia,accepted,TRUE
9f279b2e-cb6c-4216-bd23-93009390e6b5,order,Animalia,t0002235,Velatida,order,Animalia,accepted,TRUE
ee2f24ce-8e6f-431e-b0d7-0d9193b7132b,order,Animalia,t0003042,Aspidochirotid,order,Animalia,accepted,TRUE
95716770-b004-49fd-b8d8-c6903bb8686d,order,Animalia,t0001812,Dendrochirotida,order,Animalia,accepted,TRUE
6a04a98e-b38c-47b6-a81c-6b07289b411e,order,Animalia,t0001693,Apodida,order,Animalia,accepted,TRUE
95173d0f-5541-4ba1-81cc-126df5a54683,order,Animalia,t0002163,Spatangoida,order,Animalia,accepted,TRUE
5051ccdc-9fd7-4ce1-82c6-7f0857ffbbb8,order,Animalia,t0003051,Echinoida,order,Animalia,accepted,TRUE
b746899b-c77c-4519-a9e8-dcfdb61aeb83,order,Animalia,t0001778,Clypeasteroida,order,Animalia,accepted,TRUE
c92b11ad-8a79-4f11-bdfb-3501cce05665,order,Animalia,t0001838,Echinothurioida,order,Animalia,accepted,TRUE
3ff43bc6-3918-4bae-a86f-f38d7818788d,order,Animalia,t0001819,Diadematoida,order,Animalia,accepted,TRUE
c2e9f336-df3e-4d9d-a2e2-dc3303ae1593,order,Animalia,t0001698,Arbacioida,order,Animalia,accepted,TRUE
4bf0cd0a-524f-4df3-a9a5-7d2bce5c1865,order,Animalia,t0003062,Holectypoida,order,Animalia,accepted,TRUE
24199877-1221-4ece-bede-906364a7b4da,order,Animalia,t0001773,Cidaroida,order,Animalia,accepted,TRUE
cb2f1740-c7f7-4b1d-ba28-7f14eeb07dfc,order,Animalia,t0003059,Gnathophiurida,order,Animalia,accepted,TRUE
c7f37cc0-a23a-40d7-8c62-accce7a050d7,order,Animalia,t0003077,Phrynophiurida,order,Animalia,accepted,TRUE
d6a5dbaf-c75d-4e87-93d3-3c1aa82112d1,order,Animalia,t0002027,Ophiurida,order,Animalia,accepted,TRUE
db5d85c4-0bc9-4532-a090-c7cf022438f4,order,Animalia,t0003046,Chilophiurida,order,Animalia,accepted,TRUE
7afb9a0b-692c-4737-8181-78468c4631aa,order,Animalia,t0001785,Comatulida,order,Animalia,accepted,TRUE
1e8936b4-35dc-4de9-9d93-409a269bd8f0,order,Animalia,t0001917,Isocrinida,order,Animalia,accepted,TRUE
e9d37cc6-b6b9-4b16-96b7-e8ef640a6f46,order,Animalia,t0002069,Plagiorchiida,order,Animalia,accepted,TRUE
4ba810ce-342d-4f01-be2e-c47208c43cca,order,Animalia,t0003053,Echinostomida,order,Animalia,accepted,TRUE
f18a9f87-34d0-44fc-b7f6-e548e81ff1f2,order,Animalia,t0003075,Opisthorchiida,order,Animalia,accepted,TRUE
8739a62b-8cca-4d42-abe5-34a856c17861,order,Animalia,t0003092,Strigeatida,order,Animalia,accepted,TRUE
e2d63f93-647e-4c4f-8094-75734eca6cb5,order,Animalia,t0003093,Strigeatoidea,order,Animalia,accepted,TRUE
c2eada22-a492-418e-b0ab-f7fbca804864,order,Animalia,t0003045,Brachylaimata,order,Animalia,accepted,TRUE
57a4f3f9-f036-46ef-a868-930e2b37cebf,order,Animalia,t0002217,Tricladida,order,Animalia,accepted,TRUE
91be86dd-e876-422f-a890-3f5a1e87afc1,order,Animalia,t0003043,Azygiida,order,Animalia,accepted,TRUE
2ded7fed-7a0d-4151-af5c-f8e3975cc1c6,order,Animalia,t0003091,Strigeata,order,Animalia,accepted,FALSE
eb5b08a2-e0cd-4043-af52-115e1d15ae9f,order,Animalia,t0001799,Cyclophyllidea,order,Animalia,accepted,TRUE
8b78df7b-fe79-4852-a254-a9d3538401d3,order,Animalia,t0002106,Pseudophyllidea,order,Animalia,accepted,TRUE
fbcbc567-67e8-46c9-8213-9ed538b9cb98,order,Animalia,t0002105,Proteocephalidea,order,Animalia,accepted,TRUE
8e122ce0-caa5-429d-b80b-66e78797e153,order,Animalia,t0003085,Seriata,order,Animalia,accepted,TRUE
40f509a4-3bd0-4b33-bde3-d2dfa3963744,order,Animalia,t0002087,Polycladida,order,Animalia,accepted,TRUE
eb251dd2-a9d5-4081-85ec-2f878d65d898,order,Animalia,t0001762,Cheilostomata,order,Animalia,accepted,TRUE
64bcefce-36a2-4f05-af2a-a19b0438cf11,order,Animalia,t0001802,Cyclostomata,order,Animalia,accepted,TRUE
e629c429-6731-4643-98b5-f65cda784159,order,Animalia,t0001691,Aphragmophora,order,Animalia,accepted,TRUE
f970120b-f3b8-4ce1-881a-4164a8683a88,order,Animalia,t0002065,Phragmophora,order,Animalia,accepted,TRUE
3093ad31-10bb-4395-b289-2d55e944021b,order,Animalia,t0002121,Rhynchobdellida,order,Animalia,accepted,TRUE
8b9148ac-f252-4ee1-8ab5-8df0ac1ddc64,order,Animalia,t0002227,Tubificida,order,Animalia,accepted,TRUE
4ee56449-a75b-4f08-9d50-7a30e152949f,order,Animalia,t0001703,Arhynchobdellida,order,Animalia,accepted,TRUE
0e22ecdc-17ff-43b5-a62f-5e323951926f,order,Animalia,t0001983,Moniligastrida,order,Animalia,accepted,TRUE
dcb9fc17-e65e-47e9-8ff6-eb0e1e32069c,order,Animalia,t0002199,Terebellida,order,Animalia,accepted,TRUE
26b32146-50c5-4211-81da-a6c1bb549c2b,order,Animalia,t0002066,Phyllodocida,order,Animalia,accepted,TRUE
b6354175-69fb-4780-a313-fda44648ef61,order,Animalia,t0002126,Sabellida,order,Animalia,accepted,TRUE
caa3f5d0-ae9a-4d3b-9298-69d81f4923e6,order,Animalia,t0003072,Nereidida,order,Animalia,accepted,TRUE
c07e9e1a-b7c3-4f41-b51d-87bbd95a3a66,order,Animalia,t0002170,Spionida,order,Animalia,accepted,TRUE
4cf91563-5ca1-46f2-9e2c-cd041cc84f33,order,Animalia,t0001677,Amphinomida,order,Animalia,accepted,TRUE
7771b343-666e-42d6-a76b-fb3a1a25b82f,order,Animalia,t0001853,Eunicida,order,Animalia,accepted,TRUE
3f8a378f-3644-4742-9ede-3ac9ec37e9ef,order,Animalia,t0003054,Echiuroidea,order,Animalia,accepted,TRUE
8acc098c-8f02-4890-885b-256666018775,order,Animalia,t0001657,Scolecida,order,Animalia,accepted,TRUE
49d83c71-aca3-4e10-9492-a010931cecc5,order,Animalia,t0003041,Ascaridida,order,Animalia,accepted,TRUE
d7592551-6fa1-4a62-9416-a2d16c56f787,order,Animalia,t0003037,Aphelenchida,order,Animalia,accepted,TRUE
63f0c2f0-073e-4e03-93c2-8d22f1ac2eee,order,Animalia,t0001981,Monhysterida,order,Animalia,accepted,TRUE
7eb94ad2-2658-4303-96ea-47d2fc9ecaa4,order,Animalia,t0002058,Phascolosomatiformes,order,Animalia,accepted,TRUE
457030c7-8405-4c0e-970a-074fd0b159c9,order,Animalia,t0001709,Aspidosiphoniformes,order,Animalia,accepted,TRUE
920b2aa1-a7c5-4d61-91d4-03865dee9e7d,order,Animalia,t0001877,Golfingiiformes,order,Animalia,accepted,TRUE
1783719b-1420-40f1-87ae-437ff9581028,order,Animalia,t0002156,Sipunculiformes,order,Animalia,accepted,TRUE
5c41559e-cf96-462a-a386-fcf53982f7a3,order,Animalia,t0002080,Ploima,order,Animalia,accepted,TRUE
a21a17a7-a8ef-45e2-946f-3fb2e3ac781e,order,Animalia,t0003049,Collothecacea,order,Animalia,accepted,TRUE
7c9097e7-cb4d-4132-9af4-970fab9d7850,order,Animalia,t0003057,Flosculariacea,order,Animalia,accepted,TRUE
85381012-88ce-4d66-abaa-68c189d64877,order,Animalia,t0001655,Bdelloidea,subclass,Animalia,accepted,TRUE
b5df8514-1693-49a3-b706-f4489ee13dca,order,Animalia,t0002090,Polymorphida,order,Animalia,accepted,TRUE
c2f4a1c0-2e30-4d43-b0fc-0965b7ef2fe6,order,Animalia,t0001873,Gigantorhynchida,order,Animalia,accepted,TRUE
8a950cd6-bd76-4382-9b8d-22a2a7759a5e,order,Animalia,t0002042,Parachela,order,Animalia,accepted,TRUE
c3a90447-29ce-4992-abd7-4dc1f543e732,order,Animalia,t0001835,Echiniscoidea,order,Animalia,accepted,TRUE
c1e4d37e-f490-4c0f-b3e7-a245d73461dd,order,Animalia,t0001692,Apochela,order,Animalia,accepted,TRUE
090d377c-4361-4caf-89f4-8ba189f2860c,order,Animalia,t0003061,Heteronemertea,order,Animalia,accepted,TRUE
181a0f3e-96eb-4f0e-8d0a-e3d83d74c5ff,order,Animalia,t0005620,Chordodidae,family,Animalia,accepted,TRUE
d54179ed-cbd0-4bad-89eb-9072ad3e5d63,order,Animalia,t0001948,Lingulida,order,Animalia,accepted,TRUE
49e6aded-0027-4b46-bfea-00e9f9a7342c,family,Animalia,t0004761,Suberitidae,family,Animalia,accepted,TRUE
cde86d7f-8464-4d01-91c4-d041af271283,family,Animalia,t0005250,Alectonidae,family,Animalia,accepted,TRUE
01d1328d-2014-4cb3-a28d-d38635e35993,family,Animalia,t0005812,Dictyonellidae,family,Animalia,accepted,TRUE
89aaffa3-aa90-4d87-96ea-4946aada4b5e,family,Animalia,t0006084,Halichondriidae,family,Animalia,accepted,TRUE
65109059-e9bd-4316-996a-7b08e5c14102,family,Animalia,t0006132,Heteroxyidae,family,Animalia,accepted,TRUE
7a9b76e6-eeb0-4032-b177-94d861a244e7,family,Animalia,t0005393,Axinellidae,family,Animalia,accepted,FALSE
3402db3f-bd4f-4086-9861-3e92bf5e9c0f,family,Animalia,t0005237,Agelasidae,family,Animalia,accepted,TRUE
fa299089-ac91-4f0b-bc99-8fc0afbf7a65,family,Animalia,t0005504,Callyspongiidae,family,Animalia,accepted,TRUE
96694bca-fced-44df-915b-022ee1b54a9a,family,Animalia,t0005582,Chalinidae,family,Animalia,accepted,TRUE
270e1a87-7cc8-4d93-ac58-779b93939214,family,Animalia,t0004154,Niphatidae,family,Animalia,accepted,TRUE
7b7b31aa-e77b-48c9-a544-9d49030a07c2,family,Animalia,t0004335,Petrosiidae,family,Animalia,accepted,TRUE
0a051ee6-3718-4c70-8016-4fddcf83e89c,family,Animalia,t0006436,Microcionidae,family,Animalia,accepted,TRUE
9f854407-9c9c-4744-8d41-b0e43d296300,family,Animalia,t0006212,Isodictyidae,family,Animalia,accepted,TRUE
4eae3c6a-63f2-43a7-90e6-2b8d9fb58ee6,family,Animalia,t0005718,Crellidae,family,Animalia,accepted,TRUE
612af3d6-3823-4cea-a1fc-758722c75ea6,family,Animalia,t0004434,Podospongiidae,family,Animalia,accepted,TRUE
e07bc987-156e-415d-8baf-6f49e226fa0d,family,Animalia,t0005619,Chondrillidae,family,Animalia,accepted,TRUE
4e2a6502-f384-4c74-b68c-8afa7816902c,family,Animalia,t0004811,Tetillidae,family,Animalia,accepted,TRUE
eeac95a2-f44b-4c1d-a057-bc9f04f0e6ce,family,Animalia,t0005863,Dysideidae,family,Animalia,accepted,TRUE
c806ceb5-54a6-4ebf-9250-69256156b2f5,family,Animalia,t0004717,Spongiidae,family,Animalia,accepted,FALSE
73e28068-5e80-4214-ba2b-5430906e02e6,family,Animalia,t0004835,Thorectidae,family,Animalia,accepted,TRUE
f2471a5e-33e7-428e-87d5-c7a177c6fe9c,family,Animalia,t0006206,Irciniidae,family,Animalia,accepted,FALSE
4916c700-7b60-4296-8111-f4b9bb360a30,family,Animalia,t0005288,Ancorinidae,family,Animalia,accepted,TRUE
ac7d055d-1d5b-4468-9fdc-5c30897a7dd8,family,Animalia,t0004398,Plakinidae,family,Animalia,accepted,TRUE
5d2dfb32-ce31-4738-9a2d-6b9ad037c8d3,family,Animalia,t0005325,Aplysinellidae,family,Animalia,accepted,TRUE
e670f2fc-4e6b-4523-90d5-1c899d365b2f,family,Animalia,t0004828,Theonellidae,family,Animalia,accepted,TRUE
995d8eea-78a1-40e2-bd1f-dd0ce31d21eb,family,Animalia,t0005649,Clathrinidae,family,Animalia,accepted,TRUE
e55d4195-6024-4db2-a8fa-6b7a396b3ac2,family,Animalia,t0005931,Eriophyidae,family,Animalia,accepted,TRUE
96a6de5d-f40c-4bc0-b395-c072458e348e,family,Animalia,t0005837,Diptilomiopidae,family,Animalia,accepted,TRUE
8d275dd1-1801-4426-892f-f83549a302e0,family,Animalia,t0005603,Cheyletidae,family,Animalia,accepted,TRUE
78fb7662-f906-414b-81f9-532b41e7b3cd,family,Animalia,t0004798,Tenuipalpidae,family,Animalia,accepted,TRUE
c9ade38f-9df1-433c-9d1f-bcb32153d58c,family,Animalia,t0004738,Stigmaeidae,family,Animalia,accepted,TRUE
4f83c9de-5701-4d27-a46a-5e1e1d115687,family,Animalia,t0004815,Tetranychidae,family,Animalia,accepted,TRUE
d09845a7-193f-48c4-9af8-de94c0c95b1c,family,Animalia,t0005356,Arrenuridae,family,Animalia,accepted,TRUE
5d8e4a8f-0133-466d-9c00-c87264c83e14,family,Animalia,t0004908,Trombiculidae,family,Animalia,accepted,TRUE
0939a95c-33fc-4142-bf19-b240f77d1bba,family,Animalia,t0006180,Hygrobatidae,family,Animalia,accepted,TRUE
60e1da65-979d-4b5f-a7ea-d2d98216eb8f,family,Animalia,t0005415,Bdellidae,family,Animalia,accepted,TRUE
fedab163-6e23-43d3-a278-9793d064bcd2,family,Animalia,t0005935,Erythraeidae,family,Animalia,accepted,TRUE
e1732be8-74d7-478b-aba3-f02844e468de,family,Animalia,t0005604,Cheyletiellidae,family,Animalia,accepted,TRUE
6cee4acd-8e6c-471a-a8d3-05520b5c1da9,family,Animalia,t0004790,Tarsonemidae,family,Animalia,accepted,TRUE
bd1ebeab-ce05-4e64-9fb9-f6fce0e5b9f9,family,Animalia,t0005740,Cunaxidae,family,Animalia,accepted,TRUE
3cf0e8eb-fa89-4a46-95c1-8cb8b1073edc,family,Animalia,t0005785,Demodecidae,family,Animalia,accepted,TRUE
70671240-ae3b-461b-a593-66e26d1099e4,genus,Animalia,t0018547,Dermoglyphus,genus,Animalia,accepted,TRUE
c15043ee-54a7-4173-a4b9-2ab1a0fba2c9,family,Animalia,t0006126,Heterocheyletidae,family,Animalia,accepted,TRUE
a65fe332-7f3c-45ec-b6f2-508dac34b4b2,family,Animalia,t0006173,Hydrodromidae,family,Animalia,accepted,TRUE
0470cb0d-4d0a-4953-b092-189a2239fa2f,family,Animalia,t0006299,Limnesiidae,family,Animalia,accepted,TRUE
0052a53b-e9fb-45fb-92f0-3b423f58d303,family,Animalia,t0004430,Podapolipidae,family,Animalia,accepted,TRUE
adce2635-1a8d-488a-bb51-ca26b379b114,family,Animalia,t0004859,Torrenticolidae,family,Animalia,accepted,TRUE
c55dbe73-4cc0-4b31-9863-91546f5c2e86,family,Animalia,t0004378,Phytoptidae,family,Animalia,accepted,TRUE
b78d2281-81bf-4ae8-b386-d8c5bd7278fc,family,Animalia,t0004929,Unionicolidae,family,Animalia,accepted,TRUE
ff45978f-55da-4afc-8cc8-4cea298a4da9,family,Animalia,t0006267,Leeuwenhoekiidae,family,Animalia,accepted,TRUE
91950fc3-26dd-4b0b-8309-bdda175b3547,family,Animalia,t0004112,Myobiidae,family,Animalia,accepted,TRUE
097d398f-f0a4-4455-8fee-8874b7b49d21,family,Animalia,t0006179,Hydryphantidae,family,Animalia,accepted,TRUE
f0baa967-e008-4685-8036-b5385d3d9cb6,family,Animalia,t0004703,Sperchontidae,family,Animalia,accepted,TRUE
55ab3c36-9e3f-4ef8-acf6-80b46707b76d,family,Animalia,t0004779,Syringophilidae,family,Animalia,accepted,TRUE
4950f96b-8cb8-42cc-84a3-956723a680be,family,Animalia,t0004913,Tuckerellidae,family,Animalia,accepted,TRUE
55c18f94-d265-430d-8b8f-c2f0cb933ff0,family,Animalia,t0004920,Tydeidae,family,Animalia,accepted,TRUE
bc79fef1-6c7d-4c2f-97f0-fab2cf6dd596,family,Animalia,t0005200,Acaridae,family,Animalia,accepted,TRUE
b5830ae7-44f9-444d-a31e-c4c878aa5699,family,Animalia,t0004873,Trhypochthoniidae,family,Animalia,accepted,TRUE
742a926f-e7d3-4d2c-bdb6-12c4d37ad361,family,Animalia,t0005255,Alloptidae,family,Animalia,accepted,TRUE
f301c7a0-af45-4145-b630-15e51dfdb9d7,family,Animalia,t0004764,Suctobelbidae,family,Animalia,accepted,TRUE
78687eb8-779e-4b36-8c6d-cd9fa4d4cfaf,family,Animalia,t0006459,Mochlozetidae,family,Animalia,accepted,TRUE
72c4ef50-a2b9-4a8f-8d99-92f88ad18520,family,Animalia,t0005521,Canestrinidae,family,Animalia,accepted,TRUE
2b2292e0-0580-428c-b574-ed1c1ff8638a,family,Animalia,t0004484,Prothoplophoridae,family,Animalia,accepted,FALSE
92bcc274-679c-46d7-96a5-6e178a00e83a,family,Animalia,t0004227,Oppiidae,family,Animalia,accepted,TRUE
e8c9755b-3d4d-4091-818e-943849e62ead,family,Animalia,t0003927,Ceratoppiidae,family,Animalia,accepted,TRUE
17801ca1-c735-40dc-9891-df06e80051fc,family,Animalia,t0006040,Glycyphagidae,family,Animalia,accepted,TRUE
864c1905-1bab-4875-974b-d7d28867551f,family,Animalia,t0004619,Scheloribatidae,family,Animalia,accepted,TRUE
82ba2778-0238-4848-954e-a671217049bc,family,Animalia,t0004844,Thyrisomidae,family,Animalia,accepted,TRUE
00883379-74ef-437c-ac9d-a4074c7d31b0,family,Animalia,t0005406,Basilobelbidae,family,Animalia,accepted,TRUE
b8cac56d-72cf-4f93-be1f-3dbf02e09ea4,family,Animalia,t0005417,Belboidae,family,Animalia,accepted,TRUE
86032f31-df47-4f02-943d-62e53c916753,family,Animalia,t0005775,Damaeolidae,family,Animalia,accepted,TRUE
062ae687-03b2-43fd-88f0-4362d0a55305,family,Animalia,t0005207,Achipteriidae,family,Animalia,accepted,TRUE
bb3c809f-7b4d-4d9d-9909-d5a5bcdccc1f,family,Animalia,t0005529,Carabodidae,family,Animalia,accepted,TRUE
f8aca27c-a928-4750-add4-f904732b396c,family,Animalia,t0005539,Carpoglyphidae,family,Animalia,accepted,TRUE
a1f0575c-04fd-401f-99e5-00af04328968,family,Animalia,t0005683,Compactozetidae,family,Animalia,accepted,TRUE
edc184b0-7099-4d65-bf44-00fe0af9e8c7,family,Animalia,t0004508,Psoroptidae,family,Animalia,accepted,TRUE
e513bae9-ec65-4afb-b33d-fa92d8137406,family,Animalia,t0005624,Chortoglyphidae,family,Animalia,accepted,TRUE
6ba4391f-3248-4334-afae-974a38f26983,family,Animalia,t0005367,Astegistidae,family,Animalia,accepted,TRUE
701f9e89-0f7a-4224-b9c6-613690fc16a3,family,Animalia,t0003964,Nanhermanniidae,family,Animalia,accepted,TRUE
8173c67d-c6da-4781-84af-a29f83bd9e5f,family,Animalia,t0004544,Pyroglyphidae,family,Animalia,accepted,TRUE
2e58ee28-c28b-44da-b57b-c2a6ad274cdc,family,Animalia,t0005281,Analgidae,family,Animalia,accepted,TRUE
47f611e0-7652-4430-aef6-de78ae43faba,family,Animalia,t0004248,Otocepheidae,family,Animalia,accepted,TRUE
490caf68-e0b5-4b6a-9602-e93d96db46a3,family,Animalia,t0006189,Hypochthoniidae,family,Animalia,accepted,TRUE
d6d535e2-d0e3-4d31-a1b9-932fa5c7fa05,family,Animalia,t0005916,Epilohamanniidae,family,Animalia,accepted,TRUE
79f658a4-776d-46d7-9207-65c607ebf8b6,family,Animalia,t0006094,Haplozetidae,family,Animalia,accepted,TRUE
967fc8bf-a9ca-4d7c-af71-ab23c1f506be,family,Animalia,t0005926,Eremobelbidae,family,Animalia,accepted,TRUE
e126cb2e-9308-437a-aaf6-1331c431649b,family,Animalia,t0005927,Eremulidae,family,Animalia,accepted,TRUE
e2f73d0c-e8c6-41d4-a1b7-b48a05a9456a,family,Animalia,t0005958,Euphthiracaridae,family,Animalia,accepted,TRUE
