TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,taicol_taxon_id,taicol_status
bc1c3359-da41-48c0-a977-657b37da0e33,species,Plantae,"",Leptochilus insignis,"list(taxon_id = ""t0026839""","taicol_name_status = ""not-accepted"""
f2efe313-ef41-409a-9912-b55af7dd5bce,species,Plantae,"",Microsorum membranaceum,"list(taxon_id = ""t0026845""","taicol_name_status = ""not-accepted"""
48ce49a9-0302-481a-bf17-da5048e2963b,species,Plantae,"",Chrysogrammitis glandulosa,"list(taxon_id = ""t0026855""","taicol_name_status = ""not-accepted"""
af3e169c-5207-4522-8405-42ae3cf9e7db,species,Plantae,"",Grammitis intromissa,"list(taxon_id = ""t0026867""","taicol_name_status = ""not-accepted"""
045cac42-d9a1-4ea4-ac03-de93c1061ddc,species,Plantae,"",Grammitis fenicis,"list(taxon_id = ""t0026864""","taicol_name_status = ""misapplied"""
2a9c8c70-8af7-4382-bddb-dea5edc774df,species,Plantae,"",Grammitis jagoriana,"list(taxon_id = ""t0102730""","taicol_name_status = ""accepted"""
66c0c0c6-c6f7-47a9-906b-6859d4a1a5b9,species,Plantae,"",Oreogrammitis nuda,"list(taxon_id = ""t0102673""","taicol_name_status = ""not-accepted"""
7a963213-7eb0-4e03-816a-4c6767a2ef4a,species,Plantae,"",Prosaptia kanashiroi,"list(taxon_id = ""t0026873""","taicol_name_status = ""not-accepted"""
1dbcf3f8-22dc-49c3-a2d9-f27f38918dd7,species,Plantae,"",Radiogrammitis ilanensis,"list(taxon_id = ""t0026862""","taicol_name_status = ""not-accepted"""
60b6a2fc-8a4b-4a23-87a4-96cd8b82be9d,species,Plantae,"",Radiogrammitis setigera,"list(taxon_id = ""t0026867""","taicol_name_status = ""not-accepted"""
63ce5efc-288c-43b8-b8d8-5ecd40ed4794,species,Plantae,"",Radiogrammitis subnervosa,"list(taxon_id = ""t0026869""","taicol_name_status = ""not-accepted"""
2dea6f58-6697-4220-ab29-254e5bfb2177,species,Plantae,"",Radiogrammitis taiwanensis,"list(taxon_id = ""t0026870""","taicol_name_status = ""not-accepted"""
aa65fc62-cd25-4f00-a8b4-0b41525dcffe,species,Plantae,"",Pichisermollodes quasidivaricata,"list(taxon_id = ""t0026798""","taicol_name_status = ""not-accepted"""
dc3a89ea-c25b-4ced-bec8-5a77b1424122,species,Plantae,"",Scleroglossum pusillum,"list(taxon_id = ""t0026879""","taicol_name_status = ""misapplied"""
ef1b0172-4b81-469b-9961-e081904569bf,species,Plantae,"",Pinus parviflora,[],
934dad17-5873-48c9-a929-0b989ec4269c,species,Plantae,"",Pinus luchuensis,"list(taxon_id = ""t0054839""","taicol_name_status = ""misapplied"""
b51eb074-33f3-4447-bb95-4f9a7fed40af,species,Plantae,"",Pseudotsuga sinensis,[],
1bb4b86a-e061-49ba-907f-5d779ff71b8d,species,Plantae,"",Pseudotsuga forrestii,"list(taxon_id = ""t0054981""","taicol_name_status = ""not-accepted"""
57ce5ec9-d676-4877-a89b-035aec7df205,species,Plantae,"",Tsuga formosana,"list(taxon_id = ""t0055692""","taicol_name_status = ""not-accepted"""
66e6f912-4c98-41c5-a8ce-b195637a0863,species,Plantae,"",Abies mariesii,[],
fac928bb-bd6c-4959-b482-fd79e70f50c7,species,Plantae,"",Araucaria excelsa,"list(taxon_id = ""t0040224""","taicol_name_status = ""not-accepted"""
c4235611-320b-44ab-a3b6-91e54cdc3c53,species,Plantae,"",Araucaria heterophylla,"list(taxon_id = ""t0061021""","taicol_name_status = ""accepted"""
3a062ab0-633c-41ec-9c54-ac40b46cf222,species,Plantae,"",Juniperus recurva,[],
eb1ba6e1-2cfa-4a5c-af56-0b7d3700f06f,species,Plantae,"",Calocedrus formosana,"list(taxon_id = ""t0052784""","taicol_name_status = ""not-accepted"""
627a42cc-f5b7-4172-ac0a-35f85c673e77,species,Plantae,"",Taxus mairei,"list(taxon_id = ""t0058350""","taicol_name_status = ""not-accepted"""
ab90f346-4100-4df4-b313-4bba3d0ba641,species,Plantae,"",Taxus chinensis,"list(taxon_id = ""t0058350""","taicol_name_status = ""not-accepted"""
89fc4ded-98d3-4984-b60c-518226ed91c7,species,Plantae,"",Taxus wallichiana,"list(taxon_id = ""t0058350""","taicol_name_status = ""misapplied"""
ecf0d188-9f32-42bc-a60c-b1893f16f810,species,Plantae,"",Taxus cuspidata,"list(taxon_id = ""t0058350""","taicol_name_status = ""misapplied"""
0e3b110e-ec2b-4950-b3e0-ccb4659ca62f,species,Plantae,"",Cephalotaxus harringtonii,[],
7fe736a5-e87b-45e1-815d-7fb71d05a3a1,species,Plantae,"",Cephalotaxus sinensis,[],
0c760691-24ef-4ac1-8003-f73080be997a,species,Plantae,"",Amentotaxus yunnanensis,[],
e0d6b2ba-63d9-43b6-abdc-de3bfbb02463,species,Plantae,"",Amentotaxus argotaenia,"list(taxon_id = ""t0052582""","taicol_name_status = ""misapplied"""
6ae20281-0a19-46a4-a0d3-58eec2aa639b,species,Plantae,"",Peperomia reflexa,"list(taxon_id = ""t0058715""","taicol_name_status = ""not-accepted"""
6a71344a-604f-4ea6-b5cf-fac2ec1524df,species,Plantae,"",Aristolochia cucurbitifolia,"list(taxon_id = ""t0052623""","taicol_name_status = ""not-accepted"""
702d4ae1-0992-43a6-b452-ca0997f8736a,species,Plantae,"",Aristolochia yujungiana,"list(taxon_id = ""t0061043""","taicol_name_status = ""not-accepted"""
40e73645-4a90-4e0a-9e63-53d0b5b469ea,species,Plantae,"",Aristolochia tagala,"list(taxon_id = ""t0040254""","taicol_name_status = ""misapplied"""
16a78a0a-45b9-4306-84fc-fe3fa0f11ac4,species,Plantae,"",Michelia alba,"list(taxon_id = ""t0054450""","taicol_name_status = ""not-accepted"""
a9e419aa-89ac-4b9c-a915-ff966a6c85a1,species,Plantae,"",Michelia champaca,"list(taxon_id = ""t0046174""","taicol_name_status = ""not-accepted"""
119301ba-29c7-4d47-bb71-d68b91dd62ca,species,Plantae,"",Michelia figo,"list(taxon_id = ""t0054451""","taicol_name_status = ""not-accepted"""
db04876e-a0e3-474e-b716-cb4839625cb0,species,Plantae,"",Michelia fuscata,"list(taxon_id = ""t0054451""","taicol_name_status = ""not-accepted"""
19aab863-5c8e-40b4-93af-d1f23ff0f948,species,Plantae,"",Monoon liukiuense,[],
c04ad662-e9c2-4334-9fef-0c496b73b75e,species,Plantae,"",Hernandia nymphaeifolia,"list(taxon_id = ""t0058000""","taicol_name_status = ""not-accepted"""
da39d4aa-2f81-4cec-9ba5-47a1114cf5cb,species,Plantae,"",Machilus japonicus,[],
e540b1b3-77cd-41f9-a207-737259c577d3,species,Plantae,"",Machilus kusanoi,"list(taxon_id = ""t0054366""","taicol_name_status = ""not-accepted"""
185de203-e310-497c-be86-a54d1fb1706c,species,Plantae,"",Machilus mushaensis,"list(taxon_id = ""t0054367""","taicol_name_status = ""not-accepted"""
c9921849-72c7-4970-a892-10ded736537d,species,Plantae,"",Phoebe sheareri,[],
1a43bb49-39a3-4b69-a165-2e65ef3804fe,species,Plantae,"",Chloranthus serratus,"list(taxon_id = ""t0052979""","taicol_name_status = ""not-accepted"""
9c15ecb6-a440-44d7-9f8b-623486a1bd18,species,Plantae,"",Alocasia plumbea,"list(taxon_id = ""t0033702""","taicol_name_status = ""not-accepted"""
b7909538-b412-40d4-9a50-7ed7a08af344,species,Plantae,"",Alocasia indica,[],
d8e6d72c-8cfe-458d-a5ce-2aa55c441f06,species,Plantae,"",Amorphophallus gigantiflorus,"list(taxon_id = ""t0040150""","taicol_name_status = ""not-accepted"""
21ef5d0e-9c11-4b4d-bf5e-9dcb5574f966,species,Plantae,"",Amorphophallus niimurai,"list(taxon_id = ""t0040148""","taicol_name_status = ""not-accepted"""
6b9233ba-e9ef-49b3-82f0-cab1da39936b,species,Plantae,"",Arisaema kelung-insularis,"list(taxon_id = ""t0040247""","taicol_name_status = ""not-accepted"""
61caa6c2-5fc9-4518-a867-96e8c3708694,species,Plantae,"",Caladium hortulanum,"list(taxon_id = ""t0040532""","taicol_name_status = ""accepted"""
61caa6c2-5fc9-4518-a867-96e8c3708694,species,Plantae,"",Caladium hortulanum,"list(taxon_id = ""t0040532""","taicol_name_status = ""not-accepted"""
53016697-5d50-4d82-b72b-2d80c3d62d9a,species,Plantae,"",Rhaphidophora perkinsiae,"list(taxon_id = ""t0055062""","taicol_name_status = ""misapplied"""
e2c67215-c9d1-4771-a2d1-4890db8fd68c,species,Plantae,"",Wolffia arrhiza,"list(taxon_id = ""t0049351""","taicol_name_status = ""misapplied"""
67cefe07-5436-4d14-851d-410c55980e63,species,Plantae,"",Wolffia microscopica,"list(taxon_id = ""t0049351""","taicol_name_status = ""misapplied"""
c11559a1-499f-4214-9141-92b19e50ae63,species,Plantae,"",Aquarius cordifolius,"list(taxon_id = ""t0046170""","taicol_name_status = ""not-accepted"""
12a6fc94-cb0d-43ec-af85-5bdecf5e6cd2,species,Plantae,"",Sagittaria sagittifolia,"list(taxon_id = ""t0046157""","taicol_name_status = ""misapplied"""
330346da-8a9c-421e-a8bf-7261aa91cad2,species,Plantae,"",Sagittaria pugioniformis,[],
5306509a-671d-4083-9b20-5c036192a4e1,species,Plantae,"",Blyxa laevissima,"list(taxon_id = ""t0040395""","taicol_name_status = ""not-accepted"""
760bdd5b-0329-4f65-9a7f-036b6d5c4b5a,species,Plantae,"",Hydrocharis morsus-ranae,[],
c29536af-290c-48e2-b831-e11481143701,species,Plantae,"",Elodea canadensis,[],
f2aecc46-acc7-49e9-98b2-9c4a0cc5396e,species,Plantae,"",Potamogeton pectinatus,"list(taxon_id = ""t0055478""","taicol_name_status = ""not-accepted"""
c0b2749e-52eb-43a3-b9d5-90e5e641042f,species,Plantae,"",Aletris foliata,[],
3fce0ebe-eea3-443a-bd90-f3594fa9930d,species,Plantae,"",Metanarthecium foliatum,"list(taxon_id = ""t0033683""","taicol_name_status = ""misapplied"""
aae7306f-165a-4d60-a0e0-0b90fe60747c,species,Plantae,"",Dioscorea cirrhosa,"list(taxon_id = ""t0053412""","taicol_name_status = ""not-accepted"""
5ee5cdfa-6689-45c0-81bc-58e7e9b34f74,species,Plantae,"",Dioscorea gracillima,[],
4da8e3ee-90cc-480e-bbb9-e1ec2f0d24b9,species,Plantae,"",Tacca chantieri,"list(taxon_id = ""t0069520""","taicol_name_status = ""accepted"""
d1f6710a-2e29-4bee-b70d-420daaee4f11,species,Plantae,"",Freycinetia williamsii,"list(taxon_id = ""t0053735""","taicol_name_status = ""misapplied"""
3ff9d18f-36d9-4da0-8072-ba4c04e0a055,species,Plantae,"",Heloniopsis orientalis,[],
6fa03d45-917c-4ce8-8285-d741074222b5,species,Plantae,"",Heloniopsis umbellata,"list(taxon_id = ""t0057997""","taicol_name_status = ""not-accepted"""
ba84ff4f-bcd2-44c2-a098-e1dd5b57bd40,species,Plantae,"",Disporum sessile,[],
508356c5-fa34-4dab-9927-bff56d9fcbd5,species,Plantae,"",Disporum shimadae,"list(taxon_id = ""t0057270""","taicol_name_status = ""not-accepted"""
4f2ce81f-ed23-463b-9d8f-cbb572edb99e,species,Plantae,"",Disporum cantoniense,[],
b054d28d-688d-4163-8cdf-eb7950f8bcbd,species,Plantae,"",Smilax glauco-china,"list(taxon_id = ""t0058263""","taicol_name_status = ""misapplied"""
df72f0b0-c661-4ccc-9953-3a868e2833dd,species,Plantae,"",Smilax glaucophylla,[],
f99248c1-c9f2-486a-a8a8-d191f50ef153,species,Plantae,"",Lilium philippinense,[],
b3089b7b-73c0-429a-b9d0-4b2321ce1532,species,Plantae,"",Lilium japonicum,[],
2618a271-fcb8-411c-a5ac-3eb07a368b82,species,Plantae,"",Acampe rigida,"list(taxon_id = ""t0033560""","taicol_name_status = ""not-accepted"""
71186af4-ba42-4111-aa78-6c0ac7b30345,species,Plantae,"",Acanthephippium pictum,"list(taxon_id = ""t0060785""","taicol_name_status = ""not-accepted"""
ee7fef9a-f49c-42b3-9af3-0a034c34dad1,species,Plantae,"",Acanthephippium striatum,"list(taxon_id = ""t0033561""","taicol_name_status = ""not-accepted"""
73b878f2-e23f-48bb-8da9-46270b02b300,species,Plantae,"",Acanthephippium sylhetense,"list(taxon_id = ""t0033562""","taicol_name_status = ""not-accepted"""
c37ec6e5-b851-4eb2-ae1f-d70faef4adb0,species,Plantae,"",Bletilla striata,[],
e6d9bcba-6cb9-41df-82f5-952aaadf1c64,species,Plantae,"",Brachycorythis helferi,"list(taxon_id = ""t0103327""","taicol_name_status = ""accepted"""
4228e809-e0e5-488e-87a2-3329705b5861,species,Plantae,"",Bulbophyllum brevipedunculatum,"list(taxon_id = ""t0052756""","taicol_name_status = ""not-accepted"""
2b05ab46-36b1-4a15-b266-8569a7cf213f,species,Plantae,"",Bulbophyllum remotifolium,"list(taxon_id = c(""t0033500""","""t0040502"")"
2b05ab46-36b1-4a15-b266-8569a7cf213f,species,Plantae,"",Bulbophyllum remotifolium,list(),
da989e0d-7d7b-47fb-b3e1-d301092f0d71,species,Plantae,"",Bulbophyllum sasakii,"list(taxon_id = ""t0040510""","taicol_name_status = ""not-accepted"""
ce9d931b-8319-4503-8899-b53c62f44dcb,species,Plantae,"",Bulbophyllum sui,"list(taxon_id = ""t0040497""","taicol_name_status = ""not-accepted"""
319bc0f7-eaba-4efd-b128-795216216478,species,Plantae,"",Bulbophyllum weiminianum,"list(taxon_id = ""t0087354""","taicol_name_status = ""not-accepted"""
28b31585-b589-4d78-a6a6-c95dc96b08ea,species,Plantae,"",Calanthe dominyi,[],
a529536e-ad0b-4644-8f11-397d0b7d964e,species,Plantae,"",Calanthe hsinchuensis,"list(taxon_id = ""t0040537""","taicol_name_status = ""accepted"""
a529536e-ad0b-4644-8f11-397d0b7d964e,species,Plantae,"",Calanthe hsinchuensis,list(),
3e5731f3-c9b4-4ecb-9a03-3f761159d83e,species,Plantae,"",Cephalanthera alpicola,"list(taxon_id = ""t0052923""","taicol_name_status = ""not-accepted"""
51b75b4b-dfe8-42bd-90ed-6332378d62e5,species,Plantae,"",Cephalanthera taiwaniana,"list(taxon_id = ""t0052923""","taicol_name_status = ""not-accepted"""
c936cd4b-4e61-4451-9d97-2e078ef5af49,species,Plantae,"",Cephalantheropsis dolichopoda,"list(taxon_id = ""t0058747""","taicol_name_status = ""not-accepted"""
98f6338f-fe07-42de-8059-bba14a08015e,species,Plantae,"",Cephalantheropsis halconensis,"list(taxon_id = ""t0052925""","taicol_name_status = ""not-accepted"""
258b704e-ace1-48b7-8e2d-6f4e52c0c553,species,Plantae,"",Cephalantheropsis longipes,"list(taxon_id = ""t0058747""","taicol_name_status = ""misapplied"""
6c773830-dc4d-4e75-b10d-0dda339249e2,species,Plantae,"",Cephalantheropsis obcordata,"list(taxon_id = ""t0052927""","taicol_name_status = ""not-accepted"""
05036e2a-a8c8-438a-b108-126317856723,species,Plantae,"",Cheirostylis clibborndyeri,"list(taxon_id = ""t0052955""","taicol_name_status = ""not-accepted"""
4f57a3fa-1209-45f4-8e94-7c9fa5c63a01,species,Plantae,"",Cheirostylis derchiensis,"list(taxon_id = ""t0058780""","taicol_name_status = ""not-accepted"""
1b6b9550-0add-48d7-b43c-5da86dfc622a,species,Plantae,"",Cheirostylis takeoi,"list(taxon_id = ""t0052961""","taicol_name_status = ""not-accepted"""
aad21fc6-ae93-4314-b7ef-08826213e768,species,Plantae,"",Cheirostylis monteiroi,"list(taxon_id = ""t0052956""","taicol_name_status = ""not-accepted"""
0905d2ba-7b6f-4491-a59d-b7b856d268fc,species,Plantae,"",Cleisostoma uraiense,"list(taxon_id = ""t0053042""","taicol_name_status = ""not-accepted"""
c2d63ead-61f5-44f3-ac53-7aa506f133d9,species,Plantae,"",Corybas taliensis,"list(taxon_id = ""t0053125""","taicol_name_status = ""accepted"""
ebbc6bb4-8b1e-44ae-afb8-027ba455eeeb,species,Plantae,"",Crepidium roohutuense,"list(taxon_id = ""t0073543""","taicol_name_status = ""not-accepted"""
88a194cf-b829-460f-8bbe-39f4dcd8182c,species,Plantae,"",Cymbidium goeringii,"list(taxon_id = ""t0058902""","taicol_name_status = ""misapplied"""
2f2fb3af-b598-4958-9330-a29441d2a8db,species,Plantae,"",Cymbidium babae,"list(taxon_id = ""t0053226""","taicol_name_status = ""not-accepted"""
f5640a89-9490-403b-813f-dd4092537bc0,species,Plantae,"",Cymbidium eburneum,[],
30b40d0c-5527-404d-8025-c11c6d419dfb,species,Plantae,"",Cymbidium gyokuchin,"list(taxon_id = ""t0053228""","taicol_name_status = ""not-accepted"""
be73fbba-71f0-4d9a-bd6e-efba542249ba,species,Plantae,"",Cypripedium guttatum,[],
d5b8a8a8-c448-4cc4-a3a1-ab306a4fa4c0,species,Plantae,"",Dendrobium catenatum,"list(taxon_id = ""t0053312""","taicol_name_status = ""not-accepted"""
8de1b57f-bdbe-47b0-8e44-0d8ee53298e1,species,Plantae,"",Dendrobium sanseiense,"list(taxon_id = ""t0053318""","taicol_name_status = ""not-accepted"""
ff61c334-829b-4f8b-b4db-f2cf38c90102,species,Plantae,"",Dendrobium phalaenopsis,"list(taxon_id = ""t0069772""","taicol_name_status = ""not-accepted"""
0c8cc7ac-6a4b-4ce7-a09a-aa9668b3aef8,species,Plantae,"",Dienia ophrydis,"list(taxon_id = ""t0057246""","taicol_name_status = ""not-accepted"""
ce73f27c-512b-4c80-a50a-fa0400cb5a4c,species,Plantae,"",Epipactis fascicularis,"list(taxon_id = ""t0073846""","taicol_name_status = ""not-accepted"""
56ab299b-cee8-4409-be59-19da08a682a7,species,Plantae,"",Epipogium kentingense,"list(taxon_id = ""t0073849""","taicol_name_status = ""not-accepted"""
9234d77f-5159-4b9d-bb18-65c20fe56289,species,Plantae,"",Eria herklotsii,"list(taxon_id = ""t0053580""","taicol_name_status = ""not-accepted"""
5c519ab5-bca0-4e0d-8566-00d1b4cc6bfd,species,Plantae,"",Erythrodes triantherae,"list(taxon_id = ""t0053603""","taicol_name_status = ""not-accepted"""
ad0ac8fd-3686-472b-a6f3-b6af0c571f0c,species,Plantae,"",Eucosia hengchunensis,"list(taxon_id = ""t0073909""","taicol_name_status = ""not-accepted"""
63d288e3-3f27-4803-a7ea-4bff4d08aeb2,species,Plantae,"",Eulophia brachycentra,"list(taxon_id = ""t0053617""","taicol_name_status = ""not-accepted"""
9fd15c7f-7fb5-42dc-b7b7-f40dd984bebe,species,Plantae,"",Eulophia pulchra,"list(taxon_id = ""t0053620""","taicol_name_status = ""not-accepted"""
bb578174-a888-400e-8992-93026b8f22ac,species,Plantae,"",Flickingeria tairukounia,"list(taxon_id = ""t0058931""","taicol_name_status = ""not-accepted"""
d4a90016-e4e9-4fda-a107-32da4a9bab45,species,Plantae,"",Gastrochilus linii,"list(taxon_id = ""t0053773""","taicol_name_status = ""not-accepted"""
9cc5cb79-4434-4a91-b517-5312906b9e81,species,Plantae,"",Gastrochilus somae,"list(taxon_id = ""t0057923""","taicol_name_status = ""not-accepted"""
210c1fbe-c5bd-46ec-bcbb-02b3c396cd70,species,Plantae,"",Galeola falconeri,"list(taxon_id = ""t0053744""","taicol_name_status = ""not-accepted"""
83e255ab-0a7e-47a1-9f61-5b308eb94ce6,species,Plantae,"",Galeola lindleyana,"list(taxon_id = ""t0053745""","taicol_name_status = ""not-accepted"""
f5404808-8746-4c18-81d6-d087a4c87fb6,species,Plantae,"",Gastrodia stapfii,"list(taxon_id = ""t0053787""","taicol_name_status = ""not-accepted"""
6778b847-0252-41b6-8f15-f79bde4b9267,species,Plantae,"",Goodyera bilamellata,"list(taxon_id = ""t0053859""","taicol_name_status = ""not-accepted"""
79bbeca5-beb2-4ffd-8a35-b81f4def6ef0,species,Plantae,"",Goodyera bomiensis,"list(taxon_id = ""t0053846""","taicol_name_status = ""not-accepted"""
c50691d1-09ff-4405-a72a-e3a9c18321bb,species,Plantae,"",Goodyera recurva,"list(taxon_id = ""t0053855""","taicol_name_status = ""misapplied"""
1b249c16-186d-489b-ba7a-d0d7210c65f7,species,Plantae,"",Goodyera velutina,"list(taxon_id = ""t0053860""","taicol_name_status = ""not-accepted"""
c69cd2f7-ad7b-4c86-b2e4-f5112be1bed0,species,Plantae,"",Habenaria crassilabia,"list(taxon_id = ""t0053887""","taicol_name_status = ""misapplied"""
b40c2079-5821-4515-9b05-c06c436f3caf,species,Plantae,"",Peristylus tentaculatus,"list(taxon_id = ""t0058718""","taicol_name_status = ""misapplied"""
a99438ed-b260-4680-b91f-55d4c9310f5f,species,Plantae,"",Hemipilia alpestris,"list(taxon_id = ""t0052583""","taicol_name_status = ""not-accepted"""
51bcb5b1-0966-400b-8857-caf7766a6543,species,Plantae,"",Hemipilia gracilis,"list(taxon_id = ""t0040145""","taicol_name_status = ""not-accepted"""
593f7c14-4de1-4acb-a71a-0db2a1305e85,species,Plantae,"",Hemipilia takasagomontana,"list(taxon_id = ""t0059087""","taicol_name_status = ""not-accepted"""
593f7c14-4de1-4acb-a71a-0db2a1305e85,species,Plantae,"",Hemipilia takasagomontana,"list(taxon_id = ""t0059087""","taicol_name_status = ""not-accepted"""
29ca4685-b19d-45b4-b43a-c3f08b4039aa,species,Plantae,"",Lecanorchis flavicans,"list(taxon_id = ""t0074505""","taicol_name_status = ""not-accepted"""
2f0a6ac2-5f4f-4608-95fc-f8095c246096,species,Plantae,"",Lecanorchis japonica,[],
20267233-6775-40f2-8566-6e579ba03172,species,Plantae,"",Lecanorchis kiusiana,"list(taxon_id = ""t0058132""","taicol_name_status = ""misapplied"""
f1fa2f04-8f20-4512-9e1f-809004332de4,species,Plantae,"",Lecanorchis subpelorica,"list(taxon_id = ""t0058131""","taicol_name_status = ""not-accepted"""
1ca9f3fa-a7f2-4177-8962-02eef5d25b3d,species,Plantae,"",Lecanorchis trachycaula,"list(taxon_id = ""t0054189""","taicol_name_status = ""not-accepted"""
afd782d9-67b6-4154-b2a3-1618b5830872,species,Plantae,"",Liparis krameri,"list(taxon_id = ""t0074598""","taicol_name_status = ""accepted"""
639c6b14-1341-4b3b-92d7-2f5515328166,species,Plantae,"",Liparis liangzuensis,"list(taxon_id = ""t0054268""","taicol_name_status = ""not-accepted"""
c74fe3f4-7ae2-4085-a2ac-cc7632320770,species,Plantae,"",Liparis petiolata,"list(taxon_id = ""t0054273""","taicol_name_status = ""misapplied"""
5748aa0f-11d5-4c33-b557-65fdc008ba79,species,Plantae,"",Liparis bituberculata,"list(taxon_id = ""t0054263""","taicol_name_status = ""not-accepted"""
6d449326-2964-4b75-81aa-67adf07c2842,species,Plantae,"",Neottia fukuyamae,"list(taxon_id = ""t0054556""","taicol_name_status = ""not-accepted"""
df2429c0-5420-4995-a80c-8936cab63290,species,Plantae,"",Nervilia aragoana,"list(taxon_id = ""t0054574""","taicol_name_status = ""not-accepted"""
a5ae8133-ede1-4f1e-bfc2-8b2974a55b27,species,Plantae,"",Nervilia ratis,"list(taxon_id = ""t0054580""","taicol_name_status = ""not-accepted"""
3cc65be8-99a1-4faa-93ff-f0659872e48c,species,Plantae,"",Nervilia taiwaniana,"list(taxon_id = ""t0054578""","taicol_name_status = ""not-accepted"""
168efd1d-46fb-47c3-be9c-b49e5d8883e4,species,Plantae,"",Nervilia brevilobata,"list(taxon_id = ""t0054573""","taicol_name_status = ""not-accepted"""
