TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_id,TC_taxon_status
90ee8419-3ab4-4db4-9fa8-bc673245dfb5,genus,Plantae,"",Ruellia,t0024729,accepted
d82cfda6-d2dd-449a-9c91-b4cbf5158119,genus,Plantae,"",Thunbergia,t0002822,accepted
cfa2d35e-81ac-4287-8a33-d6641ed0e3e5,genus,Plantae,"",Dicliptera,t0023675,accepted
8f5fe38f-05e5-4020-9ab7-f1afe21485ba,genus,Plantae,"",Aphelandra,t0025545,accepted
03139e4a-a40d-41d0-81fb-8278a9ae171b,genus,Plantae,"",Avicennia,t0002823,accepted
54253de5-af03-408a-acd8-e7146d6b25c9,genus,Plantae,"",Hygrophila,t0002269,accepted
5b29f018-cd07-454d-b035-bba401dcf1e6,genus,Plantae,"",Asystasia,t0002820,accepted
99074069-fad8-41d3-b650-41c619b24b81,genus,Plantae,"",Asystasiella,t0023245,accepted
b375d768-a16d-43d3-9264-791f8da78b21,genus,Plantae,"",Blechum,t0023287,accepted
aa4e3a3b-d444-40e2-ac97-895264d75125,genus,Plantae,"",Codonacanthus,t0023527,accepted
db3f5fe2-d3f5-4bf0-9503-5f8597c16dbd,genus,Plantae,"",Crossandra,t0023580,accepted
3d2a4e83-2073-4629-b470-a63e4513cfb8,genus,Plantae,"",Hemigraphis,t0023986,accepted
bf0bfd9b-cfb2-465f-94ca-cf549db47f0e,genus,Plantae,"",Eranthemum,t0025663,accepted
4de83666-1b94-4fdc-9684-804933a15d26,genus,Plantae,"",Fittonia,t0023848,accepted
e7613d36-ecdb-438b-8e7b-05fff5085b87,genus,Plantae,"",Odontonema,t0024397,accepted
ce7a8024-a315-4683-8e0b-dd64a21c9a1c,genus,Plantae,"",Pachystachys,t0024439,accepted
7fb7aa73-8d08-4738-b9b8-c1643a732f58,genus,Plantae,"",Sanchezia,t0024747,accepted
6145407d-4960-4699-bacf-78e4401fd517,genus,Plantae,"",Acanthus,t0023082,accepted
6655ba8c-175b-4caa-bea8-ec7887a02085,genus,Plantae,"",Andrographis,t0023172,accepted
a2b5d130-eabf-4e1b-8db4-c18258e54500,genus,Plantae,"",Hypoestes,t0024053,accepted
e4f98ecb-3e5b-41f5-ad3a-d9570b3c4d85,genus,Plantae,"",Kudoacanthus,t0024105,accepted
571271d7-ed3f-414a-8c13-0b44355b99ca,genus,Plantae,"",Lepidagathis,t0024135,accepted
0816e2a8-9beb-4be6-ac71-0eeeb0139d94,genus,Plantae,"",Nelsonia,t0002821,accepted
027eed12-e3c9-4ae9-8cc2-790489b54896,genus,Plantae,"",Peristrophe,t0024488,accepted
dfba8a10-d897-4e9b-8080-bcb55fdfc2bb,genus,Plantae,"",Rungia,t0024731,accepted
c0114956-304e-4220-b2df-e70a4e79064c,genus,Plantae,"",Staurogyne,t0024889,accepted
fbc3656f-6dfa-4704-af74-3862b7ad6f74,genus,Plantae,"",Adhatoda,t0091983,accepted
14869438-e802-40e4-80f7-4a74a177d59d,genus,Plantae,"",Jacobinia,t0025728,accepted
a4c8a2bf-f383-4daa-9575-2ffc035ddac6,genus,Plantae,"",Pseuderanthemum,t0025846,accepted
a76f1f95-21b7-42a2-8166-5ea7191c6d62,genus,Plantae,"",Rhinacanthus,t0024694,accepted
50e45813-b5a3-4d91-9a44-717b3b4c0708,genus,Plantae,"",Tabebuia,t0025914,accepted
5e4de1b3-67e2-4145-90e1-a165a5e4fad1,genus,Plantae,"",Adenocalymma,t0091979,accepted
8f42fad8-5649-4b6e-8e10-e3d4f18aa3bc,genus,Plantae,"",Jacaranda,t0025727,accepted
194d865e-8077-4243-b099-09d84a50c6c7,genus,Plantae,"",Bignonia,t0091860,accepted
625a8330-5ab6-4611-9df9-78531b63e228,genus,Plantae,"",Catalpa,t0025588,accepted
ddce5803-4cc9-436d-8e95-307931afb7bd,genus,Plantae,"",Campsis,t0091937,accepted
02dec64b-0b2b-41ef-8cb5-29a785e4292b,genus,Plantae,"",Tecoma,t0024950,accepted
2fd367ad-346a-43b4-929d-5b96843a527c,genus,Plantae,"",Spathodea,t0024855,accepted
906a7932-d1f4-4c77-ba56-156054ba4d27,genus,Plantae,"",Clytostoma,t0025607,accepted
10131a6d-2be5-4905-ada7-f779393272f9,genus,Plantae,"",Crescentia,t0025624,accepted
053623fe-2374-4377-a393-f783f77d79e5,genus,Plantae,"",Kigelia,t0025731,accepted
3866eb4d-f61b-45b3-8df6-38d8c32cbbc1,genus,Plantae,"",Pyrostegia,t0024661,accepted
1f4712ad-ed61-4e68-aa3f-d2b28df881d4,genus,Plantae,"",Mansoa,t0025765,accepted
8f8b831b-34fb-4a3f-9b48-ff1f26ae8660,genus,Plantae,"",Parmentiera,t0024465,accepted
088203ee-ed94-419f-a7fe-0977f2d960c4,genus,Plantae,"",Radermachera,t0024671,accepted
d6153b9b-9692-4690-a508-48850c18747f,genus,Plantae,"",Oroxylum,t0025804,accepted
798cccee-ecce-48af-9faf-f258b2555377,genus,Plantae,"",Pandorea,t0025812,accepted
e7053c91-fe50-49bc-8c5c-cd73866b0ba1,genus,Plantae,"",Saritaea,t0025881,accepted
cac18bf7-7226-4f27-908b-a867cb526605,genus,Plantae,"",Utricularia,t0025080,accepted
03a12eee-210b-4cbd-9dc0-1131f4e85694,genus,Plantae,"",Verbena,t0002827,accepted
ff60dc4e-c46b-44b5-9849-40a0638b1916,genus,Plantae,"",Lippia,t0095541,accepted
f2313ef5-ffb3-4dd1-bdca-ede474e0e529,genus,Plantae,"",Lantana,t0002824,accepted
8c5ab0b4-5343-41d7-bac1-d3a6c8e42b78,genus,Plantae,"",Stachytarpheta,t0002826,accepted
94ae88c7-f365-4a76-a79e-e331d2c75df6,genus,Plantae,"",Duranta,t0002828,accepted
aa3534bf-001c-40c3-bf13-6b5e6f93cde3,genus,Plantae,"",Petrea,t0025826,accepted
e52ade96-d2f4-48a5-9898-0ceb9da82013,genus,Plantae,"",Phyla,t0002825,accepted
37ce8d1e-02b6-49ee-8854-f0811958c428,genus,Plantae,"",Gmelina,t0025692,accepted
c3305e2f-b2c7-4432-85ae-5a0647c4cd88,genus,Plantae,"",Salvia,t0024744,accepted
34a29baf-563f-473f-b965-24af8f1a40b1,genus,Plantae,"",Hyptis,t0024058,accepted
0e45e036-e37b-4178-8371-4cd049972fd3,genus,Plantae,"",Clerodendrum,t0002831,accepted
b522ed53-c5db-44c6-b75b-af63d037a862,genus,Plantae,"",Plectranthus,t0095412,accepted
a6fbdbf2-20ec-4177-9435-28c564769ef6,genus,Plantae,"",Scutellaria,t0024800,accepted
4f1c9c04-8f6f-4136-be9b-e49288b042ee,genus,Plantae,"",Stachys,t0024883,accepted
bba2f463-7eff-4812-a0b0-25ae53ba6466,genus,Plantae,"",Nepeta,t0095683,accepted
0c945073-81b0-458a-afb1-db0694a879a2,genus,Plantae,"",Vitex,t0002835,accepted
1e7155da-c5cb-4fc8-b398-85f3fde48228,genus,Plantae,"",Teucrium,t0024973,accepted
ce0f9b10-4d5d-4c17-a0bb-7e6a2f24b222,genus,Plantae,"",Premna,t0002832,accepted
fb46f3d2-701c-4e63-b742-7e34dbe513bc,genus,Plantae,"",Callicarpa,t0002829,accepted
7dbd3b8c-84a7-45a2-8a80-5c8c29886650,genus,Plantae,"",Agastache,t0023118,accepted
df4a80ec-598f-4c0c-a756-5ea8cad81be9,genus,Plantae,"",Ajuga,t0023132,accepted
b333f914-f447-4452-b2e1-2d6d56038d28,genus,Plantae,"",Collinsonia,t0023540,accepted
15e112e9-7623-4c71-a041-45b8b02434b6,genus,Plantae,"",Glechoma,t0023903,accepted
76030aff-2bbf-4b86-b644-b2b0f178ddea,genus,Plantae,"",Lamium,t0024116,accepted
a2673c83-b7b9-45a8-89c8-1682defc8419,genus,Plantae,"",Leonurus,t0024133,accepted
b45c89b7-bdac-4413-a8df-07f128bedeea,genus,Plantae,"",Lycopus,t0024207,accepted
c53c13c0-bc59-4049-aa89-3396070ee712,genus,Plantae,"",Mentha,t0024269,accepted
f79fdfcc-68b4-47e2-b562-f2b1db355db6,genus,Plantae,"",Physostegia,t0025830,accepted
24597be4-91d3-45a2-8682-c3d666c7c049,genus,Plantae,"",Prunella,t0024620,accepted
d6ea5595-eebd-4d8c-a837-20449bc9dafa,genus,Plantae,"",Lavandula,t0025742,accepted
71f8dd18-c39b-4078-9faa-d70c00aad266,genus,Plantae,"",Ocimum,t0024394,accepted
619f05a2-370c-4d57-93c1-7d85c2cb90aa,genus,Plantae,"",Origanum,t0024414,accepted
979f94bb-e931-436e-9978-f19d21677b60,genus,Plantae,"",Tectona,t0002834,accepted
06756ad0-313a-460c-8843-6605d0d7633e,genus,Plantae,"",Anisomeles,t0023179,accepted
d7d727c2-dc96-4a9e-8134-0e8a4806c972,genus,Plantae,"",Basilicum,t0023268,accepted
95e99da4-fe71-4e65-81ee-abb7ab439c27,genus,Plantae,"",Bostrychanthera,t0023304,accepted
da938a1f-4536-43fd-9337-9903b55588af,genus,Plantae,"",Caryopteris,t0002830,accepted
f4a7ab0f-5c5c-41fa-89dc-284414194bcb,genus,Plantae,"",Clinopodium,t0023514,accepted
e920661f-1e4b-40f1-bdf5-853ab9461704,genus,Plantae,"",Coleus,t0023537,accepted
e645150b-0661-423c-beee-68c58c276bac,genus,Plantae,"",Comanthosphace,t0023546,accepted
604f7b27-b4bf-4a25-b5b3-2536d96851ab,genus,Plantae,"",Elsholtzia,t0023764,accepted
cf81ebae-0097-4ac7-8af3-e7c55b66065f,genus,Plantae,"",Gomphostemma,t0023923,accepted
74d48155-2001-4ba7-9f0b-b8016d42f42c,genus,Plantae,"",Isodon,t0024074,accepted
35335ced-4668-4614-957c-67cca481ad82,genus,Plantae,"",Leucas,t0024157,accepted
1cd633e1-0654-457c-9002-74bfc97d34ee,genus,Plantae,"",Melissa,t0024263,accepted
b65598d9-24e2-46ef-86ad-2a2c9b21b39d,genus,Plantae,"",Mosla,t0024325,accepted
bb514d33-4eae-4693-a0db-5b31be3a2de2,genus,Plantae,"",Orthosiphon,t0024421,accepted
3945fe65-e786-4b37-ba3d-19739615b5f1,genus,Plantae,"",Paraphlomis,t0024459,accepted
274f645a-163d-490f-b2c8-324da19b0d5d,genus,Plantae,"",Perilla,t0024487,accepted
2f2e0c6a-0090-4060-a702-01a6f91bfcba,genus,Plantae,"",Platostoma,t0024558,accepted
005dc40a-2db1-496b-9a86-a3f280edd297,genus,Plantae,"",Pogostemon,t0024579,accepted
6202c69e-b332-4223-9eea-666a9e21846b,genus,Plantae,"",Rubiteucris,t0024727,accepted
30347f6f-7b87-4a5e-9137-82a330b2e262,genus,Plantae,"",Sphenodesme,t0002833,accepted
8eaa0b73-f6a1-477c-94a5-61727e67de88,genus,Plantae,"",Suzukia,t0024918,accepted
3085e247-ada8-49f8-a93c-26b7d2b282f1,genus,Plantae,"",Mazus,t0002836,accepted
47f310eb-3f08-4b38-92d1-97c95193e260,genus,Plantae,"",Phryma,t0002839,accepted
759b6abf-bb78-4287-8a38-58963c965633,genus,Plantae,"",Peplidium,t0002838,accepted
f339160b-a488-463b-ae9f-1b75a6090215,genus,Plantae,"",Paulownia,t0002840,accepted
4b720ecc-5929-4b0d-9892-d9e4ba8feb13,genus,Plantae,"",Pedicularis,t0002851,accepted
699c3013-d74c-4fa1-9d08-1b98359e4b4c,genus,Plantae,"",Euphrasia,t0002848,accepted
d0c04769-3502-4d1b-905b-869ba4586f0b,genus,Plantae,"",Orobanche,t0002844,accepted
c76fe99b-dfa1-4fb2-82f4-7310da790272,genus,Plantae,"",Buchnera,t0091898,accepted
b8870429-ff17-4a1c-a58b-509f280ab230,genus,Plantae,"",Agalinis,t0105765,accepted
00763f19-15b3-423e-817b-48479cef5046,genus,Plantae,"",Striga,t0002854,accepted
ad45cfc9-8ad0-4bb8-9988-0dfd449e1a2d,genus,Plantae,"",Melampyrum,t0002850,accepted
848be9a0-62c7-4c21-9342-71bf8184025e,genus,Plantae,"",Aeginetia,t0002841,accepted
eb7f7e4f-90b2-4adc-a74b-01ba83661fe1,genus,Plantae,"",Alectra,t0002846,accepted
1408a364-5d7e-4e80-8df9-a97f13029a35,genus,Plantae,"",Boschniakia,t0002842,accepted
f39061cc-3dc6-42d8-9a47-66f7612bca9a,genus,Plantae,"",Centranthera,t0002847,accepted
3ae69b76-c536-4f86-8ccf-eb08db63caad,genus,Plantae,"",Christisonia,t0002843,accepted
2075e346-4fe6-4889-9921-fda479f330d7,genus,Plantae,"",Lathraea,t0002849,accepted
691bfcee-cbc9-410f-86e7-6198f82e79a9,genus,Plantae,"",Phacellanthus,t0002845,accepted
ebbd6477-b915-4136-9f5a-ae3dabecc1b0,genus,Plantae,"",Phtheirospermum,t0002852,accepted
7ac581c0-6454-4957-81bb-9490961f6dcd,genus,Plantae,"",Siphonostegia,t0002853,accepted
9383474d-c9bb-4d54-a4b4-31e3249c3dc8,genus,Plantae,"",Gomphandra,t0002855,accepted
6db989b3-fa19-4728-8ca2-b9eaaa7e1bed,genus,Plantae,"",Gonocaryum,t0002856,accepted
d7292d7d-52c1-4564-87be-57e10e60bd5a,genus,Plantae,"",Helwingia,t0002857,accepted
29abf2a0-2e37-4172-8713-29d5751c60fe,genus,Plantae,"",Ilex,t0024060,accepted
ec39f3f6-f370-4f64-97da-e0b5e423c53e,genus,Plantae,"",Lobelia,t0024183,accepted
10da47d2-6761-4ef1-8e1d-63da5dd0b000,genus,Plantae,"",Campanula,t0023371,accepted
2d42c6b1-c7fb-4925-bf53-fbc3bc732500,genus,Plantae,"",Wahlenbergia,t0025104,accepted
9fc2a06b-39d7-4901-9308-de5ec901ab60,genus,Plantae,"",Triodanis,t0025041,accepted
8403748e-d5dc-44ed-a553-79274a65373a,genus,Plantae,"",Adenophora,t0023106,accepted
ccc49ab5-7c40-4c7b-99d2-2962c1fd655f,genus,Plantae,"",Codonopsis,t0023529,accepted
613afa04-67dc-4c5a-bf23-66fc8125668e,genus,Plantae,"",Cyclocodon,t0023606,accepted
21df4209-48ba-4681-b850-8c9b921ce715,genus,Plantae,"",Hippobroma,t0024010,accepted
45971559-2e79-4898-aeff-c3f7947baaa1,genus,Plantae,"",Peracarpa,t0024485,accepted
abde72e0-cd29-414e-8cfe-9f5d78ef17ce,genus,Plantae,"",Trachelium,t0025013,accepted
4254992d-5507-4432-af94-8be7104d5422,genus,Plantae,"",Nymphoides,t0002858,accepted
a5051102-3b0a-47e8-90cf-fbd7cec9df30,genus,Plantae,"",Scaevola,t0024765,accepted
81b0018f-7cca-49da-8549-5fc95e486659,genus,Plantae,"",Calogyne,t0023362,accepted
1a0f2169-7b3c-498f-9f12-c7f084b7b795,genus,Plantae,"",Senecio,t0024812,accepted
6477f823-2a54-4236-b799-00860106c13f,genus,Plantae,"",Vernonia,t0025093,accepted
4102437a-21e9-461a-9450-b9284b7077dc,genus,Plantae,"",Eupatorium,t0023822,accepted
abd1c1d3-fd16-46fc-a743-6719058020d1,genus,Plantae,"",Centaurea,t0025594,accepted
1f481b39-c6ae-4324-a022-df066b1b24dd,genus,Plantae,"",Artemisia,t0023229,accepted
0334e82e-5463-4077-84d4-6555f2b6ebe4,genus,Plantae,"",Hieracium,t0024007,accepted
32e18d58-8c22-4921-9d21-bc65c204a093,genus,Plantae,"",Helichrysum,t0023977,accepted
a2e405dd-80e5-4ebc-a9ed-d113ad4aafe7,genus,Plantae,"",Baccharis,t0091835,accepted
d9fae5e9-da04-4f35-abd5-eb096db4daf3,genus,Plantae,"",Mikania,t0024299,accepted
3349612b-e04e-403d-8824-aba0e9b9b2a3,genus,Plantae,"",Saussurea,t0024764,accepted
8b22adb0-7572-44de-a3ed-1d973504ca1a,genus,Plantae,"",Verbesina,t0094853,accepted
a4152199-c8de-4377-9f8d-3573a5719bd9,genus,Plantae,"",Cirsium,t0023494,accepted
751f8d2a-8752-4b78-ad68-4324009a864c,genus,Plantae,"",Bidens,t0023281,accepted
4ff81ef0-69d5-4929-bddd-79bccbc53ca4,genus,Plantae,"",Crepis,t0095312,accepted
f751c3d9-b4b4-47f2-b77d-33883a4021ae,genus,Plantae,"",Aster,t0023240,accepted
868d28aa-6544-4c62-b960-921db2c3ddcd,genus,Plantae,"",Gnaphalium,t0023919,accepted
e3e9dbaa-e422-40da-ba4f-0a08251a5164,genus,Plantae,"",Tragopogon,t0025927,accepted
ac496888-4a38-41e0-91a7-1298c0183d42,genus,Plantae,"",Solidago,t0024844,accepted
1f391583-50ca-4996-8944-8791ab04c3dc,genus,Plantae,"",Acmella,t0023086,accepted
8bb8e708-3817-4c4e-943c-e65b3bc33b72,genus,Plantae,"",Ageratina,t0023120,accepted
f32c8c5c-400f-47a8-a988-9186ee1237cc,genus,Plantae,"",Ambrosia,t0023154,accepted
5f38f3ad-eef3-40db-9593-09b5d352ae41,genus,Plantae,"",Erigeron,t0023794,accepted
befc79ae-3dac-4826-b1f0-0497a97d8b84,genus,Plantae,"",Coreopsis,t0023557,accepted
e77e156a-55b4-45f5-a0b9-4652bffa2185,genus,Plantae,"",Elephantopus,t0023760,accepted
64a7e63a-e4f0-46e2-9b49-5f419d3edf1f,genus,Plantae,"",Gaillardia,t0023870,accepted
b9415d9c-389d-4e46-9694-257a2173b767,genus,Plantae,"",Helenium,t0025708,accepted
a83c1be0-5e48-4828-8d4d-245fb53e880b,genus,Plantae,"",Helianthus,t0023976,accepted
7bdd4eb7-9a0c-4503-b391-19f698388849,genus,Plantae,"",Iva,t0094543,accepted
5a7c8df9-72fc-4a38-9ef6-fae667b630cc,genus,Plantae,"",Lactuca,t0024110,accepted
d35d751b-1b4d-4644-b1ef-56b01d70253c,genus,Plantae,"",Liatris,t0025750,accepted
8040111e-0512-4792-b272-d80bc367b04e,genus,Plantae,"",Pluchea,t0024572,accepted
05a79f6f-c17c-411e-99a6-010c1720c742,genus,Plantae,"",Prenanthes,t0095452,accepted
f625cbf7-99aa-41c5-894a-6f923761a3d4,genus,Plantae,"",Rudbeckia,t0025870,accepted
2067abbb-6ea6-417c-b371-44201d30df1b,genus,Plantae,"",Silphium,t0094680,accepted
2c5c6968-8ef0-4590-aa74-8f4562fb934c,genus,Plantae,"",Sonchus,t0024847,accepted
69c8fc58-6714-4280-a4da-48c2f8170bf6,genus,Plantae,"",Taraxacum,t0024942,accepted
68a8291b-8c57-43ed-bb2a-5db968b3e206,genus,Plantae,"",Cichorium,t0023488,accepted
0d059711-7f43-4738-bee2-29d40a1ed335,genus,Plantae,"",Cynara,t0025630,accepted
5ac1e794-acfc-4afc-87bd-7cd90e8d46c0,genus,Plantae,"",Calendula,t0023355,accepted
47886178-6cdd-42b7-8829-0c973f7cedb8,genus,Plantae,"",Dendranthema,t0023646,accepted
601dbcc7-9b7b-4cb8-b6fe-a1fce71ccf89,genus,Plantae,"",Argyranthemum,t0023219,accepted
37f21c30-c01b-4031-a20b-97fb447c931d,genus,Plantae,"",Leucanthemum,t0024156,accepted
68b4503e-4417-4529-a312-53dab3135f76,genus,Plantae,"",Dahlia,t0025633,accepted
12cf7839-fa45-45d1-8528-100d18adaa1b,genus,Plantae,"",Tagetes,t0024937,accepted
3df7d90d-02c8-4ecc-904a-3c2b68279894,genus,Plantae,"",Sphagneticola,t0024864,accepted
1d965f3a-2ccc-4111-a2be-12704d72f741,genus,Plantae,"",Zinnia,t0025142,accepted
07275cc6-bf3c-4961-b793-c2c01fe6259c,genus,Plantae,"",Achillea,t0023084,accepted
ccc72907-d568-4a74-93ce-34edee5ebf91,genus,Plantae,"",Adenostemma,t0023107,accepted
f703404a-f732-4df5-b1a3-80b37c1a96b3,genus,Plantae,"",Ageratum,t0023121,accepted
61d5767d-1e70-478d-a4eb-5d5bda685f7e,genus,Plantae,"",Ainsliaea,t0023130,accepted
b6d7f33e-0aa9-4cf4-8419-7e60bfc52297,genus,Plantae,"",Anaphalis,t0023167,accepted
2636de82-8d7c-499a-8f61-fe0b943fb3b1,genus,Plantae,"",Anthemis,t0023186,accepted
e05f6d12-152d-49fb-96e1-4fa04dd2b247,genus,Plantae,"",Arctium,t0023214,accepted
3a48e3aa-6b40-42fd-aa6b-4734dd03df46,genus,Plantae,"",Austroeupatorium,t0023249,accepted
2615c4c4-14d7-40fa-a405-c39029d8277b,genus,Plantae,"",Bellis,t0023273,accepted
fd1322dc-e2de-43a1-bf80-d3461e8e88ea,genus,Plantae,"",Blumea,t0023292,accepted
fade6622-20e7-4771-b371-81b9332ddd34,genus,Plantae,"",Calyptocarpus,t0023367,accepted
8fc2fc34-6896-41c9-9f72-96ef19db997b,genus,Plantae,"",Carpesium,t0023393,accepted
05b29f12-81c5-4df5-8072-65a25ce7ac35,genus,Plantae,"",Centipeda,t0023418,accepted
bfe00d3f-1d6a-47cc-8150-1fb4c27826ca,genus,Plantae,"",Centratherum,t0023420,accepted
96277f99-e137-452f-9c05-3d27e4192dd3,genus,Plantae,"",Chromolaena,t0023479,accepted
ef892a90-50b1-4ca6-a656-2ec9e4e69bfa,genus,Plantae,"",Clibadium,t0023511,accepted
c6c37bb5-ccd2-4b44-932e-41040b5bed29,genus,Plantae,"",Cosmos,t0023567,accepted
54c16d16-143b-4051-8931-ebd315c6bee2,genus,Plantae,"",Cotula,t0023569,accepted
abb18601-7d4f-45d8-8b23-1bd102cc0829,genus,Plantae,"",Crassocephalum,t0023570,accepted
10ede712-5604-4f59-87d5-72cacf5c7df4,genus,Plantae,"",Crepidiastrum,t0023576,accepted
d9d98cbd-a055-424e-a554-0081800bc707,genus,Plantae,"",Crossostephium,t0023581,accepted
8d32802a-f59c-43a0-9b5b-0d7d3d25835b,genus,Plantae,"",Dichrocephala,t0023673,accepted
6fb735b2-c920-4d47-b686-d63727f7dec4,genus,Plantae,"",Echinops,t0023748,accepted
5c1aa450-35ee-4f21-a199-953188b9c6b0,genus,Plantae,"",Eclipta,t0023749,accepted
bb8131db-7b1b-45b0-8e47-dc67562304f1,genus,Plantae,"",Eleutheranthera,t0023762,accepted
7099efdc-5914-41aa-bf44-306e61bbc67e,genus,Plantae,"",Emilia,t0023766,accepted
c3e37974-bb80-472a-8215-641c7bd2b80b,genus,Plantae,"",Epaltes,t0023779,accepted
be807a48-566f-4675-9141-330fcdc631dc,genus,Plantae,"",Erechtites,t0023790,accepted
e25cbc53-998f-456b-915a-ebf593df5e43,genus,Plantae,"",Farfugium,t0023840,accepted
742cd255-5c7e-4476-8c78-1a9ec33e9f3d,genus,Plantae,"",Flaveria,t0023850,accepted
1fd42524-53de-43c4-a3d5-bd0ccd025bdd,genus,Plantae,"",Galinsoga,t0023874,accepted
423b9e5c-03a2-4b3f-9221-f2e7d876d39a,genus,Plantae,"",Gerbera,t0023894,accepted
3befaa5f-1e3f-43c4-90f8-20d2cb1abb73,genus,Plantae,"",Glossocardia,t0023913,accepted
583f5eac-11fe-4eb9-ac4a-e219f8e233b4,genus,Plantae,"",Grangea,t0023936,accepted
71bdfef6-be87-476e-9dfc-5379bcf33ed0,genus,Plantae,"",Guizotia,t0023943,accepted
28998bff-4e18-4bcf-bcc4-1e7aa845ac6b,genus,Plantae,"",Gymnocoronis,t0023944,accepted
a67d3133-28ad-41ec-a149-e14af7c717b4,genus,Plantae,"",Gynura,t0023953,accepted
83dcbebf-a160-4ca6-af39-f46b8be63ebe,genus,Plantae,"",Hypochaeris,t0024052,accepted
928f018f-29ac-4338-9545-41d45bbe7dce,genus,Plantae,"",Ixeridium,t0024079,accepted
dbf62bff-33bc-4665-bb50-84e373c871f7,genus,Plantae,"",Ixeris,t0024080,accepted
8b2eea70-507f-4972-840d-ee447e5524a2,genus,Plantae,"",Kalimeris,t0102223,accepted
05ac730b-304d-4c67-ac5d-72e85aa2c2f5,genus,Plantae,"",Lagenophora,t0024112,accepted
4c43288f-4bfc-4fdb-a087-bb71e7768a0b,genus,Plantae,"",Laggera,t0024115,accepted
562d5e0c-31e2-4171-9722-f6ae67ea12e8,genus,Plantae,"",Lapsanastrum,t0024119,accepted
5b83c17f-eb70-437e-9fd7-7c4fdd275f02,genus,Plantae,"",Leontopodium,t0024132,accepted
1daa3103-939e-466c-ada0-17211d44f8c0,genus,Plantae,"",Ligularia,t0024170,accepted
f5cd3139-9172-44ea-b624-75ed0c9193fa,genus,Plantae,"",Matricaria,t0024246,accepted
edffc2d1-aaeb-4a69-b8dc-7a87000c9ece,genus,Plantae,"",Melampodium,t0024253,accepted
7b16d609-3524-405b-bd3f-966ec45a7366,genus,Plantae,"",Microglossa,t0024291,accepted
408bca95-b1a3-49cc-95a4-eea66d3b4ec7,genus,Plantae,"",Myriactis,t0024336,accepted
23295224-e6b5-4d03-b7d4-bb7ec78d7770,genus,Plantae,"",Nemosenecio,t0024352,accepted
b3b3e8de-1f0a-417c-87d0-7456d67c67b6,genus,Plantae,"",Notoseris,t0024387,accepted
68ec7a8b-b869-4d64-9cf6-e29f0eac144b,genus,Plantae,"",Paraprenanthes,t0024460,accepted
d8f04377-3301-4d76-a981-8cd0b7c3e0bb,genus,Plantae,"",Parasenecio,t0024461,accepted
18676e25-d0aa-4fe0-a212-4cb90271b359,genus,Plantae,"",Parthenium,t0024466,accepted
63422b26-7854-4ebc-b048-549d5aac2f53,genus,Plantae,"",Pectis,t0024472,accepted
176ed006-018b-48ed-9237-9e1aee7b0ecf,genus,Plantae,"",Pertya,t0024493,accepted
badae480-9bd9-42ed-850c-4e00621f1b78,genus,Plantae,"",Petasites,t0024494,accepted
5f9ce33a-b4b6-46b1-b846-503c1337cd5b,genus,Plantae,"",Picris,t0024530,accepted
0b7d12e5-3147-47ff-8b68-ed104330c4ff,genus,Plantae,"",Praxelis,t0024615,accepted
094c03ba-0c68-4072-81e2-c0c7d4642f8a,genus,Plantae,"",Pseudelephantopus,t0024622,accepted
3fd9cf54-785a-49af-b9e8-fbd1683320b1,genus,Plantae,"",Pterocypsela,t0095473,accepted
af50bf59-3996-45d2-83ee-be19670a4c91,genus,Plantae,"",Rhynchospermum,t0024709,accepted
05383ee5-4c7a-4f51-b32e-e1094cd5742f,genus,Plantae,"",Sigesbeckia,t0024825,accepted
caac8f5f-a0d7-4b93-a0b7-ce6ccbffaab3,genus,Plantae,"",Soliva,t0024846,accepted
8cd1b144-7dc6-4297-8370-597b0326d5f7,genus,Plantae,"",Sphaeranthus,t0024859,accepted
bec7b061-4267-46c2-b477-79349a0bd179,genus,Plantae,"",Stevia,t0024901,accepted
ee4ca0e0-1cda-4b4d-ac5b-c4eae7b576dc,genus,Plantae,"",Synedrella,t0024927,accepted
9cc91b4c-f0f7-4744-b38f-70cbc74c7927,genus,Plantae,"",Syneilesis,t0024928,accepted
af564fd7-ee5e-4bae-a557-926b96278318,genus,Plantae,"",Tephroseris,t0024954,accepted
046513bd-3604-4bec-b88a-851a65f72b04,genus,Plantae,"",Tithonia,t0025005,accepted
03656f0d-1909-4888-b2e5-0ce9cf226747,genus,Plantae,"",Tridax,t0025038,accepted
6e21c5b4-67e8-4491-8a9a-24e7432aaed5,genus,Plantae,"",Wedelia,t0025108,accepted
94459cbe-e058-4beb-953a-9069b844287c,genus,Plantae,"",Xanthium,t0025121,accepted
36502b43-8262-411a-8871-480f1efc03d1,genus,Plantae,"",Xerochrysum,t0025951,accepted
6297a427-92c6-43f6-b7c6-ac95b6003bad,genus,Plantae,"",Youngia,t0025130,accepted
