TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName
5d15239a-8953-4e47-a5e6-4f495c6d4049,infraspecies,Animalia,t0084539,Bombyx mandarina formosana
7523932e-7059-4b54-91d5-33416a5a0af2,infraspecies,Animalia,t0084712,Catopsilia scylla cornelia
ec115102-50c8-42b8-a39e-5a3122ae5ca4,infraspecies,Animalia,t0029103,Eurema alitha esakii
2e9f47cd-ef50-4846-ae33-0fc284c40e20,infraspecies,Animalia,t0084792,Eurema andersoni godana
36b68572-eecb-4813-ac64-c631b7961c82,infraspecies,Animalia,t0084548,Eurema blanda arsakia
3dfad919-1c28-4477-a4e2-f67be832b4f2,infraspecies,Animalia,t0029104,Eurema brigitta hainana
f81dd4dc-11cc-4b58-95dc-8d28e9f4e8e5,infraspecies,Animalia,t0084793,Eurema laeta punctissima
4fdeff5b-dbc4-44a5-bf35-8872cf6abc17,infraspecies,Animalia,t0084803,Gonepteryx amintha formosana
d85b2ead-1197-4b2c-a119-2b2b836c1166,infraspecies,Animalia,t0084965,Pieris rapae crucivora
a4f4cd9a-2b1b-4c1f-8431-ed2165fc65c3,infraspecies,Animalia,t0084979,Prioneris thestylis formosana
0e89f1b7-cede-412d-8cc9-c030800a0387,infraspecies,Animalia,t0084664,Aporia agathon moltrechti
7bf52ad4-4f4e-46b3-a827-5ad65e7b160e,infraspecies,Animalia,t0084533,Aporia genestieri insularis
1b97f4c9-1d7f-410e-acd5-1230cc66da6d,infraspecies,Animalia,t0084665,Aporia gigantea cheni
9a8d93b7-3567-4a22-b463-b7ff1215c69e,infraspecies,Animalia,t0057722,Appias albina semperi
e3cd6370-45ad-4cc6-bc88-7580af32b3a3,infraspecies,Animalia,t0084666,Appias indra aristoxemus
d2af9109-5aba-48ec-b430-044937d52ea0,infraspecies,Animalia,t0057723,Appias lyncida eleonora
77c0ed9e-01b6-4b71-a8f2-b38472d6375c,infraspecies,Animalia,t0084667,Appias nero domitia
b1480384-a0a8-4b51-8f50-6c11b0cb0a80,infraspecies,Animalia,t0084668,Appias olferna peducaea
255deae2-10d9-4ad9-81ce-ede56adbd7c8,infraspecies,Animalia,t0084669,Appias paulina minato
c0dd97ca-82c3-4ae3-93d0-94d64d58cdab,infraspecies,Animalia,t0084720,Cepora iudith olga
2198ab8c-ced3-4267-b10c-d1a5e9f879ad,infraspecies,Animalia,t0084721,Cepora nadina eunama
6fee91d5-c660-4de8-86a7-8b2c898f208d,infraspecies,Animalia,t0084722,Cepora nerissa cibyra
0961e5c4-8ffc-4fc8-9f87-9e41ad21f83c,infraspecies,Animalia,t0084739,Colias erate formosana
d18ca08b-aeeb-43a1-9e14-5f6ce1f2bfc2,infraspecies,Animalia,t0030921,Delias berinda wilemani
47719293-0952-4bfb-9d62-def792b7d793,infraspecies,Animalia,t0084750,Delias hyparete luzonensis
0ca8228e-d5c6-4595-93b6-00cff70bca49,infraspecies,Animalia,t0084751,Delias lativitta formosana
61a387f0-fd8c-4be3-90f1-22aa96ec6d5c,infraspecies,Animalia,t0084752,Delias pasithoe curasena
c77a7eb7-06ba-4896-bffc-52d2853df18a,infraspecies,Animalia,t0084814,Hebomoia glaucippe formosana
afba83cc-4666-4573-a1dc-4788995ccaca,infraspecies,Animalia,t0027176,Ixias pyrene insignis
461d4b03-18a8-4d87-8a3f-775d25b0e794,infraspecies,Animalia,t0027412,Leptosia nina niobe
870c64f3-7c5c-471a-af8e-792604a4bf1e,infraspecies,Animalia,t0084994,Saletara panda nathalia
d8760853-dcba-4859-8632-e5b22ed97608,infraspecies,Animalia,t0085020,Talbotia naganum karumii
640a05ed-4f34-44ac-99a2-cb1084888be3,infraspecies,Animalia,t0101488,Melittia sangaica sangaica
e086724a-2f1a-4594-9ee3-66dba87651ef,infraspecies,Animalia,t0084768,Epicopeia hainesii matsumurai
251e26ae-2292-484e-84c8-39abb60b63f0,infraspecies,Animalia,t0084693,Brahmaea wallichii insulata
1b678a21-066e-4bb9-9182-f6d99edeb7f6,infraspecies,Animalia,t0031931,Pinnaspis aspidistrae aspidistrae
b6141138-6abb-45d8-9af2-cb4e3366c7f7,infraspecies,Animalia,t0032231,Pseudaulacaspis prunicola prunicola
e4ac639e-2e3b-4180-b955-2d36d49a5ded,infraspecies,Animalia,t0085725,Haematoloecha nigrorubra conspicua
f4d5affc-1775-4f1b-9085-fc8bc3a48269,infraspecies,Animalia,t0086142,Polytoxus rufinervis ardens
b74d8780-973d-4676-98ed-f4dff44717f9,infraspecies,Animalia,t0085716,Gralliclava horrens horrens
9f55cecc-0a04-4cb7-b048-369d03cb8c65,infraspecies,Animalia,t0087503,Bothrogonia ferruginea apicalis
dbed5503-5a44-4e5c-affe-316ba656c5e3,infraspecies,Animalia,t0085553,Dayus takagii takagii
57d91c0a-319f-42e3-bbda-4406e33c4ff6,infraspecies,Animalia,t0027076,Tettigonia spectra nigrilinea
9987f3d0-377f-485e-94bf-f3ddd66e7e2a,infraspecies,Animalia,t0085701,Geocoris flaviceps fenestellus
b267c2ae-e746-4e6a-bcc2-280ee24cd9d9,infraspecies,Animalia,t0085702,Geocoris pallidipennis scissilis
7f08d61b-29a9-468b-8f72-b54291a5a46e,infraspecies,Animalia,t0086010,Oncopeltus nigriceps nigriceps
acbacbbb-e1e8-4202-a1f2-42f07195ae66,infraspecies,Animalia,t0086040,Oxycarenus bicolor bicolor
869fa77b-eb9e-4b72-b57c-94220013c0c4,infraspecies,Animalia,t0086041,Pachygrontha bipunctata bipunctata
526501d9-ac02-4e67-9bef-401a9aa39d2b,infraspecies,Animalia,t0085718,Graptostethus servus servus
8d24ebdf-03d0-40af-88ee-0e6154224d5f,infraspecies,Animalia,t0085990,Nysius ericae ericae
3ae5eb17-59bd-4409-888f-9d59adc758bc,infraspecies,Animalia,t0086042,Pachyphlegyas modigliani modigliani
a27003e9-5d64-4d16-af50-f89ec8aeb947,infraspecies,Animalia,t0086265,Spilostethus hospes hospes
f078d87f-0869-4fc9-9957-236142469758,infraspecies,Animalia,t0086205,Reticulaphis distylii oveolate
a21ae1e6-d572-488b-ab82-8247788009b6,infraspecies,Animalia,t0029745,Horcoma colorata lacteipennis
1ca8f6ea-ae6b-4532-b441-4535e9ad3f1a,infraspecies,Animalia,t0085719,Greenidea nigra kanzanensis
ecb44f8e-df59-47dc-a780-6b0b4728f56e,infraspecies,Animalia,t0085593,Dysdercus cingulatus cingulatus
7aa1169f-519c-495e-8267-316b7900dbb4,infraspecies,Animalia,t0087515,Philagra fusiformis numerosa
a9dca6d0-7027-4d2e-93f9-2ec147700046,infraspecies,Animalia,t0086218,Russellaspis pustulans pustulans
c0247359-2623-4a25-8b25-b4094bc557eb,infraspecies,Animalia,t0087509,Cosmoscarta bispecularis formosana
3d44aebf-a808-406a-9f07-92efc26f5b01,infraspecies,Animalia,t0087510,Cosmoscarta rubroscutellata ater
5a5bcc8a-04da-4f90-9735-563bd9d30ec2,infraspecies,Animalia,t0087513,Okiscarta uchidae ratonis
f7144617-e949-4f77-9550-4cbd2613f0d0,infraspecies,Animalia,t0087514,Okiscarta uchidae reticulata
a15cca81-b949-49dc-bc3d-5204dbff8726,infraspecies,Animalia,t0086343,Tetraneura akinire shanxiensis
ce6b3a2b-6e71-4eff-926b-ee3302a2d55f,infraspecies,Animalia,t0085368,Calliphara excellens excellens
18778b4c-a535-482a-9df9-75aa13d1d5b8,infraspecies,Animalia,t0030603,Coccus hesperidum hesperidum
964c4752-bb0f-42bc-9f84-3a297b86bf45,infraspecies,Animalia,t0086057,Paralecanium expansum expansum
4866a0a6-2121-4ec2-a092-fdd2a2d2c8bf,infraspecies,Animalia,t0029852,Icerya purchasi purchasi
f5cc4278-5a8c-42be-87dc-142c372ea3ad,infraspecies,Animalia,t0029853,Icerya seychellarum seychellarum
a8d0da08-e1f8-4fba-b201-b8470f5320a5,infraspecies,Animalia,t0027402,Leptocoris abdominalis abdominalis
c82ec313-19c0-475d-bc95-3f696af6fd3f,infraspecies,Animalia,t0085788,Kerria lacca lacca
1d3a2f83-09b3-4a7a-af7b-ae16624cd1df,infraspecies,Animalia,t0085924,Mindura subfasciata kotoshonis
65a2be73-c803-4b07-bb03-db69184c11e9,infraspecies,Animalia,t0086112,Physopelta gutta gutta
4be71eed-0221-42cf-a86b-793a07bf8fd3,infraspecies,Animalia,t0085149,Abeleses formosanus notatus
15e8519f-fbc9-43ea-8ea1-deff640f3aa8,infraspecies,Animalia,t0085208,Allantus luctifer melanocoxus
d7236251-25bf-4dfb-bad6-ade970927d1d,infraspecies,Animalia,t0085294,Athalia rosae ruficornis
a660a574-3dcf-406e-bd65-4e5539dcf1d3,infraspecies,Animalia,t0085295,Athlophorus perplexus formosacola
10dc6ca4-381a-4af1-99fa-b0b3f53d347c,infraspecies,Animalia,t0085296,Athlophorus perplexus pallidus
5b45ec1a-e5ad-47bc-ab13-757f9e464196,infraspecies,Animalia,t0085297,Athlophorus perplexus ruficornis
ce58ee32-ab9f-4e8b-9ef7-5397a698f7ee,infraspecies,Animalia,t0085298,Athlophorus perplexus sauteri
bc11ce37-d6fa-40d8-b4da-787a62e4e6e1,infraspecies,Animalia,t0085791,Lagidina platycerus taiwana
490119ea-978e-4018-9f40-5d7ac3de70ec,infraspecies,Animalia,t0086334,Tenthredopsis insularis fuscicornis
fc118995-fad0-423c-b11e-b54964d35370,infraspecies,Animalia,t0086335,Tenthredopsis insularis insularis
655b8f65-a6cf-4a83-800b-23c3826b7713,infraspecies,Animalia,t0085185,Aenictus longi taivanae
3093d77c-df81-4b03-ad35-fb4e09c3e5da,infraspecies,Animalia,t0085377,Camponotus friedae amius
7b566b18-a18c-4d11-a25f-f5478396e885,infraspecies,Animalia,t0085376,Camponotus carin tipuna
ff28604d-2800-41cb-949f-6ffe0456e802,infraspecies,Animalia,t0085378,Camponotus rothneyi tainvanae
8118f0d1-624f-4b47-9716-a5cdcff30fbc,infraspecies,Animalia,t0085379,Camponotus variegatus dulcis
44ee1870-1f63-4be9-9685-27a19884fe15,infraspecies,Animalia,t0085504,Crematogaster popohana amia
fa972b93-6778-45c8-9f5b-19325ddb5afb,infraspecies,Animalia,t0085503,Crematogaster pia taivanae
e0628dd3-bbf4-442d-bfc2-77622128201e,infraspecies,Animalia,t0085505,Crematogaster subnuda nigrosubnuda
a01912dd-e19e-4188-b834-685490988894,infraspecies,Animalia,t0085506,Crematogaster treubi apilis
8f189764-9cd6-4bd7-89dd-030e9f032b42,infraspecies,Animalia,t0085678,Formica candida formosae
1628a6ee-3fff-4a48-ad31-223ffa601844,infraspecies,Animalia,t0085784,Iridomyrmex bicknelli formosae
308c311a-a4b0-4569-a6b2-291ee7d1e0cd,infraspecies,Animalia,t0085825,Lepisiota rothneyi taivanae
e686a1bc-88ae-4e73-becb-53ad931d0597,infraspecies,Animalia,t0086175,Pseudolasius binghami taivanae
8cfa3e63-1072-41cd-88ca-ced62f3cc59b,infraspecies,Animalia,t0086330,Technomyrmex modiglianii angustior
cbb5a5a1-68d6-4078-9004-1e5d0e2a126c,infraspecies,Animalia,t0085341,Bothriomyrmex wroughtoni formosensis
d0178b98-3555-456b-8e1f-dd41646bb375,infraspecies,Animalia,t0085452,Chronoxenus wroughtonii formosensis
d2645499-d39d-41e7-9a78-285f727993d5,infraspecies,Animalia,t0085174,Acropimpla nigrescens nigrescens
e4ce904a-eadd-41ac-8e47-401e34edd911,infraspecies,Animalia,t0085196,Aglaojoppa caeruleodorsata sauteri
e30587e7-f88f-4716-a04b-452f8ab30d68,infraspecies,Animalia,t0085293,Atanyjoppa rufomaculata formosana
de575c11-2af2-435d-904a-591b64d4501f,infraspecies,Animalia,t0085380,Campoplex septentrionalis septentrionalis
771531dc-2e7b-4b61-a512-53d0fc3739c5,infraspecies,Animalia,t0085393,Casinaria formosana formosana
8417c3cc-4b3c-4911-aa50-d05375343efb,infraspecies,Animalia,t0085394,Casinaria leo rufipedalis
9a4dfd90-776e-4ad4-8f7e-cfc0f773b9df,infraspecies,Animalia,t0085395,Casinaria pedunculata pedunculata
8612af50-bbec-4c4a-9b76-9c3fb5d4d45c,infraspecies,Animalia,t0085475,Colpotrochia pilosa pilosa
8630dc60-5814-4b97-b7d4-ba268de49bfe,infraspecies,Animalia,t0085594,Eccoptosage shizoaspis unicolor
4ca5ab48-bf64-4862-915d-ad76655fb195,infraspecies,Animalia,t0085647,Eugalta strigosa rufithorax
4154ce89-d4e5-4a30-b936-3e5dd2547aad,infraspecies,Animalia,t0085826,Leptobatopsis nigra nigra
abf6b0ad-ad00-48fc-9ef8-917dbc5bbe7a,infraspecies,Animalia,t0085882,Megarhyssa praecellens superbiens
b8785e2b-3d8b-4089-8c4c-a45bf562d05d,infraspecies,Animalia,t0085909,Metopius dissectorius taiwanensis
48ccbc4a-0295-4a23-85f0-ea3df74150e4,infraspecies,Animalia,t0031103,Neotypus nobilitator orientalis
ab3e482e-1403-4f5d-a82f-380a1db1e036,infraspecies,Animalia,t0085979,Nomosphecia zebroides indicus
21aa108d-7705-4d70-b81d-c84128da1fb3,infraspecies,Animalia,t0086296,Stirexephanes signatus formosanus
70a3742d-d7e5-47f0-8ab2-12c4db245862,infraspecies,Animalia,t0086354,Theronia clathrata clathrata
1a004850-4058-4da8-a7d0-9df557357ce1,infraspecies,Animalia,t0086355,Theronia zebra diluta
e47dd0a1-eff8-4607-905d-087abe739881,infraspecies,Animalia,t0086423,Xanthopimpla appendicularis sonani
39b95c4c-cbd7-456c-a646-06c3f00ab875,infraspecies,Animalia,t0086424,Xanthopimpla brachycentra brachycentra
e3d85113-6338-431b-86d0-8c64d4447759,infraspecies,Animalia,t0086425,Xanthopimpla brevicauda brevicauda
69ebc9d1-5cd6-470a-ac2b-a2a7931f606c,infraspecies,Animalia,t0086426,Xanthopimpla decurtata detruncata
4755c2af-f2ed-4fdf-9c7b-134f9d95c663,infraspecies,Animalia,t0086427,Xanthopimpla elegans insulana
85bede69-7ced-469c-be0c-af2f54eb67aa,infraspecies,Animalia,t0086428,Xanthopimpla honorata honorata
b1ab7731-7761-48b8-a9f2-2ea967f4706a,infraspecies,Animalia,t0086429,Xanthopimpla minuta minuta
7348dfaf-90ec-4985-bf41-34aa0526568e,infraspecies,Animalia,t0086430,Xanthopimpla modesta modesta
459719cd-09e9-43e7-a870-21d6ee65f7bc,infraspecies,Animalia,t0086431,Xanthopimpla nana aequabilis
41cbd3bf-1985-4d56-bf3c-7a5a8d9df6e6,infraspecies,Animalia,t0086432,Xanthopimpla ochracea yami
8eaffbc6-afc3-48dd-92b9-421f673775c7,infraspecies,Animalia,t0086433,Xanthopimpla pleuralis pleuralis
f9225caf-bd92-454e-a4bd-2a9e58878be4,infraspecies,Animalia,t0086434,Xanthopimpla trunca pallipes
1e4b95e5-e61a-4494-a94e-cc6cbd6ad989,infraspecies,Animalia,t0085175,Acroricnus ambulator ambulator
c5fb09a0-e773-4423-9588-16f92fff1677,infraspecies,Animalia,t0085176,Acroricnus ambulator rufiabdominalis
08d50058-aba9-49b0-9172-55c284f7ba62,infraspecies,Animalia,t0085193,Afrephialtes laetiventris laetiventris
b93807a9-9bef-4ff5-b3f2-f66cbcb0285b,infraspecies,Animalia,t0085194,Afrephialtes latisulcatus latisulcatus
46ef236a-94f0-495b-afc2-5628fe4a2669,infraspecies,Animalia,t0085195,Afrephialtes taiwanus taiwanus
b337dd2b-bafd-40a3-8210-9d6cfbe825bd,infraspecies,Animalia,t0085209,Allonotus politus sauteri
cfc40369-e10d-4fe9-98d0-d1ff4f6fd12b,infraspecies,Animalia,t0085212,Amauromorpha accepta schoenobii
c21f61ab-3107-46d4-aa28-cbf7f6a75c39,infraspecies,Animalia,t0085214,Amblyjoppa annulitarsis horishana
a4f92967-4eaa-4eff-8ee1-061bb8a3095c,infraspecies,Animalia,t0085215,Amblyjoppa forticornis taichuensis
d585bcdd-94aa-49c9-87b6-2657ad71bce9,infraspecies,Animalia,t0085216,Amblyjoppa yayeyamensis kankauensis
3decf2cf-9053-4f08-8782-1b556c86cba1,infraspecies,Animalia,t0085217,Amblyjoppa yayeyamensis yayeyamensis
23f9e31e-0e7e-4c4a-bd80-ca078b25067d,infraspecies,Animalia,t0085243,Anisobas kankoensis kankoensis
87a35389-4c7b-4181-b0df-6000c6fbccf4,infraspecies,Animalia,t0085352,Buysmania oxymora robusta
36e5cc40-4eac-434d-9db1-73b129c2d972,infraspecies,Animalia,t0085382,Camptotypus arianus formosanus
83611aa8-7570-446e-ae4a-e90470224e8e,infraspecies,Animalia,t0085473,Coesula fulvipes areolata
ffc4a374-d638-43b6-807f-c5dbe6ab5442,infraspecies,Animalia,t0085501,Crathiorada fasciata formosana
52121222-f744-4df0-82ba-91fe9628c3d5,infraspecies,Animalia,t0085540,Cymodusa josephi malaisei
a8d59d94-b1e0-471b-a9f3-87403dfce114,infraspecies,Animalia,t0085577,Dimaetha tibialis takanonis
73d9e2b6-555c-4e30-abcb-33905abfc7f4,infraspecies,Animalia,t0085588,Dolichomitus melanomerus tinctipennis
83a523ed-507b-40aa-960f-196d89b0be46,infraspecies,Animalia,t0085596,Echthromorpha agrestoria notulatoria
ce893f20-f049-4d31-9cfe-1e51768f8e55,infraspecies,Animalia,t0085654,Eupalamus giganteus isshikii
dbd611c4-e1e7-401b-9731-a1435bbf73d9,infraspecies,Animalia,t0085661,Eutanyacra stramineomaculata sauteri
ffeec8a6-de10-4172-9448-5910a8d6641d,infraspecies,Animalia,t0085677,Flavopimpla nigromaculata nigromaculata
fb159181-d82d-4703-9e48-5e0b4f70f34a,infraspecies,Animalia,t0085689,Gambroides chilonis chilonis
f41b74c0-46b5-4d03-9a6f-224846982cbd,infraspecies,Animalia,t0085885,Melanichneumon albipictus sinicus
b5b0eccd-81c4-4fb4-af29-b7a52949b472,infraspecies,Animalia,t0085895,Mesophadnus formosanus formosanus
f56b0c5b-c60d-4563-b7c3-876ccc2e04b0,infraspecies,Animalia,t0085910,Metopius rufus browni
27dfa9bd-ffad-4059-b5de-757369c81887,infraspecies,Animalia,t0086067,Parema nigrobalteata formosana
e5eec289-f391-427b-bea4-a7a2bf0dd62d,infraspecies,Animalia,t0086235,Scenocharops flavipetiola flavipetiola
9e7f2f43-c86b-483e-9abf-c24f13c45ea6,infraspecies,Animalia,t0086246,Sericopimpla sagrae sauteri
2a1302a5-589a-4191-9fb4-dd78d1df65cb,infraspecies,Animalia,t0085425,Ceropales pygmaeus takasago
8bfa94ac-b495-4a08-9257-75f8d2a7d52b,infraspecies,Animalia,t0085633,Eopompilus minor itoi
768a4b0c-7ae6-4b3c-bc16-f2c473326c41,infraspecies,Animalia,t0085640,Episyron vagabundus hopponis
a3085fb2-0597-4c60-aae7-f8949abc6492,infraspecies,Animalia,t0085300,Atopopompilus daedalus taiwanianus
0ceda4bc-cf53-4796-b6ca-651ae1c87d9f,infraspecies,Animalia,t0085256,Anterhynchium flavomarginatum formosicola
5d24fb8a-3beb-4374-bd5e-74dc127b4f61,infraspecies,Animalia,t0085558,Delta esuriens okinawae
b8c78cd1-2267-4e2e-957b-984b57fb9cf3,infraspecies,Animalia,t0085648,Eumenes labiatus labiatus
ddb92a12-4303-4f1f-82e6-b2404b986331,infraspecies,Animalia,t0085649,Eumenes punctatus formosensis
4e2561ef-9b23-4268-9e6d-687a75345854,infraspecies,Animalia,t0085650,Eumenes quadratus urainus
5c6e86f8-f7fa-4233-bc84-004058481529,infraspecies,Animalia,t0085652,Euodynerus dantici nigrescens
2ac35cc3-763b-49b7-a6eb-f858345ff083,infraspecies,Animalia,t0085653,Euodynerus nipanicus flavicornis
b1c9ed18-d285-44af-b97c-43ca44e0488f,infraspecies,Animalia,t0086060,Parancistrocerus yachowensis konkuensis
77952e5d-0b78-4fcd-bc9b-5b26a3a4a135,infraspecies,Animalia,t0086061,Parapolybia varia varia
da6c28a1-d3eb-4d68-aab4-28ad362a6b6b,infraspecies,Animalia,t0086063,Pararrhynchium ornatum sauteri
b9ddc561-1947-4e0e-870c-bb838154d704,infraspecies,Animalia,t0086099,Phimenes flavopictus formosanus
5a26f636-686b-4856-9bbe-9939aba158c7,infraspecies,Animalia,t0098558,Polistes tenebricosus tenebricosus
ebdab555-cea4-4eb9-b1e6-17877d3d2732,infraspecies,Animalia,t0098556,Polistes stigma stigma
163d78c9-c848-4777-96fd-7a33ee1a748a,infraspecies,Animalia,t0098557,Polistes strigosus strigosus
71acb745-6915-4f22-90a8-99a4e30d72a0,infraspecies,Animalia,t0086179,Pseumenes depressus depressus
227dd30f-8fa1-4f6f-a6ca-8002cab7fe60,infraspecies,Animalia,t0086210,Rhynchium quinquecinctum brunneum
ade814bc-53f1-4d5e-baf2-742a706d914f,infraspecies,Animalia,t0086279,Stenodynerus pappi luteifasciatus
b5d04d76-83cd-4dc1-a173-5ee1c18ac09f,infraspecies,Animalia,t0086278,Stenodynerus chinensis simillimus
956355f1-9fab-4eca-aaf9-8186803d916c,infraspecies,Animalia,t0085469,Coeleumenes burmanicus thoracicus
d75c8031-f714-4133-8d51-86fa4897f4f3,infraspecies,Animalia,t0086001,Okinawepipona kogimai taiwana
563acf8c-b04b-42eb-9823-aa37fb74ea0f,infraspecies,Animalia,t0086015,Orancistrocerus drewseni ingens
c5ef06aa-cef0-414c-8b98-1c5bd92663d5,infraspecies,Animalia,t0086016,Orancistrocerus drewseni nigricapitus
49579507-bbd3-4328-8f63-fe3a7a23748a,infraspecies,Animalia,t0086059,Paraleptomenes miniatus miniatus
d56e4083-4572-460c-b345-7f7f73f6fa99,infraspecies,Animalia,t0098554,Polistes chinensis chinensis
da90b777-8aeb-4203-9125-fefe33b49066,infraspecies,Animalia,t0085211,Alysson pertheesi formosanus
c94759f5-49e4-403e-a7a4-9c6dd2be8aa9,infraspecies,Animalia,t0085329,Bembecinus hungaricus formosanus
f0b33089-fcd5-4db2-ba5a-2660277fad23,infraspecies,Animalia,t0085330,Bembecinus quadratus lanhsuensis
66259af8-efa7-4536-833e-58a6215d4a66,infraspecies,Animalia,t0085414,Cerceris albofasciata navigatrix
491e24e8-28c2-414d-8973-3df35950c96a,infraspecies,Animalia,t0085415,Cerceris luzonensis fukaii
9c703909-d869-4dcb-a683-7cf0221cbab8,infraspecies,Animalia,t0085416,Cerceris pictiventris formosicola
613fb985-9f36-49c9-8da4-4372fe837d31,infraspecies,Animalia,t0085417,Cerceris umbinifera kentinensis
c35bbdf8-8638-496c-9383-2ac2e35a47c6,infraspecies,Animalia,t0085418,Cerceris varia kalensis
d99858fb-8b32-44c7-a794-91ddee7160d6,infraspecies,Animalia,t0085514,Crossocerus aeta loa
d5dcb988-7dc2-4806-9ef2-07f8ac66be66,infraspecies,Animalia,t0085515,Crossocerus fukuiensis bambosicola
1968684c-510d-4914-b330-de81135f9801,infraspecies,Animalia,t0085516,Crossocerus hakusanus sungkangensis
ce6433db-da98-4885-9c32-386ef6fb9a87,infraspecies,Animalia,t0085597,Ectemnius cavifrons kizanensis
c722abbb-57db-4f0f-9806-dd7bdc3a0f90,infraspecies,Animalia,t0085598,Ectemnius furuichii formosanus
5004b3a4-66fb-4c4d-810b-e4e7218f24b5,infraspecies,Animalia,t0085599,Ectemnius melanotarsis changi
580886a0-7ee6-4326-9b15-d1cd508e1a70,infraspecies,Animalia,t0085600,Ectemnius orius cetonicus
6ac45ff4-4631-4388-a69f-c21bd9dd52af,infraspecies,Animalia,t0085601,Ectemnius ruficornis taiwanus
d5d77a72-a292-49dc-b748-c17d8958c612,infraspecies,Animalia,t0085602,Ectemnius schlettereri sakaguchii
4cbe4d69-b956-4895-a72b-8105e29e077f,infraspecies,Animalia,t0085603,Ectemnius schlettereri taiwanensis
70e89b6c-a283-4e4f-911e-0eced25e6b64,infraspecies,Animalia,t0085804,Larra polita luzonenensis
de2e06e6-f6d8-4d90-8473-34e6573da3aa,infraspecies,Animalia,t0085838,Lestica collaris maculata
bcc29aa1-cd9e-4b7f-a95b-563ae32c94b8,infraspecies,Animalia,t0085846,Liris deplanata binghami
dcf2f789-61de-4a12-a8e8-016c660b86ad,infraspecies,Animalia,t0085847,Liris larroides taiwanus
f3e28c28-2e74-49c3-b589-87ee9f157e05,infraspecies,Animalia,t0085975,Nitela yasumatsui taiwana
bc4bd84b-1697-417b-8894-508bf9447bea,infraspecies,Animalia,t0086037,Oxybelus agilis taiwanus
735daf45-0c6b-4158-b6f6-07a40e5d145a,infraspecies,Animalia,t0086038,Oxybelus lamellatus bicolorisquama
7af8926c-75c1-4050-955c-4e4fb682392a,infraspecies,Animalia,t0086039,Oxybelus nipponicus formosus
2b511681-c805-4a5e-87ed-b804808ffe0c,infraspecies,Animalia,t0086072,Passaloecus monilicornis taiwanus
afd85c1e-d2e0-44f5-9468-05c94e594df7,infraspecies,Animalia,t0086162,Psen hakusanus seminitidus
ca2562f7-3466-4f60-aaa3-5b3c84717649,infraspecies,Animalia,t0086163,Psen koreanus formosensis
6324cb34-7dbe-4e64-9b65-1ed3e56fc288,infraspecies,Animalia,t0086164,Psen lieftincki nigripennis
82746720-cf36-4dc7-81f7-4b516baf281f,infraspecies,Animalia,t0086165,Psen nitidus takasago
73ada87b-5b07-4dd3-bdc8-2911b8805c31,infraspecies,Animalia,t0086170,Psenulus quadridentatus formosanus
48cb4869-e440-43b0-8b00-84e7154e0ede,infraspecies,Animalia,t0086167,Psenulus carinifrons rohweri
0391d37d-88cc-4162-a1fb-2f0dc87424c7,infraspecies,Animalia,t0086168,Psenulus ornatus kankauensis
975da23a-2134-4fbb-9759-18d5c73c1714,infraspecies,Animalia,t0086169,Psenulus ornatus pempuchiensis
a93fdb47-b689-460f-834b-99af6304dfe6,infraspecies,Animalia,t0086208,Rhopalum succineicollare taiwanum
55f5a9f3-31a9-4233-8ada-cb7b83d5c683,infraspecies,Animalia,t0086209,Rhopalum watanabei tsuifenicum
