TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,hit_index,taicol_taxon_id,taicol_status
a74bd794-f8e5-4e9a-b8a1-8c3bfa0a4b74,subgenus,Animalia,"",Clusiodes (Microclusiaria),,,
c5ed035e-9a03-442d-a82d-794ec1577810,subgenus,Animalia,"",Hendelia (Prohendelia),,,
64fd4d14-9ed8-4c16-b87d-a05eefb74124,subgenus,Animalia,"",Discocerina (Discocerina),,,
1dc8643b-2db3-4930-a48c-d20d60c47522,subgenus,Animalia,"",Dryxo (Cyphops),,,
c7428d17-0b62-4134-9c33-47b86b74c671,subgenus,Animalia,"",Notiphila (Ahrolima),,,
9c398479-e299-4242-8306-0645e7de9a12,subgenus,Animalia,"",Notiphila (Notiphila),,,
11f3f373-e5fd-4b6e-be6a-c62a35bc214c,subgenus,Animalia,"",Ceratopogon (Isohelea),,,
d31288a4-bef7-474b-8f42-e33a08358dde,subgenus,Animalia,"",Culicoides (Avaritia),,,
c66ffb9d-728d-486d-8097-a3943a27f70b,subgenus,Animalia,"",Culicoides (Beltranmyia),,,
11be5e8a-814f-46db-b1b2-135fbc7a79f8,subgenus,Animalia,"",Culicoides (Culicoides),,,
b6855013-9a37-4f85-9ff8-49fe5d483df9,subgenus,Animalia,"",Culicoides (Monotomus),,,
3a075351-6d1b-4268-88ef-966cb3027ed7,subgenus,Animalia,"",Culicoides (Oecacta),,,
03f25eb8-1b3d-4ac1-bee3-33e12e6abb2c,subgenus,Animalia,"",Culicoides (Trithecoides),,,
55bca8a1-440b-4f01-91ee-25b855eb7cb1,subgenus,Animalia,"",Forcipomyia (Caloforcipomyia),,,
cc120163-f747-461d-8277-cf42e0a5c214,subgenus,Animalia,"",Forcipomyia (Dacnoforcipomyia),,,
5051fd72-310f-4098-86c4-d6bc7605dca3,subgenus,Animalia,"",Forcipomyia (Forcipomyia),,,
7910c0ad-7897-46a4-935d-4950c806369d,subgenus,Animalia,"",Forcipomyia (Lasiohelea),,,
d5c7ab08-9575-40fd-9c44-6a0a3f51a3d8,subgenus,Animalia,"",Forcipomyia (Lepidohelea),,,
214e3469-d430-49ed-b85a-6bf9dc0ab98c,subgenus,Animalia,"",Forcipomyia (Microhelea),,,
c2746759-27f2-4ca1-8f43-651d7d3a24b9,subgenus,Animalia,"",Forcipomyia (Proforcipomyia),,,
2164a84c-ff88-45bc-b869-a214cef28f3f,subgenus,Animalia,"",Forcipomyia (Pterobosca),,,
636620d8-e9f7-4d8c-b4bc-e54169c69b11,subgenus,Animalia,"",Forcipomyia (Synthyridomyia),,,
10d4f471-545c-455f-ae30-1d9b7d1d01f6,subgenus,Animalia,"",Forcipomyia (Thyridomyia),,,
19954416-7129-47c3-ab1a-72a37f13a5c6,subgenus,Animalia,"",Stilobezzia (Stilobezzia),,,
40314c89-88d7-4f87-9eaf-94bbeadc9a44,subgenus,Animalia,"",Amiota (Amiota),,,
7873b190-6b41-4754-b8e0-4700fe7a216f,subgenus,Animalia,"",Amiota (Apsiphortica),,,
62902c2b-14ef-4fd9-bcae-bfb5d3192ff1,subgenus,Animalia,"",Amiota (Phortica),,,
cacd0822-1345-45ca-bae6-a97369c66a07,subgenus,Animalia,"",Cacoxenus (Gitonides),,,
2a6698a1-9c4b-47eb-9b1e-f537c88d2310,subgenus,Animalia,"",Drosophila (Dorsidorpha),,,
6ba193eb-f881-4a6e-a912-076be0dfb34a,subgenus,Animalia,"",Drosophila (Drosophila),,,
f0f80946-649d-4a50-87b9-a347dbdd4bed,subgenus,Animalia,"",Drosophila (Lordiphosa),,,
87e74ba2-4581-4171-be79-8e068f4408c3,subgenus,Animalia,"",Drosophila (Phloridosa),,,
80c61caf-956c-46ac-8022-e12e541791a9,subgenus,Animalia,"",Drosophila (Psilodorha),,,
8bbea3a7-1e92-42b3-a8cb-c32202c982c3,subgenus,Animalia,"",Drosophila (Sophophora),,,
33e66bac-5889-4fd5-aea6-eb09408d98f0,subgenus,Animalia,"",Hypselothyrea (Deplanothyrea),,,
8a4f3252-946a-4505-8791-bdd7263a1f12,subgenus,Animalia,"",Hypselothyrea (Hypselothyrea),,,
a9a84d0c-dfc8-42a7-9ea1-53ed83091bf2,subgenus,Animalia,"",Lencophenga (Lencophenga),,,
5bf42663-46fc-4be3-bc3a-c03f430da1b8,subgenus,Animalia,"",Lencophenga (Nankangomyia),,,
2f13b579-44ee-492d-9d5f-024cf6498aa6,subgenus,Animalia,"",Microdrosophila (Microdrosophila),,,
75d18e5a-29eb-486a-b7e6-c683489435a2,subgenus,Animalia,"",Microdrosophila (Oxystyloptera),,,
31665cd5-6d30-48cd-944a-2effe46ab0bf,subgenus,Animalia,"",Scaptomyza (Parascaptomyza),,,
2f2b8835-6999-4fdf-8b3f-298a2b2bee38,subgenus,Animalia,"",Scaptomyza (Scaptomyza),,,
e704e4d0-bd0f-461a-81bc-f19155756650,subgenus,Animalia,"",Stegana (Orthostegana),,,
ec94bc23-e512-4941-a3a3-d50d070b3e5d,subgenus,Animalia,"",Stegana (Oxyphortica),,,
d69393b2-3240-45f8-a4ed-876fb541b95f,subgenus,Animalia,"",Stegana (Parastegana),,,
ba9bec5f-e624-4c88-9e05-a377347ef531,subgenus,Animalia,"",Stegana (Stegana),,,
d671b86b-e6f3-4cbd-b8a4-26dd11e30e2a,subgenus,Animalia,"",Stegana (Steganina),,,
80ea5683-7fad-491c-8d1f-497a5e640f32,subgenus,Animalia,"",Hercostomus (Hercostomus),,,
937d5ca0-b150-409c-a5fb-ecade3ace94e,subgenus,Animalia,"",Elachiptera (Elachiptera),,,
e52c6f7a-52de-49d2-91e7-09642a715066,subgenus,Animalia,"",Elachiptera (Melanochaeta),,,
7483fe2f-a6f3-4e8a-88c7-ff96ed86dd30,subgenus,Animalia,"",Mepachymerus (Steleocerellus),,,
eb7146b0-e542-4075-9021-eb1dfc4a4287,subgenus,Animalia,"",Antherigona (Acritochaeta),,,
6742a233-354f-4da1-bc54-d6ff49936a27,subgenus,Animalia,"",Musca (Byomya),,,
40adcf26-a9fa-4638-9cc3-951c88bcc67c,subgenus,Animalia,"",Musca (Musca),,,
250cef16-d8c1-4405-ad58-086360ad3d24,subgenus,Animalia,"",Musca (Philaematomyia),,,
3397fcad-67b4-47b8-a79e-b89ddf715e34,subgenus,Animalia,"",Musca (Ptilolpis),,,
3e5ba62d-dbad-4207-809b-b4bd6b5a9afa,subgenus,Animalia,"",Musca (Viviparomusca),,,
caf0e8cb-eea4-4085-a927-3d82ba268b6a,subgenus,Animalia,"",Musca (Plaxemya),,,
5d57df05-bb8d-4cda-8547-f95de7d80fd7,subgenus,Animalia,"",Antocha (Antocha),,,
cb7fca66-837e-4caf-8c1f-6bae4163c991,subgenus,Animalia,"",Austrolimnophila (Austrolimnophila),,,
4f0a219d-3c93-44de-8702-e4f43a853733,subgenus,Animalia,"",Cheilotrichia (Empeda),,,
5ae4ce1b-bd59-4a84-b51e-a79950e3e5f3,subgenus,Animalia,"",Elephantomyia (Elephantomyia),,,
be9b5671-e052-4668-86f2-4b4b7cbae2fa,subgenus,Animalia,"",Elephantomyia (Elephantomyodes),,,
10d5cfc9-016c-4a52-94ec-5bc9e457f5dc,subgenus,Animalia,"",Erioptera (Meterioptera),,,
1d37991b-17ed-4bac-954a-c9a78a872025,subgenus,Animalia,"",Erioptera (Psiloconopa),,,
5ac38b4b-72b6-4e0a-a4d7-8b7188006d59,subgenus,Animalia,"",Erioptera (Tasiocerodes),,,
7e3ec7a5-52b7-4016-9a20-ac2bb3e43e38,subgenus,Animalia,"",Gnophomyia (Gymnastes),,,
8cf5cfce-991b-493d-9754-4df3c8ec6256,subgenus,Animalia,"",Gnophomyia (Idiocera),,,
507f8b23-c237-464b-bb3a-a71f85ef503c,subgenus,Animalia,"",Gnophomyia (Lipophleps),,,
9c565b5c-d87b-464c-b0c6-c26277c02cd1,subgenus,Animalia,"",Gnophomyia (Protogonomyia),,,
573bfa51-ff3a-45f4-826f-997f10e969da,subgenus,Animalia,"",Gnophomyia (Ptilostenoides),,,
88633585-3527-4217-87e3-ea08101440cf,subgenus,Animalia,"",Helius (Eurhamphidia),,,
72c349ae-3e94-491b-8698-6107606fc68e,subgenus,Animalia,"",Helius (Helius),,,
c9972db6-1215-4408-9a9d-f97076e594d2,subgenus,Animalia,"",Hexatoma (Eriocera),,,
b1b578ac-7b83-4cdd-be36-40b843f6eb95,subgenus,Animalia,"",Limnophlia (Adelphomyia),,,
8ade6932-80dd-4837-8bb6-d32e44a0f7e6,subgenus,Animalia,"",Limnophlia (Brachylimnophlila),,,
24319fd9-4207-45fd-a99e-569ca4b208f7,subgenus,Animalia,"",Limnophlia (Dicranophragma),,,
150e42a5-2e0c-4e9e-91a9-f98a4499412c,subgenus,Animalia,"",Limnophlia (Eloeophila),,,
6c39d02f-d308-4a89-8115-537b2e88e3e1,subgenus,Animalia,"",Limnophlia (Prionolabis),,,
3638de0d-6d4a-4d00-abee-502bd322a404,subgenus,Animalia,"",Limonia (Atypophthalmus),,,
6c553da3-5840-41fc-8e96-dd23b82c292b,subgenus,Animalia,"",Limonia (Dicranomyia),,,
849c65d1-eda8-4f8c-b471-9f41e0045425,subgenus,Animalia,"",Limonia (Discobola),,,
5a49549f-a6d1-4313-865e-4a0bc8e09248,subgenus,Animalia,"",Limonia (Euglochina),,,
eceb14be-41f1-4ef7-9a72-7eedfddf9330,subgenus,Animalia,"",Limonia (Eurhipida),,,
69ba59a7-473e-4882-a264-61e39c1c4378,subgenus,Animalia,"",Limonia (Geranomyia),,,
31ecd123-37df-459c-84d8-c96a6946c8bf,subgenus,Animalia,"",Limonia (Goniodineura),,,
b80c0bea-6ca4-4012-89a8-398767467760,subgenus,Animalia,"",Limonia (Idioglochina),,,
ceee7851-c939-4935-b982-15142b273bf6,subgenus,Animalia,"",Limonia (Laosa),,,
2918f03e-5e89-44f0-8725-2654343e9654,subgenus,Animalia,"",Limonia (Libnotes),,,
454a3721-496a-42a0-b4ea-0daf04cf9acf,subgenus,Animalia,"",Limonia (Limonia),,,
021ac10e-cecf-4fcc-944b-14a932ce79c1,subgenus,Animalia,"",Limonia (Melanolimonia),,,
fafa8815-f030-44e6-816d-d7d7f3d68f31,subgenus,Animalia,"",Limonia (Nealexandriaria),,,
0d34c0e1-f45b-48ca-b761-d050951b10f1,subgenus,Animalia,"",Limonia (Neolimonia),,,
24f77c9b-433b-40d9-a525-8738f5467663,subgenus,Animalia,"",Limonia (Pseudoglochina),,,
54db11c8-bd6d-4fbd-9ea1-9c9c0b7419f6,subgenus,Animalia,"",Limonia (Sivalimnobia),,,
faa2dc2e-5180-4abf-8aa2-3b37f4b094f8,subgenus,Animalia,"",Limonia (Thrypticomyia),,,
eea1a4f6-765f-4134-93b0-59ee541ecf0d,subgenus,Animalia,"",Molophilus (Molophilus),,,
85897455-27bf-42ca-aba3-9bb5d4e0e1b4,subgenus,Animalia,"",Molophilus (Neolimnophila),,,
c5cfb822-e995-453f-a924-7cb5b3c13b55,subgenus,Animalia,"",Orimarga (Orimarga),,,
c66a897d-e92d-447f-a790-f71c449a25b1,subgenus,Animalia,"",Ormosia (Ormosia),,,
a7bebcb4-3f93-4603-9260-0739e8c2e3dd,subgenus,Animalia,"",Paradelphomyia (Oxyrhiza),,,
eaf72a4a-d313-465c-91e9-bde86b5fd6e2,subgenus,Animalia,"",Rhipidia (Eurhipidia),,,
cc09ab71-0408-4a05-a087-7b1a1a40eb1b,subgenus,Animalia,"",Rhipidia (Rhipidia),,,
0413f4de-4246-413a-a107-a234b33622dc,subgenus,Animalia,"",Tasiocera (Dasymolophilus),,,
86617754-4fd1-4692-ba37-d1970422cf6b,subgenus,Animalia,"",Toxorhina (Ceratocheilus),,,
4a62fe18-5767-470a-8e72-ebdc0b22ad3d,subgenus,Animalia,"",Atarba (Atarbodes),,,
41293eee-93fa-40ce-a4fb-4ebf6c72964f,subgenus,Animalia,"",Ctenophora (Dictenidia),,,
77dac378-e11f-4805-9ff9-6f1b440529b4,subgenus,Animalia,"",Ctenophora (Pselliophora),,,
82b59f90-a523-48b5-a81f-32143d3eff82,subgenus,Animalia,"",Dolichopeza (Dolichopeza),,,
40d69125-135b-4b87-a213-b813e885f31b,subgenus,Animalia,"",Dolichopeza (Mitopeza),,,
38aefc09-bcc4-4377-966b-647f43e0d65f,subgenus,Animalia,"",Dolichopeza (Nesopeza),,,
6569d94e-5519-4e27-8177-e6148844fd26,subgenus,Animalia,"",Dolichopeza (Oropeza),,,
57307fd4-053b-4e44-94d7-044f56b40b05,subgenus,Animalia,"",Epiphragma (Epiphragma),,,
48859745-97ad-46f9-9be2-3a7045a14f43,subgenus,Animalia,"",Leptoarsus (Longurio),,,
5d753393-6e3a-4640-8c48-d867283c2caf,subgenus,Animalia,"",Nephrotoma (Nephrotoma),,,
ae706179-3cff-43d9-a893-81a98484c97a,subgenus,Animalia,"",Thaumastoptera (Taiwanita),,,
30eb6cbf-4e8e-468d-a055-8b8407c81889,subgenus,Animalia,"",Tipula (Acutipula),,,
4ef85325-f2c4-4dd5-94f2-6838892d1c7d,subgenus,Animalia,"",Tipula (Brithura),,,
3e5df3c8-c29e-4a40-8835-fd80f0c2dd84,subgenus,Animalia,"",Tipula (Emodotipula),,,
d915ea78-acd4-4c49-8a32-c1f183880499,subgenus,Animalia,"",Tipula (Formotipula),,,
50269782-c839-4a66-bbf7-791a50019e8a,subgenus,Animalia,"",Tipula (Indotipula),,,
05c1961b-7d32-409a-afb6-208ad350a1f6,subgenus,Animalia,"",Tipula (Nippotipula),,,
900c194a-d82c-4ca3-8652-3348a7465cb3,subgenus,Animalia,"",Tipula (Pterelachisus),,,
64e12853-6386-4417-a404-09f108216f5f,subgenus,Animalia,"",Tipula (Schummelia),,,
28add994-06f3-42a8-b15c-4c85a09faad0,subgenus,Animalia,"",Tipula (Sivatipula),,,
2f8d265d-918e-4302-af96-fa008d030610,subgenus,Animalia,"",Tipula (Tipulodina),,,
57bccf9b-5620-4f32-9abe-c13d5482240f,subgenus,Animalia,"",Tipula (Trichotipula),,,
03b3369f-b50b-4ca4-b7a2-12e0fef7df13,subgenus,Animalia,"",Tipula (Vestiplex),,,
87594958-3dd9-40a5-b03a-186cade3d350,subgenus,Animalia,"",Tipula (Yamatotipula),,,
af9396f5-09f9-4962-8ba3-c87fea239dfc,subgenus,Animalia,"",Trentepholia (Mongoma),,,
78154389-1271-42ae-97a6-e59d0c284982,subgenus,Animalia,"",Trentepholia (Trentepohlia),,,
99774530-57f8-4c92-9eb4-a9f9a7ea2acb,subgenus,Animalia,"",Ula (Ula),,,
39098344-08a6-4bff-b8db-a7b66710593c,subgenus,Animalia,"",Bolitophila (Bolitophila),,,
30c39920-5a77-40e0-81d6-f261489995cd,subgenus,Animalia,"",Bolitophila (Cliopisa),,,
5d3b0db4-7567-4584-8d5d-eaa48fc1609e,subgenus,Animalia,"",Brachytarsina (Brachytarsina),,,
2e980dbf-3505-4204-926c-a2c0e6c7b468,subgenus,Animalia,"",Brunettia (Brunettia),,,
473b2f09-a442-41fc-9631-efb2479feb37,subgenus,Animalia,"",Phlebotomus (Phlebotomus),,,
db4b6d18-d3de-4f1b-a9f1-45a133c5ea5e,subgenus,Animalia,"",Sergentomyia (Sergentomyia),,,
2114f73a-2b0f-4841-92c5-9e112893ecdf,subgenus,Animalia,"",Celyphus (Celyphus),,,
c9f66171-6d5e-40bb-a79b-66e4955ec39e,subgenus,Animalia,"",Homoneura (Drosomyia),,,
bda94639-3ebe-4da0-b96e-4c83087d58d8,subgenus,Animalia,"",Homoneura (Homoneura),,,
ba94e612-ba16-4145-b007-f6ba6deb1fc5,subgenus,Animalia,"",Homoneura (Minettioides),,,
1ccb7cec-eefa-4238-94ea-cf7cad9052a6,subgenus,Animalia,"",Homoneura (Neohomoeura),,,
621368ed-c49b-4684-8408-a9dfabd9636d,subgenus,Animalia,"",Minettia (Frendelia),,,
8bd3ea64-4b86-4734-b2f0-0a4d40b4cf4f,subgenus,Animalia,"",Minettia (Minettiella),,,
4a001309-0702-4c21-9fbb-f5ba1571bdab,subgenus,Animalia,"",Sapromyza (Sapromyza),,,
8f33700a-c6c0-4f85-be5a-114b60b4d662,subgenus,Animalia,"",Trigonometopus (Tetroxyrhina),,,
f6d707e6-60a4-49f7-9c71-e7c545dc7a95,subgenus,Animalia,"",Chaetopleurophora (Tritoconicera),,,
33de5ba1-e447-4f83-a143-956cd6317840,subgenus,Animalia,"",Diplonerva (Diplonerva),,,
a439a544-bc49-43aa-b4e4-753ff8d233e1,subgenus,Animalia,"",Diplonerva (Tristoechia),,,
7b960ae6-65b5-4b2f-b49c-7e75a7f8fbca,subgenus,Animalia,"",Megaselia (Aphiochaeta),,,
dc346dad-3e35-4382-8bf7-441deff4d5c1,subgenus,Animalia,"",Megaselia (Megaselia),,,
bfb39539-e8df-4e76-91e6-f74eb455312b,subgenus,Animalia,"",Phalacrotophora (Omapanta),,,
6140d782-c936-45a0-8b16-1f218340ab54,subgenus,Animalia,"",Phalacrotophora (Phalacrotophora),,,
d956f356-75b5-4191-a760-33b3487d14bb,subgenus,Animalia,"",Woodiphora (Woodiphora),,,
61ffb826-88e3-4563-9d35-1873c7278055,subgenus,Animalia,"",Leptocera (Leptocera),,,
080f1b45-0c25-48fe-97fe-fab1b66ec935,subgenus,Animalia,"",Leptocera (Opacifrons),,,
4a5c6e04-588d-4136-b540-233ecaff5690,subgenus,Animalia,"",Leptocera (Rachispoda),,,
17ecba7a-f0e7-480b-966d-4202c615b276,subgenus,Animalia,"",Pipunculus (Cephalops),,,
69960bfa-1415-4f14-a795-e0122833d376,subgenus,Animalia,"",Pipunculus (Claraeola),,,
72f54ddf-09c1-45fe-940f-273d01e3b7fe,subgenus,Animalia,"",Pipunculus (Eudorylas),,,
0b3eb61b-67e2-42fa-b5ed-8a5430d61c17,subgenus,Animalia,"",Loxocera (Loxocera),,,
b062b44e-c8d7-46b4-aaa6-dc5b290f9ab0,subgenus,Animalia,"",Conops (Conops),,,
ca01bb43-73cc-4979-8c40-a630bf061b9b,subgenus,Animalia,"",Grammicomyia (Ectemnodera),,,
22c1a72d-6904-4a69-8760-f3607cf4e80f,subgenus,Animalia,"",Crataerina (Stenepteryx),,,
d66b3fd0-d0e3-492c-a386-615e6198758a,subgenus,Animalia,"",Icosta (Icosta),,,
4bc47f44-7704-494e-a05a-05f1faa6847f,subgenus,Animalia,"",Icosta (Ornithopouns),,,
57541b50-574d-47ee-a23c-0af99afa3afb,subgenus,Animalia,"",Ornithoica (Ornithoica),,,
f2c7afe2-ca42-420f-afb9-3c7e37e2b03a,subgenus,Animalia,"",Icosta (Ardmoeca),,,
6fc19a63-ce1b-4397-b142-0312df761a22,subgenus,Animalia,"",Cryptochetum (Cryptochetum),,,
b8ba8f60-d601-431f-98e1-4d6e4a8ebe01,subgenus,Animalia,"",Dicranota (Amalopina),,,
da0ed823-4466-4d1f-936a-d11f7021eb79,subgenus,Animalia,"",Dicranota (Rhaphidolabis),,,
9189b8bf-e9cf-4dcf-ba27-8d73d4706885,subgenus,Animalia,"",Pedicia (Tricyphona),,,
e7b47e56-b416-4ed9-88f0-6923147453ac,subgenus,Animalia,"",Pilagiostenopterina (Meringomeria),,,
21f1f561-39e8-407d-b8ad-0aa04f9d7491,subgenus,Animalia,"",Pilagiostenopterina (Plagiostenopterina),,,
a10c039b-8dc7-4e55-b513-836650722532,subgenus,Animalia,"",Leucopis (Leucopis),,,
436109c6-a971-4c68-8b13-14e048792db6,subgenus,Animalia,"",Piophila (Piophila),,,
88ce8fba-502b-4b59-9079-56ccc49d8232,subgenus,Animalia,"",Piophila (Protopiophila),,,
546d7fe8-f94f-4a27-a074-c107e3dea22c,subgenus,Animalia,"",Xenokeroplatus (Tipulokeroplatus),,,
2fbf75e0-1a10-4806-999a-92c224a01ddc,subgenus,Animalia,"",Simulium (Comphostibia),,,
cc3d5e33-cd1c-4669-aad2-4a12b2f8e9d4,subgenus,Animalia,"",Simulium (Eusimulium),,,
5c29e31a-5482-4d27-998d-de217c762c84,subgenus,Animalia,"",Simulium (Montisimulium),,,
769f8234-ba3b-4243-b5a0-6b36cf9f979a,subgenus,Animalia,"",Simulium (Nevermannia),,,
01f09738-f8a0-49f9-b296-92a9ab455ed4,subgenus,Animalia,"",Simulium (Simulium),,,
644177e7-341c-4022-946a-54bd19ac1bda,subgenus,Animalia,"",Simulium (Wallacellum),,,
bb3d6b13-4422-40da-9d07-464eb7800bbc,subgenus,Animalia,"",Symmerus (Psilosymmerus),,,
536ddb6b-8911-477a-8f2c-c6d3675be91a,subgenus,Animalia,"",Ankylopteryx (Ankylopteryx),,,
87b37fdb-36d0-479e-b345-062841e1e282,subgenus,Animalia,"",Ankylopteryx (Sencera),,,
d57cf485-56fb-46b3-a67a-fd3d47be980c,subgenus,Animalia,"",Mongoloraphidia (Formosoraphidia),,,
e65df037-7493-4cb2-8eca-3bd76769caa5,subgenus,Animalia,"",Hierodula (Hierodula),,,
89d0e9ca-107f-4dba-b56c-59eb361c1280,subgenus,Animalia,"",Acropsylla (Acropsylla),,,
3f63d496-ac8d-4d23-93ae-5b2ab70ed08f,subgenus,Animalia,"",Trigonidium (Trigonidium),,,
4c3ffef1-5d6e-4cd5-8471-186ccf20787c,subgenus,Animalia,"",Teratura (Megaconema),,,
bfce5b40-93ea-46aa-b356-4afe87de6b5f,subgenus,Animalia,"",Eoxizicus (Axizicus),,,
b0e1a368-b050-4827-b500-7bd9564861af,subgenus,Animalia,"",Eoxizicus (Eoxizicus),,,
a1e1a1ee-55bd-47d1-9fc6-3fae21d033bb,subgenus,Animalia,"",Duolandrevus (Eulandrevus),,,
54196e4c-5760-465f-bb92-3422911c9110,subgenus,Animalia,"",Phaloria (Phaloria),,,
5c059f0f-6f73-47f0-a6aa-18c9112b12d7,subgenus,Animalia,"",Xenos (Xenos),,,
91a11221-683c-46f0-af67-40377b2ebfc1,genus,Plantae,"",Phylloglossum,,,
4040ff5b-144e-4ac8-8cae-9a1fc8eeccf0,genus,Plantae,"",Tmesipteris,,,
1879b21d-2229-482c-b0f8-08829b495c1d,genus,Plantae,"",Cheiroglossa,,,
4f08aa13-ed93-470b-99aa-f647caedacb8,genus,Plantae,"",Mankyua,,,
a996cb46-ab83-4825-96ed-5cb03f7d3681,genus,Plantae,"",Danaea,,,
5b1978c6-88b3-431c-9c35-cc4fe41bbc44,genus,Plantae,"",Eupodium,,,
cdc78087-245a-4c7b-a4a2-c7986e55cffb,genus,Plantae,"",Christensenia,,,
bee4d7bb-c14c-4625-8020-8a3b9967459e,genus,Plantae,"",Leptopteris,,,
ff84c4e8-fc0e-4ed5-bff0-2c1813848dbe,genus,Plantae,"",Todea,,,
40344d0d-c2ab-48fe-b077-509c89be2716,genus,Plantae,"",Polyphlebium,,,
91e9a317-17fd-4d40-9f61-002bd7202961,genus,Plantae,"",Gleichenella,,,
1706b73b-24c3-4ec6-9bc1-d12ba137bac3,genus,Plantae,"",Sticherus,,,
4940ec4a-4392-4fb5-bf69-2b4796dd4c02,genus,Plantae,"",Stromatopteris,,,
3e736649-6a8a-4acd-8f9e-01f01c06c3e1,genus,Plantae,"",Matonia,,,
135d3d35-8692-4b03-a91f-79176c4853ba,genus,Plantae,"",Phanerosorus,,,
f0b5af97-cf1e-46e5-8446-76e5096a7f41,genus,Plantae,"",Anemia,,,
e47c72a6-df91-4c9d-9b4e-3a20fc34a9f6,genus,Plantae,"",Pilularia,,,
66ae7173-7a64-4ad4-aed0-025f1bdb356c,genus,Plantae,"",Regnellidium,,,
d3ca2ca9-4f88-4444-ac87-f3c3ceb1a737,genus,Plantae,"",Thyrsopteris,,,
317c2eaf-0be9-4491-a767-991dfb4081c3,genus,Plantae,"",Loxsoma,,,
5b8a903f-a0e2-4eb4-a413-adb0589726f8,genus,Plantae,"",Loxsomopsis,,,
fa485b20-f84b-416f-8075-28919d9c2782,genus,Plantae,"",Calochlaena,,,
3b851138-e1bd-462e-a257-f77465ac8e57,genus,Plantae,"",Lophosoria,,,
57b23c72-4608-43c4-9776-5a980ada8100,genus,Plantae,"",Metaxya,,,
9e47b0d6-8ac2-4f8b-9e58-82ef172eab5a,genus,Plantae,"",Orthiopteris,,,
67569209-8677-4c93-8faa-95b8aa3ab6a5,genus,Plantae,"",Cystodium,,,
f9eaba72-3f61-48f6-86e4-b7d3d0567d47,genus,Plantae,"",Nesolindsaea,,,
3208cead-5667-4552-aad5-3daa9e64bb44,genus,Plantae,"",Xyropteris,,,
1b800883-f0ac-4c02-8625-50e19351b9b4,genus,Plantae,"",Blotiella,,,
45f7bac5-d359-43e7-9bee-54c3e5a44192,genus,Plantae,"",Llavea,,,
cc5191d2-0efb-4b54-a6f5-674770500c5f,genus,Plantae,"",Actiniopteris,,,
32723aed-2e97-4904-af8e-53ac3ba55340,genus,Plantae,"",Aspleniopsis,,,
ad962707-294c-47b3-97c9-e228a5a5902a,genus,Plantae,"",Austrogramme,,,
2bafd475-88a7-48c8-adf7-3e493fd3b0b4,genus,Plantae,"",Cerosora,,,
47935314-bb73-4d14-bc6a-9d69c6e78633,genus,Plantae,"",Cosentinia,,,
248e9510-47ad-494c-8085-419bc518f273,genus,Plantae,"",Jamesonia,,,
fda139b9-2de2-4e8a-9fdb-b22a3735ef10,genus,Plantae,"",Nephopteris,,,
906e2466-6aee-436a-8cc5-5974b1bca696,genus,Plantae,"",Pterozonium,,,
11d8ffd8-327c-4602-ace3-4d9aa1540399,genus,Plantae,"",Adiantopsis,,,
479b2458-3364-4111-b140-41f2e393ee9b,genus,Plantae,"",Argyrochosma,,,
5eb11860-0913-420c-acf0-3a2113d63739,genus,Plantae,"",Aspidotis,,,
15b9d85e-95a0-4bb7-85a2-805b7c36bbee,genus,Plantae,"",Astrolepis,,,
bf189cc1-fbbb-4def-8157-c503ae420f72,genus,Plantae,"",Bommeria,,,
0fee32cb-a032-496a-9117-2601d5bd9cdf,genus,Plantae,"",Calciphilopteris,,,
0c62509d-6c2d-42ad-b40d-9765db3ba712,genus,Plantae,"",Cheiloplecton,,,
adfe827a-35ef-4e0b-aabe-10b93983714b,genus,Plantae,"",Pentagramma,,,
8728d481-ebf7-4a0d-9fca-f7887712561f,genus,Plantae,"",Trachypteris,,,
5c563de4-623c-4d61-b340-ff6f4d890e9f,genus,Plantae,"",Tryonella,,,
50c4af7e-4ce1-45b6-b3fc-10136c2d0cec,genus,Plantae,"",Ananthacorus,,,
f9f82a77-1ba9-4ab3-a147-8523849f775d,genus,Plantae,"",Anetium,,,
9cc37f98-4823-4c26-9571-6a921076acc0,genus,Plantae,"",Hecistopteris,,,
dfda0993-d86b-48bf-8d47-05b551fe1dba,genus,Plantae,"",Polytaenium,,,
54278066-84ef-4aba-8baa-cb34a777859e,genus,Plantae,"",Radiovittaria,,,
e3b7b6f4-d25a-4689-8523-78533755d30e,genus,Plantae,"",Rheopteris,,,
da5ab667-8bcc-4dbf-aa92-df90bdc8e832,genus,Plantae,"",Scoliosorus,,,
96806dff-b713-4a9d-86f9-395ec49e5c34,genus,Plantae,"",Cystoathyrium,,,
5bf5e4b4-b779-488d-aa35-d2fc7a71e619,genus,Plantae,"",Hemidictyum,,,
b554fa69-f75a-4309-8ae5-d44c9d36d977,genus,Plantae,"",Homalosorus,,,
77c75a50-5368-4fa8-8251-8cb30b29653a,genus,Plantae,"",Cheilanthopsis,,,
6e335fd0-85a2-491e-a8f8-d5cb312b894c,genus,Plantae,"",Hymenocystis,,,
f1384be2-d3ef-41b7-b7cb-7a9d4d41204d,genus,Plantae,"",Protowoodsia,,,
73baf72d-dadf-42d5-9f15-4de49327a72b,genus,Plantae,"",Salpichlaena,,,
