taxonUUID,taxonRank,kingdom,taiCOLNameCode,tfNameCode,simplifiedScientificName,scientificName,reason,TT_URL
04f01575-8083-4438-824e-e2fecd1e05ad,species,Animalia,t0048860,"",Xenokeroplatus gozmanyi,Xenokeroplatus gozmanyi,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/04f01575-8083-4438-824e-e2fecd1e05ad
c83c1b6a-a7cb-4bea-a91b-18300fbaf6bc,species,Animalia,t0039006,"",Simulium tuenense,Simulium tuenense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c83c1b6a-a7cb-4bea-a91b-18300fbaf6bc
54d06c12-0db5-4899-a737-29245a94a26d,species,Animalia,t0039005,"",Simulium taulingense,Simulium taulingense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/54d06c12-0db5-4899-a737-29245a94a26d
e0614b66-57ba-44ee-b255-97334712c483,species,Animalia,t0039009,"",Simulium yushangense,Simulium yushangense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e0614b66-57ba-44ee-b255-97334712c483
8650cb80-4f3d-4380-8edd-35d6e0bdf531,species,Animalia,t0038994,"",Simulium puliense,Simulium puliense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/8650cb80-4f3d-4380-8edd-35d6e0bdf531
c5bfab20-3554-46f6-841c-8ec1fb0e4aca,species,Animalia,t0038997,"",Simulium sakishimaense,Simulium sakishimaense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c5bfab20-3554-46f6-841c-8ec1fb0e4aca
e06ed634-6ce6-4668-a26d-610f42f9cafa,species,Animalia,t0039004,"",Simulium taiwanicum,Simulium taiwanicum,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e06ed634-6ce6-4668-a26d-610f42f9cafa
d59d88ae-d8b3-46d8-872b-b52709ea523c,species,Animalia,t0039007,"",Simulium ufengense,Simulium ufengense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d59d88ae-d8b3-46d8-872b-b52709ea523c
2508f806-d425-4127-af9e-c7f03b0d785a,species,Animalia,t0038987,"",Simulium chungi,Simulium chungi,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/2508f806-d425-4127-af9e-c7f03b0d785a
e846d645-b68f-4a14-ac8d-e1a0575fb63d,species,Animalia,t0039008,"",Simulium yonakuniense,Simulium yonakuniense,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e846d645-b68f-4a14-ac8d-e1a0575fb63d
31ed21da-57fb-4928-a39c-8789f8a26f34,species,Animalia,t0071561,"",Ankylopteryx gracilis,Ankylopteryx gracilis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/31ed21da-57fb-4928-a39c-8789f8a26f34
cba2a8fd-a149-4b87-8c53-c46cef7b333f,species,Animalia,t0080398,"",Mongoloraphidia caelebs,Mongoloraphidia caelebs,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/cba2a8fd-a149-4b87-8c53-c46cef7b333f
1ecd8617-fe01-49de-bf41-d9ea3a8cba88,species,Animalia,t0080401,"",Mongoloraphidia taiwanica,Mongoloraphidia taiwanica,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/1ecd8617-fe01-49de-bf41-d9ea3a8cba88
e4ea5b20-a54d-4306-a708-d96fc432a99b,species,Plantae,"","",Selaginella circinalis,Selaginella circinalis (L.) C.Presl,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e4ea5b20-a54d-4306-a708-d96fc432a99b
ce8c5fa8-0847-4b8d-a927-69a1bb65c276,species,Plantae,"","",Selaginella circinalis,Selaginella circinalis (L.) Spring,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ce8c5fa8-0847-4b8d-a927-69a1bb65c276
6b155a86-7faf-4f5f-a36c-2482215d0c03,species,Plantae,t0026768,"",Tectaria multicaudata,Tectaria multicaudata Ching,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/6b155a86-7faf-4f5f-a36c-2482215d0c03
5623551a-59fa-4b45-a01e-fa53657b7716,infraspecies,Plantae,"","",Zeuxine strateumatica rupicola,Zeuxine strateumatica var. rupicola,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/5623551a-59fa-4b45-a01e-fa53657b7716
9711a88c-f488-4997-9572-cc49e81de6e6,infraspecies,Plantae,"","",Zeuxine strateumatica rupicola,Zeuxine strateumatica f. rupicola,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/9711a88c-f488-4997-9572-cc49e81de6e6
0da0a81d-19df-43e7-8255-26576d93b2e6,species,Plantae,"","",Begonia ×albopicta,Begonia ×albopicta W.Bull,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/0da0a81d-19df-43e7-8255-26576d93b2e6
83aad3ea-02c0-4055-b8a8-601606d6173b,species,Plantae,"","",Cololejeunea haskarliana,Cololejeunea haskarliana (Lehm.) Schiffn.,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/83aad3ea-02c0-4055-b8a8-601606d6173b
534293e3-4d9b-42fb-93e5-8a09a36c62d6,species,Animalia,"","",Podocnemis unifilis,Podocnemis unifilis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/534293e3-4d9b-42fb-93e5-8a09a36c62d6
719a16e9-f32e-4b87-a097-1419d5ad8483,genus,Animalia,"","",Centrochelys,Centrochelys,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/719a16e9-f32e-4b87-a097-1419d5ad8483
060c8136-2fe0-4478-8f68-c2d1a85b413d,species,Animalia,"","",Centrochelys sulcata,Centrochelys sulcata,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/060c8136-2fe0-4478-8f68-c2d1a85b413d
547442d6-3e57-4f36-900d-c7ae7cbaefd7,genus,Animalia,t0017774,"",Tripartita,Tripartita,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/547442d6-3e57-4f36-900d-c7ae7cbaefd7
d73eaac7-4689-49d2-936f-423d5ef4d036,species,Animalia,t0071740,"",Anthaxia vicesimasexta,Anthaxia vicesimasexta,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d73eaac7-4689-49d2-936f-423d5ef4d036
3468db96-a307-4acc-9d70-2f327d15e4a3,species,Animalia,t0030620,"",Coelostoma sulcatum,Coelostoma sulcatum,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/3468db96-a307-4acc-9d70-2f327d15e4a3
d2a0d321-6b55-4986-85d3-57362a289270,species,Animalia,t0068928,"",Menimus formosanus,Menimus formosanus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d2a0d321-6b55-4986-85d3-57362a289270
81a49d92-4b03-4ed6-a57f-621a66f3a519,species,Plantae,"","",Begonia ×albopicta,Begonia ×albopicta Regel ex Regel,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/81a49d92-4b03-4ed6-a57f-621a66f3a519
acddc1c1-a831-4a77-9a00-afc0563f0eeb,family,Animalia,"","",Erinaceidae,Erinaceidae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/acddc1c1-a831-4a77-9a00-afc0563f0eeb
d54c2752-1c95-4d66-bbe1-2651d60b4076,genus,Animalia,"","",Atelerix,Atelerix,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d54c2752-1c95-4d66-bbe1-2651d60b4076
f74027db-c09c-4b80-9e77-899963012aea,genus,Animalia,"","",Tropidoclonion,Tropidoclonion,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/f74027db-c09c-4b80-9e77-899963012aea
2d8e7d95-6403-4490-9ddc-4444557f3b28,species,Animalia,"","",Tropidoclonion lineatum,Tropidoclonion lineatum,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/2d8e7d95-6403-4490-9ddc-4444557f3b28
e891dcd1-c1f7-4ae2-b08f-9d349583f8ae,genus,Animalia,"","",Alle,Alle,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e891dcd1-c1f7-4ae2-b08f-9d349583f8ae
1693137d-a211-4743-b37f-8bc43ebbe2e1,species,Animalia,"","",Alle alle,Alle alle,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/1693137d-a211-4743-b37f-8bc43ebbe2e1
ade52c8a-ed3a-4ea2-9829-ae725d377255,species,Animalia,"","",Pyrrhura molinae,Pyrrhura molinae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ade52c8a-ed3a-4ea2-9829-ae725d377255
291cedc4-013d-4937-806f-1e1a40fd6fca,suborder,Animalia,"","",Yangochiroptera,Yangochiroptera,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/291cedc4-013d-4937-806f-1e1a40fd6fca
8d778e7d-8fba-4004-a930-16410467724c,suborder,Animalia,"","",Yinpterochiroptera,Yinpterochiroptera,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/8d778e7d-8fba-4004-a930-16410467724c
1733bbe3-48a8-433e-9bb0-688d14e943a8,species,Animalia,"","",Mustela putorius,Mustela putorius,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/1733bbe3-48a8-433e-9bb0-688d14e943a8
7acefabd-e6c5-4382-93f2-ef3bb0adfa04,genus,Animalia,"","",Cybaeus,Cybaeus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/7acefabd-e6c5-4382-93f2-ef3bb0adfa04
102f66f6-7bdd-4057-ae8c-a097c134390d,family,Animalia,"","",Procyonidae,Procyonidae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/102f66f6-7bdd-4057-ae8c-a097c134390d
cbd2d7e7-d44c-4ba1-805f-eb0f16441b4d,genus,Animalia,"","",Procyon,Procyon,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/cbd2d7e7-d44c-4ba1-805f-eb0f16441b4d
b8bf8509-0dc8-4042-a722-b0f0e44d9697,species,Animalia,"","",Procyon lotor,Procyon lotor,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/b8bf8509-0dc8-4042-a722-b0f0e44d9697
83a6d38e-97c9-44a5-908f-a33347324730,family,Animalia,"","",Petauridae,Petauridae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/83a6d38e-97c9-44a5-908f-a33347324730
383f3c0c-6b40-4326-a8f2-47df1d3779db,genus,Animalia,"","",Petaurus,Petaurus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/383f3c0c-6b40-4326-a8f2-47df1d3779db
c10373f4-265a-48dd-9c00-9c9fdd23a51d,species,Animalia,"","",Petaurus breviceps,Petaurus breviceps,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c10373f4-265a-48dd-9c00-9c9fdd23a51d
8f38b975-ce34-4f12-9026-07d1d90e5b7a,genus,Animalia,"","",Euplectes,Euplectes,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/8f38b975-ce34-4f12-9026-07d1d90e5b7a
d9458b74-f1be-4d0e-8077-c977030e3ea5,species,Animalia,"","",Euplectes orix,Euplectes orix,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d9458b74-f1be-4d0e-8077-c977030e3ea5
a52434ab-692e-448e-836a-14e8be55520f,species,Animalia,"","",Machlolophus spilonotus,Machlolophus spilonotus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/a52434ab-692e-448e-836a-14e8be55520f
7b8af3a7-4be8-4169-836a-152ee2d5183b,species,Animalia,"","",Amandava subflava,Amandava subflava,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/7b8af3a7-4be8-4169-836a-152ee2d5183b
3e7a03fb-17d5-40b3-8606-176bf4e1fb2e,species,Animalia,"","",Agapornis personatus,Agapornis personatus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/3e7a03fb-17d5-40b3-8606-176bf4e1fb2e
d70ff556-a979-4ab5-ac6b-3d7e63c80500,genus,Animalia,"","",Callonetta,Callonetta,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d70ff556-a979-4ab5-ac6b-3d7e63c80500
606ec845-ddff-4d26-9328-f98262379fe3,species,Animalia,"","",Callonetta leucophrys,Callonetta leucophrys,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/606ec845-ddff-4d26-9328-f98262379fe3
9f436600-6456-4262-84b7-90ce760b00f7,family,Animalia,"","",Chloropseidae,Chloropseidae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/9f436600-6456-4262-84b7-90ce760b00f7
9c0f14d5-ff72-4e4c-9c82-809667299ee6,species,Animalia,"","",Crithagra citrinipectus,Crithagra citrinipectus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/9c0f14d5-ff72-4e4c-9c82-809667299ee6
becfc705-8db1-42dc-b6cb-e6d2633ad6cd,genus,Animalia,"","",Dacelo,Dacelo,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/becfc705-8db1-42dc-b6cb-e6d2633ad6cd
7099f442-8a53-4a2d-8931-ffbe3c84fd04,species,Animalia,"","",Dacelo novaeguineae,Dacelo novaeguineae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/7099f442-8a53-4a2d-8931-ffbe3c84fd04
7bfc652d-5ba2-460e-af0f-814beeba48df,species,Animalia,"","",Chloropsis cochinchinensis,Chloropsis cochinchinensis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/7bfc652d-5ba2-460e-af0f-814beeba48df
88109162-83db-4b4b-af8e-22792fbb4871,genus,Animalia,"","",Diopsittaca,Diopsittaca,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/88109162-83db-4b4b-af8e-22792fbb4871
ad201582-e7a7-4fd9-a0ed-c221a73c4b3d,species,Animalia,"","",Diopsittaca nobilis,Diopsittaca nobilis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ad201582-e7a7-4fd9-a0ed-c221a73c4b3d
fb3b13dd-8624-4db7-9ca1-2c9cb4f83355,genus,Animalia,"","",Eclectus,Eclectus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/fb3b13dd-8624-4db7-9ca1-2c9cb4f83355
a5935862-582d-4613-bb75-ced685072303,species,Animalia,"","",Eclectus roratus,Eclectus roratus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/a5935862-582d-4613-bb75-ced685072303
e74e163c-ed0b-4267-ba67-6504901c45fa,species,Animalia,"","",Geokichla dohertyi,Geokichla dohertyi,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e74e163c-ed0b-4267-ba67-6504901c45fa
3c68165d-64e0-4bbc-abcb-a4efc5896034,species,Animalia,"","",Geopelia cuneata,Geopelia cuneata,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/3c68165d-64e0-4bbc-abcb-a4efc5896034
3f3457bf-296d-4ce0-82cd-2dc112fa3b02,species,Animalia,"","",Lamprotornis caudatus,Lamprotornis caudatus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/3f3457bf-296d-4ce0-82cd-2dc112fa3b02
e8994324-2f7b-49c1-9c8e-43dd476d9033,genus,Animalia,"","",Meleagris,Meleagris,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e8994324-2f7b-49c1-9c8e-43dd476d9033
404f67b3-05ea-4bc3-91ef-0991c7689583,species,Animalia,"","",Meleagris gallopavo,Meleagris gallopavo,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/404f67b3-05ea-4bc3-91ef-0991c7689583
49de3093-d632-4700-9366-83bc033be1fa,genus,Animalia,"","",Myiopsitta,Myiopsitta,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/49de3093-d632-4700-9366-83bc033be1fa
959dcb70-5972-4529-866b-cc978cad8045,species,Animalia,"","",Myiopsitta monachus,Myiopsitta monachus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/959dcb70-5972-4529-866b-cc978cad8045
b63e2041-4bd7-4b71-a668-0a4069c044f6,family,Animalia,"","",Numididae,Numididae,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/b63e2041-4bd7-4b71-a668-0a4069c044f6
ea44b831-25fd-4155-8602-fe98cc506c81,genus,Animalia,"","",Numida,Numida,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ea44b831-25fd-4155-8602-fe98cc506c81
e709d5b2-c640-4667-9fb8-60666b1ee392,species,Animalia,"","",Numida meleagris,Numida meleagris,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e709d5b2-c640-4667-9fb8-60666b1ee392
c2cecd50-1308-44b9-b2c3-1642ff6457f4,genus,Animalia,"","",Parabuteo,Parabuteo,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c2cecd50-1308-44b9-b2c3-1642ff6457f4
9183b1fe-1421-422a-9fb0-c39fdd68d1b9,species,Animalia,"","",Parabuteo unicinctus,Parabuteo unicinctus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/9183b1fe-1421-422a-9fb0-c39fdd68d1b9
af33d0b9-46a7-4906-ab03-92dfe27e3619,species,Animalia,"","",Paroaria gularis,Paroaria gularis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/af33d0b9-46a7-4906-ab03-92dfe27e3619
d23a3d9c-afd8-4445-84d0-b4c9f1ab11b5,species,Animalia,"","",Ploceus jacksoni,Ploceus jacksoni,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d23a3d9c-afd8-4445-84d0-b4c9f1ab11b5
f6548d21-5627-4147-8e4c-84df9cdf06da,species,Animalia,"","",Poicephalus senegalus,Poicephalus senegalus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/f6548d21-5627-4147-8e4c-84df9cdf06da
c8e63a90-eac2-4f16-844c-dfa66e8abeea,species,Animalia,"","",Primolius auricollis,Primolius auricollis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c8e63a90-eac2-4f16-844c-dfa66e8abeea
6cab629c-9118-4a46-91a5-70cebb210609,genus,Animalia,"","",Psittacara,Psittacara,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/6cab629c-9118-4a46-91a5-70cebb210609
2a2a5e09-0cc1-4ea0-8876-d3a1add0bbbd,species,Animalia,"","",Psittacara erythrogenys,Psittacara erythrogenys,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/2a2a5e09-0cc1-4ea0-8876-d3a1add0bbbd
6b954751-7b3e-43e8-a855-d3d098f01ffc,species,Animalia,"","",Psittacula eupatria,Psittacula eupatria,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/6b954751-7b3e-43e8-a855-d3d098f01ffc
ffbfd34a-640d-485a-83d5-6da6cc031dad,genus,Animalia,"","",Pyrrhocorax,Pyrrhocorax,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ffbfd34a-640d-485a-83d5-6da6cc031dad
c9ee301c-8be3-4dde-8542-8aa54aae1742,species,Animalia,"","",Pyrrhocorax pyrrhocorax,Pyrrhocorax pyrrhocorax,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c9ee301c-8be3-4dde-8542-8aa54aae1742
54a5c8b3-778a-46e0-9b9c-7d36799b3c18,species,Animalia,"","",Trichoglossus moluccanus,Trichoglossus moluccanus,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/54a5c8b3-778a-46e0-9b9c-7d36799b3c18
df813c85-d964-4849-b506-d315679eb937,species,Animalia,"","",Trichoglossus rubritorquis,Trichoglossus rubritorquis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/df813c85-d964-4849-b506-d315679eb937
fb46b4e5-d2b4-43ba-a5db-f3cc22bf92b1,species,Animalia,"","",Trochalopteron formosum,Trochalopteron formosum,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/fb46b4e5-d2b4-43ba-a5db-f3cc22bf92b1
ca04b9ad-203b-49a4-9ff4-25a903752d32,species,Animalia,"","",Vidua chalybeata,Vidua chalybeata,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ca04b9ad-203b-49a4-9ff4-25a903752d32
236baa19-37c4-41b9-8761-dc2e29ec67f5,species,Animalia,"","",Vidua obtusa,Vidua obtusa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/236baa19-37c4-41b9-8761-dc2e29ec67f5
a4f86047-62d7-4ab2-af20-79d1cfb4dba0,species,Plantae,"","",Tectaria multicaudata,Tectaria multicaudata (C.B.Clarke) Ching,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/a4f86047-62d7-4ab2-af20-79d1cfb4dba0
6f795206-cd88-4cd3-bb85-fc9b780cdf37,species,Plantae,t0073393,"",Cololejeunea haskarliana,Cololejeunea haskarliana (Lehm.) Steph.,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/6f795206-cd88-4cd3-bb85-fc9b780cdf37
cc4d9136-4b05-4fdf-b22c-bf58d843a84f,genus,Animalia,t0093039,"",Nematopogon,Nematopogon,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/cc4d9136-4b05-4fdf-b22c-bf58d843a84f
2892f3ca-35f9-4b07-b812-87241d263efb,genus,Plantae,"","",Anisophyllum,Anisophyllum,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/2892f3ca-35f9-4b07-b812-87241d263efb
aeadab76-407e-478b-906d-a012472b1f0f,genus,Plantae,"","",Anisophyllum,Anisophyllum,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/aeadab76-407e-478b-906d-a012472b1f0f
47011ba1-a5ba-4aa0-937e-caf42b93cc20,species,Animalia,"","",Euplectes afer,Euplectes afer,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/47011ba1-a5ba-4aa0-937e-caf42b93cc20
97a584e6-1689-45ee-a654-5dc2624f3143,genus,Animalia,"","",Stizoptera,Stizoptera,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/97a584e6-1689-45ee-a654-5dc2624f3143
8d3b0f6d-7b24-4e98-bd0c-dc51897a7587,species,Animalia,"","",Stizoptera bichenovii,Stizoptera bichenovii,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/8d3b0f6d-7b24-4e98-bd0c-dc51897a7587
58b25f68-0a3d-43a8-a3f0-1e1125dcfa45,genus,Animalia,"","",Graptemys,Graptemys,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/58b25f68-0a3d-43a8-a3f0-1e1125dcfa45
e6ed5b5d-64c0-41f6-b7d9-2142899acee4,species,Animalia,"","",Graptemys ouachitensis,Graptemys ouachitensis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/e6ed5b5d-64c0-41f6-b7d9-2142899acee4
4cc3107e-19c0-4bd0-97ae-062cf25b1d33,species,Animalia,t0096500,"",Mythimna wulinensis,Mythimna wulinensis,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/4cc3107e-19c0-4bd0-97ae-062cf25b1d33
92782833-2608-45f7-ba0c-27727cb8ba77,phylum,Animalia,t0000105,"",Ctenophora,Ctenophora,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/92782833-2608-45f7-ba0c-27727cb8ba77
9a1a4b4a-3bb2-4466-86de-e315e609af37,phylum,Animalia,t0000114,"",Micrognathozoa,Micrognathozoa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/9a1a4b4a-3bb2-4466-86de-e315e609af37
5c0e913e-08b2-4ab3-b5a9-066512a9970f,phylum,Animalia,t0000122,"",Placozoa,Placozoa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/5c0e913e-08b2-4ab3-b5a9-066512a9970f
d44245c6-38bb-460d-98f8-98eacd8395dc,subphylum,Animalia,t0000175,"",Anthozoa,Anthozoa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d44245c6-38bb-460d-98f8-98eacd8395dc
ea80daeb-8586-47b6-9f06-ffe72c2932c7,superclass,Animalia,t0000203,"",Actinopterygii,Actinopterygii,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/ea80daeb-8586-47b6-9f06-ffe72c2932c7
3b467574-1b6f-40c1-a951-d221f3d1bfff,superclass,Animalia,t0000204,"",Chondrichthyes,Chondrichthyes,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/3b467574-1b6f-40c1-a951-d221f3d1bfff
b931216a-3026-4946-b40c-b9806510d0e2,superclass,Animalia,t0103169,"",Branchiopoda,Branchiopoda,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/b931216a-3026-4946-b40c-b9806510d0e2
099aee59-9fa7-415c-84d7-7e107571280d,class,Animalia,t0000466,"",Anthozoa,Anthozoa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/099aee59-9fa7-415c-84d7-7e107571280d
f0c21848-71c3-40d1-a7c0-38291ec505ec,class,Animalia,t0000480,"",Chondrostei,Chondrostei,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/f0c21848-71c3-40d1-a7c0-38291ec505ec
2c437115-8475-47e1-a38a-a74b45a26dca,class,Animalia,t0000508,"",Holostei,Holostei,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/2c437115-8475-47e1-a38a-a74b45a26dca
c8f13e42-9a72-4cd9-8a88-015289ba1524,class,Animalia,t0000520,"",Micrognathozoa,Micrognathozoa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c8f13e42-9a72-4cd9-8a88-015289ba1524
b34b81a9-249c-489c-9da1-6d5e9766a190,class,Animalia,t0000535,"",Placozoa,Placozoa,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/b34b81a9-249c-489c-9da1-6d5e9766a190
c80f0f35-4487-4123-bd03-5d40108ff37d,class,Animalia,t0000541,"",Protura,Protura,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/c80f0f35-4487-4123-bd03-5d40108ff37d
842ddb42-4654-4c57-851b-d6694ce2be31,subclass,Animalia,t0000648,"",Archaeognatha,Archaeognatha,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/842ddb42-4654-4c57-851b-d6694ce2be31
d55d85e8-e9e7-4d12-b21f-ecf299fa90be,subclass,Animalia,t0000652,"",Branchiura,Branchiura,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/d55d85e8-e9e7-4d12-b21f-ecf299fa90be
b544caf9-bb6b-4c97-8211-3aac39593715,subclass,Animalia,t0000694,"",Squamata,Squamata,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/b544caf9-bb6b-4c97-8211-3aac39593715
1b35ddd4-c674-43cb-a458-9b5d12e25176,subclass,Animalia,t0102873,"",Chondrostei,Chondrostei,相同Kingdom學名重複,https://vvtaxatree.tbn.org.tw/taxa/1b35ddd4-c674-43cb-a458-9b5d12e25176
